"Product name","Reference code","Combinations Reference code","Combinations (Attribute - value pair)","Quantity","Pre-tax wholesale price","Pre-tax retail price","Combinations Impact on price (pre-tax)","Combinations wholesale price","Combinations Impact on unit price","Product Combinations ID","Product ID"
"Shawl Navajo","Shawlnavajo-6","noir","Châle Navajo : Couleurs - Noir","1","42.50","0.00","85.00","0.00","0.00","9337","8803"
"Shawl Navajo","Shawlnavajo-6","Rouge","Châle Navajo : Couleurs - Rouge","1","42.50","0.00","85.00","0.00","0.00","9338","8803"
"Shawl Navajo","Shawlnavajo-6","Turquoise","Châle Navajo : Couleurs - Turquoise","0","42.50","0.00","85.00","0.00","0.00","9339","8803"
"Shawl Navajo","Shawlnavajo-6","Bleu","Châle Navajo : Couleurs - Bleu marin","0","42.50","0.00","85.00","0.00","0.00","9340","8803"
"Shawl Navajo","Shawlnavajo-6","Vert","Châle Navajo : Couleurs - Vert forêt","0","42.50","0.00","85.00","0.00","0.00","9341","8803"
"Shawl Navajo","Shawlnavajo-6","Brun","Châle Navajo : Couleurs - Brun","0","42.50","0.00","85.00","0.00","0.00","9342","8803"
"Shawl Navajo","Shawlnavajo-6","","Châle Navajo : Couleurs - Vert","0","42.50","0.00","85.00","0.00","0.00","11344","8803"
"Shawl Navajo","Shawlnavajo-6","","Châle Navajo : Couleurs - Aubergine","0","42.50","0.00","85.00","0.00","0.00","12941","8803"
"Shawl Navajo","Shawlnavajo-6","","Châle Navajo : Couleurs - Noir - Large","0","42.50","0.00","115.00","0.00","0.00","12942","8803"
"Shawl Navajo","Shawlnavajo-6","","Châle Navajo : Couleurs - Rouge - Large","0","42.50","0.00","115.00","0.00","0.00","12943","8803"
"Shawl Navajo","Shawlnavajo-6","","Châle Navajo : Couleurs - Bleu Marin - Large","3","42.50","0.00","115.00","0.00","0.00","12944","8803"
"Shawl Navajo","Shawlnavajo-6","","Châle Navajo : Couleurs - Vert Forêt - Large","0","42.50","0.00","115.00","0.00","0.00","12945","8803"
"Shawl Navajo","Shawlnavajo-6","","Châle Navajo : Couleurs - Vert - Large","5","42.50","0.00","115.00","0.00","0.00","12946","8803"
"Shawl Navajo","Shawlnavajo-6","","Châle Navajo : Couleurs - Aubergine - Large","2","42.50","0.00","115.00","0.00","0.00","12947","8803"
"Shawl Navajo","Shawlnavajo-6","","Châle Navajo : Couleurs - Turquoise - Large","1","42.50","0.00","115.00","0.00","0.00","12948","8803"
"Shawl Navajo","Shawlnavajo-6","","Châle Navajo : Couleurs - Brun - Large","3","42.50","0.00","115.00","0.00","0.00","12949","8803"
