"Reference code","Product ID","Product name","Product Combinations ID","Combinations (Attribute - value pair)","Quantity","Final price (pre-tax)","Pre-tax wholesale price","Combinations wholesale price"
"9813-0408-49-985447BL","1108","Ladies Mukluks","3766","Shoe Size - 5","0","414.00","179.70","0.00"
"9813-0408-49-985447BL","1108","Ladies Mukluks","3767","Shoe Size - 6","0","414.00","179.70","0.00"
"9813-0408-49-985447BL","1108","Ladies Mukluks","3768","Shoe Size - 7","0","414.00","179.70","0.00"
"9813-0408-49-985447BL","1108","Ladies Mukluks","3769","Shoe Size - 8","0","414.00","179.70","0.00"
"9813-0408-49-985447BL","1108","Ladies Mukluks","3770","Shoe Size - 9","0","414.00","179.70","0.00"
"9813-0408-49-985447BL","1108","Ladies Mukluks","3771","Shoe Size - 10","0","414.00","179.70","0.00"
"9813-0408-49-985447BL","1108","Ladies Mukluks","3772","Shoe Size - 11","0","414.00","179.70","0.00"
"9813-0408-49-985447BL","1108","Ladies Mukluks","3773","Shoe Size - 12","0","414.00","179.70","0.00"
"9813-0408-49-985447BL","1108","Ladies Mukluks","6568","Shoe Size - 4","0","414.00","179.70","0.00"
"9813-0408-47-985447CHO","1109","Ladies Mukluks","3958","Shoe Size - 9","0","414.00","179.70","0.00"
"9813-0408-47-985447CHO","1109","Ladies Mukluks","7561","Shoe Size - 4","0","414.00","179.70","0.00"
"9813-0408-47-985447CHO","1109","Ladies Mukluks","7562","Shoe Size - 5","0","414.00","179.70","0.00"
"9813-0408-47-985447CHO","1109","Ladies Mukluks","7563","Shoe Size - 6","0","414.00","179.70","0.00"
"9813-0408-47-985447CHO","1109","Ladies Mukluks","7564","Shoe Size - 7","0","414.00","179.70","0.00"
"9813-0408-47-985447CHO","1109","Ladies Mukluks","7565","Shoe Size - 8","0","414.00","179.70","0.00"
"9813-0408-47-985447CHO","1109","Ladies Mukluks","7566","Shoe Size - 10","0","414.00","179.70","0.00"
"9813-0408-47-985447CHO","1109","Ladies Mukluks","7567","Shoe Size - 11","0","414.00","179.70","0.00"
"9813-0408-47-985447CHO","1109","Ladies Mukluks","7568","Shoe Size - 12","0","414.00","179.70","0.00"
"9813-0408-47-985447MO","1110","Ladies Mukluks","3964","Shoe Size - 6","0","414.00","179.70","0.00"
"9813-0408-47-985447MO","1110","Ladies Mukluks","7569","Shoe Size - 4","0","414.00","179.70","0.00"
"9813-0408-47-985447MO","1110","Ladies Mukluks","7570","Shoe Size - 5","0","414.00","179.70","0.00"
"9813-0408-47-985447MO","1110","Ladies Mukluks","7571","Shoe Size - 7","0","414.00","179.70","0.00"
"9813-0408-47-985447MO","1110","Ladies Mukluks","7572","Shoe Size - 8","0","414.00","179.70","0.00"
"9813-0408-47-985447MO","1110","Ladies Mukluks","7573","Shoe Size - 9","0","414.00","179.70","0.00"
"9813-0408-47-985447MO","1110","Ladies Mukluks","7574","Shoe Size - 10","0","414.00","179.70","0.00"
"9813-0408-47-985447MO","1110","Ladies Mukluks","7575","Shoe Size - 11","0","414.00","179.70","0.00"
"9813-0408-47-985447MO","1110","Ladies Mukluks","7576","Shoe Size - 12","0","414.00","179.70","0.00"
"9816-0408-47-980447MO","1111","Ladies Mukluks","3975","Shoe Size - 8","1","422.00","198.00","0.00"
"9816-0408-47-980447MO","1111","Ladies Mukluks","7577","Shoe Size - 4","0","422.00","198.00","0.00"
"9816-0408-47-980447MO","1111","Ladies Mukluks","7578","Shoe Size - 5","0","422.00","198.00","0.00"
"9816-0408-47-980447MO","1111","Ladies Mukluks","7579","Shoe Size - 6","0","422.00","198.00","0.00"
"9816-0408-47-980447MO","1111","Ladies Mukluks","7580","Shoe Size - 7","0","422.00","198.00","0.00"
"9816-0408-47-980447MO","1111","Ladies Mukluks","7581","Shoe Size - 9","1","422.00","198.00","0.00"
"9816-0408-47-980447MO","1111","Ladies Mukluks","7582","Shoe Size - 10","0","422.00","198.00","0.00"
"9816-0408-47-980447MO","1111","Ladies Mukluks","7583","Shoe Size - 11","0","422.00","198.00","0.00"
"9816-0408-47-980447MO","1111","Ladies Mukluks","7584","Shoe Size - 12","0","422.00","198.00","0.00"
"9813-0408-86BL2-986486BL","1112","Ladies Mukluks","3982","Shoe Size - 6","0","445.00","199.60","0.00"
"9813-0408-86BL2-986486BL","1112","Ladies Mukluks","7585","Shoe Size - 4","0","445.00","199.60","0.00"
"9813-0408-86BL2-986486BL","1112","Ladies Mukluks","7586","Shoe Size - 5","0","445.00","199.60","0.00"
"9813-0408-86BL2-986486BL","1112","Ladies Mukluks","7587","Shoe Size - 7","0","445.00","199.60","0.00"
"9813-0408-86BL2-986486BL","1112","Ladies Mukluks","7588","Shoe Size - 8","0","445.00","199.60","0.00"
"9813-0408-86BL2-986486BL","1112","Ladies Mukluks","7589","Shoe Size - 9","1","445.00","199.60","0.00"
"9813-0408-86BL2-986486BL","1112","Ladies Mukluks","7590","Shoe Size - 10","0","445.00","199.60","0.00"
"9026-0468-85-1964585RMADKT","1114","Ladies Mukluks","3998","Shoe Size - 4","0","227.00","124.20","0.00"
"9026-0468-85-1964585RMADKT","1114","Ladies Mukluks","3999","Shoe Size - 5","0","227.00","124.20","0.00"
"9026-0468-85-1964585RMADKT","1114","Ladies Mukluks","4000","Shoe Size - 6","0","227.00","124.20","0.00"
"9026-0468-85-1964585RMADKT","1114","Ladies Mukluks","4001","Shoe Size - 7","0","227.00","124.20","0.00"
"9026-0468-85-1964585RMADKT","1114","Ladies Mukluks","4002","Shoe Size - 8","1","227.00","124.20","0.00"
"9026-0468-85-1964585RMADKT","1114","Ladies Mukluks","4003","Shoe Size - 9","0","227.00","124.20","0.00"
"9026-0468-85-1964585RMADKT","1114","Ladies Mukluks","4004","Shoe Size - 10","0","227.00","124.20","0.00"
"9026-0468-85-1964585RMADKT","1114","Ladies Mukluks","4005","Shoe Size - 11","0","227.00","124.20","0.00"
