"Reference code","Product ID","Product name","Product Combinations ID","Combinations (Attribute - value pair)","Quantity","Final price (pre-tax)","Pre-tax wholesale price","Combinations wholesale price"
"MM13","15549","Key Chain - Dream Catcher","11692","Colors - Royal Blue","3","8.95","4.00","0.00"
"MM13","15549","Key Chain - Dream Catcher","11693","Colors - Red","5","8.95","4.00","0.00"
"MM13","15549","Key Chain - Dream Catcher","11694","Colors - Tan","6","8.95","4.00","0.00"
"MM13","15549","Key Chain - Dream Catcher","11695","Colors - Turquoise","4","8.95","4.00","0.00"
"DC811","15633","Dream Catcher ""Ombre""","","Dream Catcher ""Ombre""","2","67.95","29.25","0.00"
"DC812","15634","Dream Catcher ""Ombre""","","Dream Catcher ""Ombre""","2","67.95","29.25","0.00"
"DCV45","15640","Dream Catcher ""Energy""","","Dream Catcher ""Energy""","1","66.95","29.10","0.00"
"DC802","15649","Dream Catcher ""Ombre""","","Dream Catcher ""Ombre""","2","29.95","12.75","0.00"
"DC856","15844","DC856 Dream Catcher","11850","Colors - Tan","0","105.95","0.00","46.00"
"DC856","15844","DC856 Dream Catcher","11851","Colors - Saddle","1","105.95","0.00","46.00"
"DC854","15847","DC854 Dream Catcher","","DC854 Dream Catcher","1","138.95","58.00","0.00"
"DC801","16227","Dream Catcher ""Ombre""","","Dream Catcher ""Ombre""","1","29.95","12.75","0.00"
"DCK44","16230","Dream Catchers Kit for Kids","","Dream Catchers Kit for Kids","2","13.95","5.75","0.00"
