"Reference code","Product ID","Product name","Product Combinations ID","Combinations (Attribute - value pair)","Quantity","Final price (pre-tax)","Pre-tax wholesale price","Combinations wholesale price"
"SKU: 54-54-232","525","Wristlet Bear Box","4090","Colors - Cherry","0","56.00","24.00","0.00"
"SKU: 54-54-232","525","Wristlet Bear Box","8532","Colors - Saddle","0","56.00","24.00","0.00"
"SKU: 54-54-134x7","531","Bill Helin Eagle Coin Purse","62","Colors - Black","0","34.00","14.50","0.00"
"SKU: 54-54-134x7","531","Bill Helin Eagle Coin Purse","63","Colors - Red","0","34.00","14.50","0.00"
"SKU: 54-54-134x7","531","Bill Helin Eagle Coin Purse","64","Colors - Turquoise","0","34.00","14.50","0.00"
"SKU: 54-54-134x7","531","Bill Helin Eagle Coin Purse","65","Colors - Light Brown","0","34.00","14.50","0.00"
"SKU: 54-54-134x7","531","Bill Helin Eagle Coin Purse","67","Colors - Light Brown Deer","0","28.00","14.50","28.00"
"SKU: 54-54-134x7","531","Bill Helin Eagle Coin Purse","68","Colors - Red Deer","0","28.00","14.50","0.00"
"A17065-UAC0301NCOCA","874","Reuben Tote Bag ""Forest Temple""","","Reuben Tote Bag ""Forest Temple""","0","49.00","21.00","0.00"
"W12018-UAC0301NC0DA","875","Reuben Tote Bag ""Early Evening Flowing into Fall""","","Reuben Tote Bag ""Early Evening Flowing into Fall""","0","49.00","21.00","0.00"
"A08011-UAC0301NC0HA","876","Reuben Tote Bag ""Whisper""","","Reuben Tote Bag ""Whisper""","3","49.00","21.00","0.00"
"A16059-UAC0301NC0IA","877","Reuben Tote Bag ""Wisdom Seekers""","","Reuben Tote Bag ""Wisdom Seekers""","2","49.00","21.00","0.00"
"A10004-UAC0301NC01A","958","Reuben Tote Bag ""Merging Earth and Sky""","","Reuben Tote Bag ""Merging Earth and Sky""","1","49.00","21.00","0.00"
"W18053-UAC0301NCOJB","1002","Reuben Tote Bag ""Northern Masters""","","Reuben Tote Bag ""Northern Masters""","1","49.00","21.00","0.00"
"A108013-UAC0301NCOFB","1003","Reuben Tote Bag ""New Day""","","Reuben Tote Bag ""New Day""","0","49.00","21.00","0.00"
"A13041-UAC0301NCOEB","1004","Reuben Tote Bag ""Lapinx""","","Reuben Tote Bag ""Lapinx""","3","49.00","21.00","0.00"
"SKU-54-54-541","1132","Crossbody City Bag, Bear Box","4020","Colors - Black Deer","1","185.00","80.00","0.00"
"SKU-54-54-541","1132","Crossbody City Bag, Bear Box","4021","Colors - Red Deer","2","185.00","80.00","0.00"
"SKU-54-54-541","1132","Crossbody City Bag, Bear Box","4022","Colors - Turquoise Deer","2","185.00","80.00","0.00"
"SKU: 54-54-350","1142","Wristlet, Raven","4058","Colors - Red","0","56.00","24.00","0.00"
"SKU: 54-54-350","1142","Wristlet, Raven","4059","Colors - Cherry","0","56.00","24.00","0.00"
"SKU: 54-54-350","1142","Wristlet, Raven","4060","Colors - Turquoise","0","56.00","24.00","0.00"
"SKU: 54-54-350","1142","Wristlet, Raven","4061","Colors - Walnut","2","56.00","24.00","0.00"
"SKU: 54-54-350","1142","Wristlet, Raven","4067","Colors - Black","0","56.00","24.00","0.00"
"SKU: 54-54-350","1142","Wristlet, Raven","4068","Colors - Tan","0","56.00","24.00","0.00"
"SKU: 54-54-308","1143","Corrine Hunt Coin Purse, Raven","4069","Colors - Red","0","34.00","14.50","0.00"
"SKU: 54-54-308","1143","Corrine Hunt Coin Purse, Raven","4070","Colors - Turquoise","1","34.00","14.50","0.00"
"SKU: 54-54-308","1143","Corrine Hunt Coin Purse, Raven","4072","Colors - Walnut","0","34.00","14.50","0.00"
"SKU: 54-54-308","1143","Corrine Hunt Coin Purse, Raven","4075","Colors - Black","1","34.00","14.50","0.00"
"SKU: 54-54-308","1143","Corrine Hunt Coin Purse, Raven","4076","Colors - Cherry","0","34.00","14.50","0.00"
"SKU: 54-54-308","1143","Corrine Hunt Coin Purse, Raven","4077","Colors - Tan","0","34.00","14.50","0.00"
"SKU: 55-55-004","1473","Passport Pouch ""Hands""","6466","Colors - Turquoise","0","72.00","31.00","0.00"
"SKU:54-54-304","4303","Passport Pouch Raven","7835","Colors - Turquoise","0","72.00","31.00","0.00"
"SKU:54-54-304","4303","Passport Pouch Raven","7836","Colors - Black","1","72.00","31.00","0.00"
"SKU:54-54-304","4303","Passport Pouch Raven","7837","Colors - Red","1","72.00","31.00","0.00"
"SKU:54-54-304","4303","Passport Pouch Raven","7838","Colors - Tan","0","72.00","31.00","0.00"
"SKU:54-54-556","4304","Passport Pouch Bear Box","","Passport Pouch Bear Box","0","88.00","38.00","0.00"
"A18066-UAC0301NCOUA","4549","Reuben Tote Bag ""Under the Same Sky""","","Reuben Tote Bag ""Under the Same Sky""","4","49.00","21.00","0.00"
"A17063-UAC0301NC02A","7505","Reuben Tote Bag ""Depth""","","Reuben Tote Bag ""Depth""","6","49.00","21.00","0.00"
"A16051-UAC0301NC5A","8245","Reuben Tote Bag ""Northern Keepers""","","Reuben Tote Bag ""Northern Keepers""","0","49.00","21.00","0.00"
"46050","9058","Leather Wallet","11672","Colors - Black","4","22.00","9.25","0.00"
"46050","9058","Leather Wallet","11673","Colors - Cream","4","22.00","9.25","0.00"
"46050","9058","Leather Wallet","11674","Colors - Maple","2","22.00","9.25","0.00"
"A16058-UAC0301NC04B","9116","Reuben Tote Bag ""Silent Seekers""","","Reuben Tote Bag ""Silent Seekers""","1","49.00","21.00","0.00"
"CECO-05","11458","Purse ""Celeste"" with Coyote","","Purse ""Celeste"" with Coyote","1","345.00","150.00","0.00"
"BP9BL","12014","Leather Knap Sack","","Leather Knap Sack","1","310.00","180.00","0.00"
"W13023-UAC0301NC16A","12105","Reuben Tote Bag ""Water and Spirit Buffalo""","","Reuben Tote Bag ""Water and Spirit Buffalo""","1","49.00","21.00","0.00"
"A16058-UAC0301NC04A","12163","Reuben Tote Bag ""Silent Seekers""","","Reuben Tote Bag ""Silent Seekers""","1","49.00","21.00","0.00"
"UAC6501NC1BA","12444","Maxime Bag ""Geese Spirit""","","Maxime Bag ""Geese Spirit""","1","65.00","27.50","0.00"
"UAC6901NC1BA","14741","Lou Pouch ""Geese Spirit""","","Lou Pouch ""Geese Spirit""","3","29.00","10.50","0.00"
"UAC6901NC01A","14742","Lou Pouch ""Merging Earth and Sky""","","Lou Pouch ""Merging Earth and Sky""","4","29.00","10.50","0.00"
"UAC6901NC0YA","14743","Lou Pouch ""Refuge""","","Lou Pouch ""Refuge""","3","29.00","10.50","0.00"
"UAC6901NC04A","14744","Lou Pouch ""Silent Seekers""","","Lou Pouch ""Silent Seekers""","3","29.00","10.50","0.00"
"UAC6901NC0IA","14747","Lou Pouch ""Wisdom Keepers""","","Lou Pouch ""Wisdom Keepers""","3","29.00","10.50","0.00"
"UAC6901NC1HA","14748","Lou Pouch ""Reaching Out""","","Lou Pouch ""Reaching Out""","3","29.00","10.50","0.00"
"UAC6901NCIJA","14751","Lou Pouch ""Carried Away Under The Blue Moon""","","Lou Pouch ""Carried Away Under The Blue Moon""","3","29.00","10.50","0.00"
"UAC6501NC1JA","14752","Maxime Bag ""Carried Away Under the Blue Moon""","","Maxime Bag ""Carried Away Under the Blue Moon""","1","65.00","27.50","0.00"
"UAC6501NCCHA","14757","Maxime Bag ""Quintessence""","","Maxime Bag ""Quintessence""","3","65.00","27.50","0.00"
"UAC6901NC03A","14773","Lou Pouch ""Motter Love""","","Lou Pouch ""Motter Love""","3","29.00","10.50","0.00"
"UAC6401NC1IA","14946","Lou Pouch ""Quintessence""","","Lou Pouch ""Quintessence""","3","29.00","10.50","0.00"
"BP3","15128","Leather Knap Sack","","Leather Knap Sack","1","275.00","148.00","0.00"
"HBS","15129","Leather Fringe Purse","","Leather Fringe Purse","0","160.00","70.00","0.00"
"HBANITA-FR","15130","Leather Fringe Purse","10921","Colors - Black","0","355.00","191.50","0.00"
"HBANITA-FR","15130","Leather Fringe Purse","10922","Colors - Red","0","355.00","191.50","0.00"
"HBANITA-FR","15130","Leather Fringe Purse","10923","Colors - Dark Brown","0","355.00","191.50","0.00"
"HBANITA-FR","15130","Leather Fringe Purse","10924","Colors - Saddle","0","355.00","191.50","0.00"
"A18019-UAC0301NC13A","15205","Reuben Tote Bag ""Unity""","","Reuben Tote Bag ""Unity""","0","49.00","21.00","0.00"
"A17064-UAC0301NC03D","15213","Reuben Tote Bag ""M'Otter Love""","","Reuben Tote Bag ""M'Otter Love""","0","49.00","21.00","0.00"
"W17062-UAC0301NCOGB","15231","Reuben Tote Bag ""Horizon""","","Reuben Tote Bag ""Horizon""","0","49.00","21.00","0.00"
"UAC6501NC0CA","16259","Maxime Bag ""The Forest Temple""","","Maxime Bag ""The Forest Temple""","3","65.00","27.50","0.00"
"UAC6501NC03A","16260","Maxime Bag ""Motter Love""","","Maxime Bag ""Motter Love""","2","65.00","27.50","0.00"
"UAC6501NC05A","16261","Maxime Bag ""Northern Keepers""","","Maxime Bag ""Northern Keepers""","3","65.00","27.50","0.00"
"UAC6501NC13A","16262","Maxime Bag ""Unity""","","Maxime Bag ""Unity""","3","65.00","27.50","0.00"
"UAC6501NC0FA","16263","Maxime Bag ""New Day""","","Maxime Bag ""New Day""","3","65.00","27.50","0.00"
"LCPHFRWHEP1F","16325","Cell Phone Holder","","Cell Phone Holder","1","122.00","69.00","0.00"
"PAYSANE","16337","Purse ""Paysane""","","Purse ""Paysane""","1","252.00","117.00","0.00"
"FEF-05","16338","Purse ""Felicia"" in Finn Raccoon","","Purse ""Felicia"" in Finn Raccoon","1","460.00","213.00","0.00"
"TAL-05","16339","Tablet Bag","","Tablet Bag","1","85.00","40.00","0.00"
"DPC-05","16341","Purse with Coyote","","Purse with Coyote","1","265.00","120.00","0.00"
"CPR05","16346","Purse with Fox","","Purse with Fox","1","185.00","85.00","0.00"
"BP6","16348","Leather Knap Sack","","Leather Knap Sack","1","275.00","148.00","0.00"
"DRUMBAG","16351","Drum Bag","12687","Size - 14""","0","295.00","0.00","145.00"
"DRUMBAG","16351","Drum Bag","12689","Size - 10""","1","220.00","0.00","110.00"
"JC1-1218","16353","Leather Fringe Purse","","Leather Fringe Purse","1","460.00","230.00","0.00"
"JC3-1012","16354","Leather Fringe Purse","","Leather Fringe Purse","1","345.00","170.00","0.00"
"JC2-1217","16355","Leather Fringe Purse","","Leather Fringe Purse","1","460.00","230.00","0.00"
"TAL-01","16356","Tablet Bag","","Tablet Bag","1","85.00","40.00","0.00"
"W12018-UAC0301NC0DA","16359","Maxime Tote Bag ""Early Evening Flowing into Fall""","","Maxime Tote Bag ""Early Evening Flowing into Fall""","3","65.00","21.00","0.00"
