"Product name","Reference code","Combinations Reference code","Combinations (Attribute - value pair)","Quantity","Pre-tax wholesale price","Pre-tax retail price","Combinations Impact on price (pre-tax)","Combinations wholesale price","Combinations Impact on unit price","Product Combinations ID","Product ID"
"Jeanne Dress ""Wisdom Keepers""","A16059-WDR1001NC0IA","","Robe Jeanne ""Gardiens de la Sagesse"" : Taille - XP","0","58.00","149.00","0.00","0.00","0.00","3117","819"
"Jeanne Dress ""Wisdom Keepers""","A16059-WDR1001NC0IA","","Robe Jeanne ""Gardiens de la Sagesse"" : Taille - P","0","58.00","149.00","0.00","0.00","0.00","3118","819"
"Jeanne Dress ""Wisdom Keepers""","A16059-WDR1001NC0IA","","Robe Jeanne ""Gardiens de la Sagesse"" : Taille - M","0","58.00","149.00","0.00","0.00","0.00","3119","819"
"Jeanne Dress ""Wisdom Keepers""","A16059-WDR1001NC0IA","","Robe Jeanne ""Gardiens de la Sagesse"" : Taille - L","0","58.00","149.00","0.00","0.00","0.00","3120","819"
"Jeanne Dress ""Wisdom Keepers""","A16059-WDR1001NC0IA","","Robe Jeanne ""Gardiens de la Sagesse"" : Taille - XL","0","58.00","149.00","0.00","0.00","0.00","3121","819"
"Kate Dress ""Depth""","A17063-WDR2601NC02A","","Robe Kate ""Profondeur"" : Taille - XP","1","64.50","169.00","0.00","0.00","0.00","1395","825"
"Kate Dress ""Depth""","A17063-WDR2601NC02A","","Robe Kate ""Profondeur"" : Taille - P","0","64.50","169.00","0.00","0.00","0.00","1396","825"
"Kate Dress ""Depth""","A17063-WDR2601NC02A","","Robe Kate ""Profondeur"" : Taille - M","0","64.50","169.00","0.00","0.00","0.00","1397","825"
"Kate Dress ""Depth""","A17063-WDR2601NC02A","","Robe Kate ""Profondeur"" : Taille - L","0","64.50","169.00","0.00","0.00","0.00","1398","825"
"Kate Dress ""Depth""","A17063-WDR2601NC02A","","Robe Kate ""Profondeur"" : Taille - XL","1","64.50","169.00","0.00","0.00","0.00","1399","825"
"Kate Dress ""M'Otter Love""","A17064-WDR2601NC03D","","Robe Kate ""L'Outre Mère"" : Taille - XP","1","64.50","169.00","0.00","0.00","0.00","1390","826"
"Kate Dress ""M'Otter Love""","A17064-WDR2601NC03D","","Robe Kate ""L'Outre Mère"" : Taille - P","1","64.50","169.00","0.00","0.00","0.00","1391","826"
"Kate Dress ""M'Otter Love""","A17064-WDR2601NC03D","","Robe Kate ""L'Outre Mère"" : Taille - M","1","64.50","169.00","0.00","0.00","0.00","1392","826"
"Kate Dress ""M'Otter Love""","A17064-WDR2601NC03D","","Robe Kate ""L'Outre Mère"" : Taille - L","0","64.50","169.00","0.00","0.00","0.00","1393","826"
"Kate Dress ""M'Otter Love""","A17064-WDR2601NC03D","","Robe Kate ""L'Outre Mère"" : Taille - XL","0","64.50","169.00","0.00","0.00","0.00","1394","826"
"Kate Dress ""Silent Seekers""","A16058-WDR2601NC04A","","Robe Kate ""En Quête de Silence"" : Taille - XP","1","64.50","169.00","0.00","0.00","0.00","1385","827"
"Kate Dress ""Silent Seekers""","A16058-WDR2601NC04A","","Robe Kate ""En Quête de Silence"" : Taille - P","1","64.50","169.00","0.00","0.00","0.00","1386","827"
"Kate Dress ""Silent Seekers""","A16058-WDR2601NC04A","","Robe Kate ""En Quête de Silence"" : Taille - M","1","64.50","169.00","0.00","0.00","0.00","1387","827"
"Kate Dress ""Silent Seekers""","A16058-WDR2601NC04A","","Robe Kate ""En Quête de Silence"" : Taille - L","0","64.50","169.00","0.00","0.00","0.00","1388","827"
"Kate Dress ""Silent Seekers""","A16058-WDR2601NC04A","","Robe Kate ""En Quête de Silence"" : Taille - XL","0","64.50","169.00","0.00","0.00","0.00","1389","827"
"Kate Dress ""Northern Keepers""","A16051-WDR2601NC05A","","Robe Kate ""Gardiens du Nord"" : Taille - XP","1","64.50","169.00","0.00","0.00","0.00","1380","828"
"Kate Dress ""Northern Keepers""","A16051-WDR2601NC05A","","Robe Kate ""Gardiens du Nord"" : Taille - P","0","64.50","169.00","0.00","0.00","0.00","1381","828"
"Kate Dress ""Northern Keepers""","A16051-WDR2601NC05A","","Robe Kate ""Gardiens du Nord"" : Taille - M","1","64.50","169.00","0.00","0.00","0.00","1382","828"
"Kate Dress ""Northern Keepers""","A16051-WDR2601NC05A","","Robe Kate ""Gardiens du Nord"" : Taille - L","0","64.50","169.00","0.00","0.00","0.00","1383","828"
"Kate Dress ""Northern Keepers""","A16051-WDR2601NC05A","","Robe Kate ""Gardiens du Nord"" : Taille - XL","1","64.50","169.00","0.00","0.00","0.00","1384","828"
"Kate Dress ""The River Keeper""","A09006-WDR2601NC06A","","Robe Kate ""La Gardienne de l'Eau"" : Taille - XP","0","64.50","169.00","0.00","0.00","0.00","1375","829"
"Kate Dress ""The River Keeper""","A09006-WDR2601NC06A","","Robe Kate ""La Gardienne de l'Eau"" : Taille - P","0","64.50","169.00","0.00","0.00","0.00","1376","829"
"Kate Dress ""The River Keeper""","A09006-WDR2601NC06A","","Robe Kate ""La Gardienne de l'Eau"" : Taille - M","0","64.50","169.00","0.00","0.00","0.00","1377","829"
"Kate Dress ""The River Keeper""","A09006-WDR2601NC06A","","Robe Kate ""La Gardienne de l'Eau"" : Taille - L","0","64.50","169.00","0.00","0.00","0.00","1378","829"
"Kate Dress ""The River Keeper""","A09006-WDR2601NC06A","","Robe Kate ""La Gardienne de l'Eau"" : Taille - XL","1","64.50","169.00","0.00","0.00","0.00","1379","829"
"Kate Dress ""Giving Thanks""","A01028-WDR2601NC08A","","Robe Kate ""Rendre Grâce"" : Taille - XP","1","64.50","169.00","0.00","0.00","0.00","3042","830"
"Kate Dress ""Giving Thanks""","A01028-WDR2601NC08A","","Robe Kate ""Rendre Grâce"" : Taille - P","1","64.50","169.00","0.00","0.00","0.00","3043","830"
"Kate Dress ""Giving Thanks""","A01028-WDR2601NC08A","","Robe Kate ""Rendre Grâce"" : Taille - M","1","64.50","169.00","0.00","0.00","0.00","3044","830"
"Kate Dress ""Giving Thanks""","A01028-WDR2601NC08A","","Robe Kate ""Rendre Grâce"" : Taille - L","0","64.50","169.00","0.00","0.00","0.00","3045","830"
"Kate Dress ""Giving Thanks""","A01028-WDR2601NC08A","","Robe Kate ""Rendre Grâce"" : Taille - XL","0","64.50","169.00","0.00","0.00","0.00","3046","830"
"Kate Dress ""Water and Spirit Buffalo""","W13023-WDR2601NC09A","","Robe Kate ""Eau et Esprit du Bison"" : Taille - XP","1","64.50","169.00","0.00","0.00","0.00","1365","831"
"Kate Dress ""Water and Spirit Buffalo""","W13023-WDR2601NC09A","","Robe Kate ""Eau et Esprit du Bison"" : Taille - P","0","64.50","169.00","0.00","0.00","0.00","1366","831"
"Kate Dress ""Water and Spirit Buffalo""","W13023-WDR2601NC09A","","Robe Kate ""Eau et Esprit du Bison"" : Taille - M","0","64.50","169.00","0.00","0.00","0.00","1367","831"
"Kate Dress ""Water and Spirit Buffalo""","W13023-WDR2601NC09A","","Robe Kate ""Eau et Esprit du Bison"" : Taille - L","0","64.50","169.00","0.00","0.00","0.00","1368","831"
"Kate Dress ""Water and Spirit Buffalo""","W13023-WDR2601NC09A","","Robe Kate ""Eau et Esprit du Bison"" : Taille - XL","1","64.50","169.00","0.00","0.00","0.00","1369","831"
"Kate Dress ""Journey to the Spirit World""","A07020-WDR2601NC0AB","","Robe Kate ""Voyage vers le Monde du Songe"" : Taille - XP","0","64.50","169.00","0.00","0.00","0.00","1360","832"
"Kate Dress ""Journey to the Spirit World""","A07020-WDR2601NC0AB","","Robe Kate ""Voyage vers le Monde du Songe"" : Taille - P","1","64.50","169.00","0.00","0.00","0.00","1361","832"
"Kate Dress ""Journey to the Spirit World""","A07020-WDR2601NC0AB","","Robe Kate ""Voyage vers le Monde du Songe"" : Taille - M","0","64.50","169.00","0.00","0.00","0.00","1362","832"
"Kate Dress ""Journey to the Spirit World""","A07020-WDR2601NC0AB","","Robe Kate ""Voyage vers le Monde du Songe"" : Taille - L","0","64.50","169.00","0.00","0.00","0.00","1363","832"
"Kate Dress ""Journey to the Spirit World""","A07020-WDR2601NC0AB","","Robe Kate ""Voyage vers le Monde du Songe"" : Taille - XL","1","64.50","169.00","0.00","0.00","0.00","1364","832"
"Joni Dress ""Lapinx""","A13041-WDR2901NC0EB","","Robe Joni ""Lapinx"" : Taille - XP","0","59.10","139.00","0.00","0.00","0.00","3097","881"
"Joni Dress ""Lapinx""","A13041-WDR2901NC0EB","","Robe Joni ""Lapinx"" : Taille - P","0","59.10","139.00","0.00","0.00","0.00","3098","881"
"Joni Dress ""Lapinx""","A13041-WDR2901NC0EB","","Robe Joni ""Lapinx"" : Taille - M","0","59.10","139.00","0.00","0.00","0.00","3099","881"
"Joni Dress ""Lapinx""","A13041-WDR2901NC0EB","","Robe Joni ""Lapinx"" : Taille - L","0","59.10","139.00","0.00","0.00","0.00","3100","881"
"Joni Dress ""Lapinx""","A13041-WDR2901NC0EB","","Robe Joni ""Lapinx"" : Taille - XL","0","59.10","139.00","0.00","0.00","0.00","3101","881"
"Kate Dress ""Early Evening Flowing into Fall""","W12018-WDR2601NC0DB","","Robe Kate ""Soirée Glissant vers l'Automne"" : Taille - XP","0","64.50","169.00","0.00","0.00","0.00","3037","911"
"Kate Dress ""Early Evening Flowing into Fall""","W12018-WDR2601NC0DB","","Robe Kate ""Soirée Glissant vers l'Automne"" : Taille - P","2","64.50","169.00","0.00","0.00","0.00","3038","911"
"Kate Dress ""Early Evening Flowing into Fall""","W12018-WDR2601NC0DB","","Robe Kate ""Soirée Glissant vers l'Automne"" : Taille - M","1","64.50","169.00","0.00","0.00","0.00","3039","911"
"Kate Dress ""Early Evening Flowing into Fall""","W12018-WDR2601NC0DB","","Robe Kate ""Soirée Glissant vers l'Automne"" : Taille - L","0","64.50","169.00","0.00","0.00","0.00","3040","911"
"Kate Dress ""Early Evening Flowing into Fall""","W12018-WDR2601NC0DB","","Robe Kate ""Soirée Glissant vers l'Automne"" : Taille - XL","0","64.50","169.00","0.00","0.00","0.00","3041","911"
"Jeanne Dress ""Forest Temple""","A17065-WDR1001NC0CB","","Robe Jeanne ""Temple de la Forêt"" : Taille - XP","0","67.00","149.00","0.00","0.00","0.00","3107","912"
"Jeanne Dress ""Forest Temple""","A17065-WDR1001NC0CB","","Robe Jeanne ""Temple de la Forêt"" : Taille - P","0","67.00","149.00","0.00","0.00","0.00","3108","912"
"Jeanne Dress ""Forest Temple""","A17065-WDR1001NC0CB","","Robe Jeanne ""Temple de la Forêt"" : Taille - M","0","67.00","149.00","0.00","0.00","0.00","3109","912"
"Jeanne Dress ""Forest Temple""","A17065-WDR1001NC0CB","","Robe Jeanne ""Temple de la Forêt"" : Taille - L","0","67.00","149.00","0.00","0.00","0.00","3110","912"
"Jeanne Dress ""Forest Temple""","A17065-WDR1001NC0CB","","Robe Jeanne ""Temple de la Forêt"" : Taille - XL","0","67.00","149.00","0.00","0.00","0.00","3111","912"
"Jeanne Dress ""Lapinx""","A13041-WDR1001NC0EC","","Robe Jeanne ""Lapinx"" : Taille - XP","0","67.00","149.00","0.00","0.00","0.00","3112","960"
"Jeanne Dress ""Lapinx""","A13041-WDR1001NC0EC","","Robe Jeanne ""Lapinx"" : Taille - P","0","67.00","149.00","0.00","0.00","0.00","3113","960"
"Jeanne Dress ""Lapinx""","A13041-WDR1001NC0EC","","Robe Jeanne ""Lapinx"" : Taille - M","0","67.00","149.00","0.00","0.00","0.00","3114","960"
"Jeanne Dress ""Lapinx""","A13041-WDR1001NC0EC","","Robe Jeanne ""Lapinx"" : Taille - L","0","67.00","149.00","0.00","0.00","0.00","3115","960"
"Jeanne Dress ""Lapinx""","A13041-WDR1001NC0EC","","Robe Jeanne ""Lapinx"" : Taille - XL","0","67.00","149.00","0.00","0.00","0.00","3116","960"
"Kate Dress ""Forest Temple""","A17065-WDR2601NC0CC","","Robe Kate ""Temple de la Forêt"" : Taille - XP","1","64.50","169.00","0.00","0.00","0.00","3052","969"
"Kate Dress ""Forest Temple""","A17065-WDR2601NC0CC","","Robe Kate ""Temple de la Forêt"" : Taille - P","1","64.50","169.00","0.00","0.00","0.00","3053","969"
"Kate Dress ""Forest Temple""","A17065-WDR2601NC0CC","","Robe Kate ""Temple de la Forêt"" : Taille - M","0","64.50","169.00","0.00","0.00","0.00","3054","969"
"Kate Dress ""Forest Temple""","A17065-WDR2601NC0CC","","Robe Kate ""Temple de la Forêt"" : Taille - L","0","64.50","169.00","0.00","0.00","0.00","3055","969"
"Kate Dress ""Forest Temple""","A17065-WDR2601NC0CC","","Robe Kate ""Temple de la Forêt"" : Taille - XL","0","64.50","169.00","0.00","0.00","0.00","3056","969"
"Kate Dress ""Whisper""","A08011-WDR2601NC0HC","","Robe Kate ""Murmure"" : Taille - XP","0","64.50","169.00","0.00","0.00","0.00","3047","971"
"Kate Dress ""Whisper""","A08011-WDR2601NC0HC","","Robe Kate ""Murmure"" : Taille - P","0","64.50","169.00","0.00","0.00","0.00","3048","971"
"Kate Dress ""Whisper""","A08011-WDR2601NC0HC","","Robe Kate ""Murmure"" : Taille - M","0","64.50","169.00","0.00","0.00","0.00","3049","971"
"Kate Dress ""Whisper""","A08011-WDR2601NC0HC","","Robe Kate ""Murmure"" : Taille - L","0","64.50","169.00","0.00","0.00","0.00","3050","971"
"Kate Dress ""Whisper""","A08011-WDR2601NC0HC","","Robe Kate ""Murmure"" : Taille - XL","1","64.50","169.00","0.00","0.00","0.00","3051","971"
"Kate Dress ""Merging Earth and Sky""","A10004-WDR2601NC01G","","Robe Kate ""Fusion entre Terre et Ciel"" : Taille - XP","0","64.50","169.00","0.00","0.00","0.00","3062","972"
"Kate Dress ""Merging Earth and Sky""","A10004-WDR2601NC01G","","Robe Kate ""Fusion entre Terre et Ciel"" : Taille - P","1","64.50","169.00","0.00","0.00","0.00","3063","972"
"Kate Dress ""Merging Earth and Sky""","A10004-WDR2601NC01G","","Robe Kate ""Fusion entre Terre et Ciel"" : Taille - M","0","64.50","169.00","0.00","0.00","0.00","3064","972"
"Kate Dress ""Merging Earth and Sky""","A10004-WDR2601NC01G","","Robe Kate ""Fusion entre Terre et Ciel"" : Taille - L","0","64.50","169.00","0.00","0.00","0.00","3065","972"
"Kate Dress ""Merging Earth and Sky""","A10004-WDR2601NC01G","","Robe Kate ""Fusion entre Terre et Ciel"" : Taille - XL","0","64.50","169.00","0.00","0.00","0.00","3066","972"
"Michelle Dress ""Whisper""","A08011-WDR3201NC0HA","","Robe Michelle ""Murmure"" : Taille - XP","0","67.50","159.00","0.00","0.00","0.00","3157","981"
"Michelle Dress ""Whisper""","A08011-WDR3201NC0HA","","Robe Michelle ""Murmure"" : Taille - P","0","67.50","159.00","0.00","0.00","0.00","3158","981"
"Michelle Dress ""Whisper""","A08011-WDR3201NC0HA","","Robe Michelle ""Murmure"" : Taille - M","0","67.50","159.00","0.00","0.00","0.00","3159","981"
"Michelle Dress ""Whisper""","A08011-WDR3201NC0HA","","Robe Michelle ""Murmure"" : Taille - L","0","67.50","159.00","0.00","0.00","0.00","3160","981"
"Michelle Dress ""Whisper""","A08011-WDR3201NC0HA","","Robe Michelle ""Murmure"" : Taille - XL","1","67.50","159.00","0.00","0.00","0.00","3161","981"
"Kate Dress ""Wisdom Keepers""","A16059-WDR2601NC01B","","Robe Kate ""Gardiens de la Sagesse"" : Taille - XP","0","64.50","169.00","0.00","0.00","0.00","3067","1006"
"Kate Dress ""Wisdom Keepers""","A16059-WDR2601NC01B","","Robe Kate ""Gardiens de la Sagesse"" : Taille - P","1","64.50","169.00","0.00","0.00","0.00","3068","1006"
"Kate Dress ""Wisdom Keepers""","A16059-WDR2601NC01B","","Robe Kate ""Gardiens de la Sagesse"" : Taille - M","0","64.50","169.00","0.00","0.00","0.00","3069","1006"
"Kate Dress ""Wisdom Keepers""","A16059-WDR2601NC01B","","Robe Kate ""Gardiens de la Sagesse"" : Taille - L","0","64.50","169.00","0.00","0.00","0.00","3070","1006"
"Kate Dress ""Wisdom Keepers""","A16059-WDR2601NC01B","","Robe Kate ""Gardiens de la Sagesse"" : Taille - XL","1","64.50","169.00","0.00","0.00","0.00","3071","1006"
"Kate Dress ""Northern Masters""","W18053-WDR2601NC0JB","","Robe Kate ""Maîtres du Nord"" : Taille - XP","1","64.50","169.00","0.00","0.00","0.00","3077","1014"
"Kate Dress ""Northern Masters""","W18053-WDR2601NC0JB","","Robe Kate ""Maîtres du Nord"" : Taille - P","1","64.50","169.00","0.00","0.00","0.00","3078","1014"
"Kate Dress ""Northern Masters""","W18053-WDR2601NC0JB","","Robe Kate ""Maîtres du Nord"" : Taille - M","0","64.50","169.00","0.00","0.00","0.00","3079","1014"
"Kate Dress ""Northern Masters""","W18053-WDR2601NC0JB","","Robe Kate ""Maîtres du Nord"" : Taille - L","0","64.50","169.00","0.00","0.00","0.00","3080","1014"
"Kate Dress ""Northern Masters""","W18053-WDR2601NC0JB","","Robe Kate ""Maîtres du Nord"" : Taille - XL","0","64.50","169.00","0.00","0.00","0.00","3081","1014"
"Jeanne Dress ""Horizon""","W17062-WDR1001NC0GB","","Robe Jeanne ""Horizon"" : Taille - XP","0","67.00","149.00","0.00","0.00","0.00","3122","1018"
"Jeanne Dress ""Horizon""","W17062-WDR1001NC0GB","","Robe Jeanne ""Horizon"" : Taille - P","0","67.00","149.00","0.00","0.00","0.00","3123","1018"
"Jeanne Dress ""Horizon""","W17062-WDR1001NC0GB","","Robe Jeanne ""Horizon"" : Taille - M","0","67.00","149.00","0.00","0.00","0.00","3124","1018"
"Jeanne Dress ""Horizon""","W17062-WDR1001NC0GB","","Robe Jeanne ""Horizon"" : Taille - L","0","67.00","149.00","0.00","0.00","0.00","3125","1018"
"Jeanne Dress ""Horizon""","W17062-WDR1001NC0GB","","Robe Jeanne ""Horizon"" : Taille - XL","0","67.00","149.00","0.00","0.00","0.00","3126","1018"
