"Product name","Reference code","Combinations Reference code","Combinations (Attribute - value pair)","Quantity","Pre-tax wholesale price","Pre-tax retail price","Combinations Impact on price (pre-tax)","Combinations wholesale price","Combinations Impact on unit price","Product Combinations ID","Product ID"
"Bookmarks","BKM","","Signets : Art - Retour Chez Soi","0","1.25","2.90","0.00","0.00","0.00","12346","7977"
"Bookmarks","BKM","","Signets : Art - Voyage au Monde du Songe","9","1.25","2.90","0.00","0.00","0.00","12347","7977"
"Bookmarks","BKM","","Signets : Art - Lapynx","7","1.25","2.90","0.00","0.00","0.00","12348","7977"
"Bookmarks","BKM","","Signets : Art - Messager","4","1.25","2.90","0.00","0.00","0.00","12349","7977"
"Bookmarks","BKM","","Signets : Art - Loutre Mère","0","1.25","2.90","0.00","0.00","0.00","12350","7977"
"Bookmarks","BKM","","Signets : Art - Altérité","18","1.25","2.90","0.00","0.00","0.00","12351","7977"
"Bookmarks","BKM","","Signets : Art - Passage","13","1.25","2.90","0.00","0.00","0.00","12352","7977"
"Bookmarks","BKM","","Signets : Art - Chaleur de Terre","1","1.25","2.90","0.00","0.00","0.00","12353","7977"
"Bookmarks","BKM","","Signets : Art - No Soeurs du Ciel","2","1.25","2.90","0.00","0.00","0.00","12354","7977"
"Bookmarks","BKM","","Signets : Art - Murmure","6","1.25","2.90","0.00","0.00","0.00","12355","7977"
"Bookmarks","BKM","","Signets : Art - Zenith","0","1.25","2.90","0.00","0.00","0.00","12356","7977"
"Bookmarks","BKM","","Signets : Art - Temple de la Forêt","16","1.25","2.90","0.00","0.00","0.00","13128","7977"
"Spirit of the Wild","BOX249","","L'Esprit de la Faune","0","9.25","21.95","0.00","0.00","0.00","","8740"
"Women Strength","BOX250","","La Forces des Femmes","0","9.25","21.95","0.00","0.00","0.00","","8741"
"Colouring Book ""Northern Keepers""","SKU: Colouring027","","Livre à Colorier ""Gardiens du Nord""","5","4.00","9.25","0.00","0.00","0.00","","9382"
"Colouring Cards ""Northern Residents""","SKU: Box285","","Cartes à Colorier ""Les Habitants du Nord""","9","7.25","21.95","0.00","0.00","0.00","","11536"
"Gift Enclosures - Mini cards pack of 8","GENC","POD2549GE","Étiquettes Cadeaux - Paquet de 8 mini cartes : Art - Emportée","0","3.25","7.95","0.00","0.00","0.00","10571","14626"
