"Product name","Reference code","Combinations Reference code","Combinations (Attribute - value pair)","Quantity","Pre-tax wholesale price","Pre-tax retail price","Combinations Impact on price (pre-tax)","Combinations wholesale price","Combinations Impact on unit price","Product Combinations ID","Product ID"
"""Merging Earth and Sky"" Mask","A10004-UAC0701NC01","","Masque ""Fusion Entre Terre et Ciel"" : Taille - XP","1","15.94","18.00","0.00","0.00","0.00","6743","2773"
"""Merging Earth and Sky"" Mask","A10004-UAC0701NC01","","Masque ""Fusion Entre Terre et Ciel"" : Taille - P","5","15.94","18.00","0.00","0.00","0.00","6744","2773"
"""Merging Earth and Sky"" Mask","A10004-UAC0701NC01","","Masque ""Fusion Entre Terre et Ciel"" : Taille - L","9","15.94","18.00","0.00","0.00","0.00","6745","2773"
"""Merging Earth and Sky"" Mask","A10004-UAC0701NC01","","Masque ""Fusion Entre Terre et Ciel"" : Taille - XL","14","15.94","18.00","0.00","0.00","0.00","6746","2773"
"""Merging Earth and Sky"" Mask","A10004-UAC0701NC01","","Masque ""Fusion Entre Terre et Ciel"" : Taille - M","9","15.94","18.00","0.00","0.00","0.00","6747","2773"
"""Depth"" Mask","A17063-UAC0701NC02","","Masque ""Profondeur"" : Taille - XP","1","15.14","18.00","0.00","0.00","0.00","6748","2791"
"""Depth"" Mask","A17063-UAC0701NC02","","Masque ""Profondeur"" : Taille - P","2","15.14","18.00","0.00","0.00","0.00","6749","2791"
"""Depth"" Mask","A17063-UAC0701NC02","","Masque ""Profondeur"" : Taille - L","1","15.14","18.00","0.00","0.00","0.00","6750","2791"
"""Depth"" Mask","A17063-UAC0701NC02","","Masque ""Profondeur"" : Taille - XL","11","15.14","18.00","0.00","0.00","0.00","6751","2791"
"""Depth"" Mask","A17063-UAC0701NC02","","Masque ""Profondeur"" : Taille - M","9","15.14","18.00","0.00","0.00","0.00","6752","2791"
"""Motter Love"" Mask","A17064-UAC0701NC03","","Masque ""L'Outre Mère"" : Taille - XP","2","15.94","18.00","0.00","0.00","0.00","6753","2792"
"""Motter Love"" Mask","A17064-UAC0701NC03","","Masque ""L'Outre Mère"" : Taille - P","0","15.94","18.00","0.00","0.00","0.00","6754","2792"
"""Motter Love"" Mask","A17064-UAC0701NC03","","Masque ""L'Outre Mère"" : Taille - L","15","15.94","18.00","0.00","0.00","0.00","6755","2792"
"""Motter Love"" Mask","A17064-UAC0701NC03","","Masque ""L'Outre Mère"" : Taille - XL","12","15.94","18.00","0.00","0.00","0.00","6756","2792"
"""Motter Love"" Mask","A17064-UAC0701NC03","","Masque ""L'Outre Mère"" : Taille - M","7","15.94","18.00","0.00","0.00","0.00","6757","2792"
"""Silent Seekers"" Mask","A16058-UAC0701NC04","","Masque ""En Quête de Silence"" : Taille - XP","0","15.94","18.00","0.00","0.00","0.00","6758","2793"
"""Silent Seekers"" Mask","A16058-UAC0701NC04","","Masque ""En Quête de Silence"" : Taille - P","2","15.94","18.00","0.00","0.00","0.00","6759","2793"
"""Silent Seekers"" Mask","A16058-UAC0701NC04","","Masque ""En Quête de Silence"" : Taille - L","12","15.94","18.00","0.00","0.00","0.00","6760","2793"
"""Silent Seekers"" Mask","A16058-UAC0701NC04","","Masque ""En Quête de Silence"" : Taille - XL","7","15.94","18.00","0.00","0.00","0.00","6761","2793"
"""Silent Seekers"" Mask","A16058-UAC0701NC04","","Masque ""En Quête de Silence"" : Taille - M","23","15.94","18.00","0.00","0.00","0.00","6762","2793"
"""Northern Keepers"" Mask","A16051-UAC0701NC05","","Masque ""Gardiens du Nord"" : Taille - XP","0","15.94","18.00","0.00","0.00","0.00","6763","2794"
"""Northern Keepers"" Mask","A16051-UAC0701NC05","","Masque ""Gardiens du Nord"" : Taille - P","1","15.94","18.00","0.00","0.00","0.00","6764","2794"
"""Northern Keepers"" Mask","A16051-UAC0701NC05","","Masque ""Gardiens du Nord"" : Taille - L","3","15.94","18.00","0.00","0.00","0.00","6765","2794"
"""Northern Keepers"" Mask","A16051-UAC0701NC05","","Masque ""Gardiens du Nord"" : Taille - XL","3","15.94","18.00","0.00","0.00","0.00","6766","2794"
"""Northern Keepers"" Mask","A16051-UAC0701NC05","","Masque ""Gardiens du Nord"" : Taille - M","6","15.94","18.00","0.00","0.00","0.00","6767","2794"
"""Going Home"" Mask","A10044-UAC0701NC07","","Masque ""Retour Chez Soi"" : Taille - XP","2","15.94","18.00","0.00","0.00","0.00","6768","2795"
"""Going Home"" Mask","A10044-UAC0701NC07","","Masque ""Retour Chez Soi"" : Taille - P","4","15.94","18.00","0.00","0.00","0.00","6769","2795"
"""Going Home"" Mask","A10044-UAC0701NC07","","Masque ""Retour Chez Soi"" : Taille - L","0","15.94","18.00","0.00","0.00","0.00","6770","2795"
"""Going Home"" Mask","A10044-UAC0701NC07","","Masque ""Retour Chez Soi"" : Taille - XL","16","15.94","18.00","0.00","0.00","0.00","6771","2795"
"""Going Home"" Mask","A10044-UAC0701NC07","","Masque ""Retour Chez Soi"" : Taille - M","16","15.94","18.00","0.00","0.00","0.00","6772","2795"
"""Giving Thanks"" Mask","A01028-UAC0701NC08","","Masque ""Rendre Homage"" : Taille - XP","0","15.94","18.00","0.00","0.00","0.00","6773","2796"
"""Giving Thanks"" Mask","A01028-UAC0701NC08","","Masque ""Rendre Homage"" : Taille - P","0","15.94","18.00","0.00","0.00","0.00","6774","2796"
"""Giving Thanks"" Mask","A01028-UAC0701NC08","","Masque ""Rendre Homage"" : Taille - L","0","15.94","18.00","0.00","0.00","0.00","6775","2796"
"""Giving Thanks"" Mask","A01028-UAC0701NC08","","Masque ""Rendre Homage"" : Taille - XL","26","15.94","18.00","0.00","0.00","0.00","6776","2796"
"""Giving Thanks"" Mask","A01028-UAC0701NC08","","Masque ""Rendre Homage"" : Taille - M","9","15.94","18.00","0.00","0.00","0.00","6777","2796"
"""Water and Spirit Buffalo"" Mask","W13023-UAC0701NC09","","Masque ""Eau et Esprit du Bison"" : Taille - XP","2","15.94","18.00","0.00","0.00","0.00","6778","2798"
"""Water and Spirit Buffalo"" Mask","W13023-UAC0701NC09","","Masque ""Eau et Esprit du Bison"" : Taille - P","0","15.94","18.00","0.00","0.00","0.00","6779","2798"
"""Water and Spirit Buffalo"" Mask","W13023-UAC0701NC09","","Masque ""Eau et Esprit du Bison"" : Taille - L","5","15.94","18.00","0.00","0.00","0.00","6780","2798"
"""Water and Spirit Buffalo"" Mask","W13023-UAC0701NC09","","Masque ""Eau et Esprit du Bison"" : Taille - XL","22","15.94","18.00","0.00","0.00","0.00","6781","2798"
"""Water and Spirit Buffalo"" Mask","W13023-UAC0701NC09","","Masque ""Eau et Esprit du Bison"" : Taille - M","24","15.94","18.00","0.00","0.00","0.00","6782","2798"
"""Forest Temple"" Mask","A17065-UAC0701NC0C","","Masque ""Temple de la Fôret"" : Taille - XP","0","15.94","18.00","0.00","0.00","0.00","6783","2799"
"""Forest Temple"" Mask","A17065-UAC0701NC0C","","Masque ""Temple de la Fôret"" : Taille - P","4","15.94","18.00","0.00","0.00","0.00","6784","2799"
"""Forest Temple"" Mask","A17065-UAC0701NC0C","","Masque ""Temple de la Fôret"" : Taille - L","9","15.94","18.00","0.00","0.00","0.00","6785","2799"
"""Forest Temple"" Mask","A17065-UAC0701NC0C","","Masque ""Temple de la Fôret"" : Taille - XL","5","15.94","18.00","0.00","0.00","0.00","6786","2799"
"""Forest Temple"" Mask","A17065-UAC0701NC0C","","Masque ""Temple de la Fôret"" : Taille - M","11","15.94","18.00","0.00","0.00","0.00","6787","2799"
"""Early Evening Flowing into Fall"" Mask","W12018-UAC0701NC0D","","Masque ""Soirée Glissant vers l'Automne"" : Taille - XP","0","15.94","18.00","0.00","0.00","0.00","6788","2800"
"""Early Evening Flowing into Fall"" Mask","W12018-UAC0701NC0D","","Masque ""Soirée Glissant vers l'Automne"" : Taille - P","4","15.94","18.00","0.00","0.00","0.00","6789","2800"
"""Early Evening Flowing into Fall"" Mask","W12018-UAC0701NC0D","","Masque ""Soirée Glissant vers l'Automne"" : Taille - L","0","15.94","18.00","0.00","0.00","0.00","6790","2800"
"""Early Evening Flowing into Fall"" Mask","W12018-UAC0701NC0D","","Masque ""Soirée Glissant vers l'Automne"" : Taille - XL","8","15.94","18.00","0.00","0.00","0.00","6791","2800"
"""Early Evening Flowing into Fall"" Mask","W12018-UAC0701NC0D","","Masque ""Soirée Glissant vers l'Automne"" : Taille - M","6","15.94","18.00","0.00","0.00","0.00","6792","2800"
"""New Day"" Mask","A08013-UAC0701NC0F","","Masque ""Nouveau Jour"" : Taille - XP","4","15.94","18.00","0.00","0.00","0.00","6793","2801"
"""New Day"" Mask","A08013-UAC0701NC0F","","Masque ""Nouveau Jour"" : Taille - P","3","15.94","18.00","0.00","0.00","0.00","6794","2801"
"""New Day"" Mask","A08013-UAC0701NC0F","","Masque ""Nouveau Jour"" : Taille - L","8","15.94","18.00","0.00","0.00","0.00","6795","2801"
"""New Day"" Mask","A08013-UAC0701NC0F","","Masque ""Nouveau Jour"" : Taille - XL","11","15.94","18.00","0.00","0.00","0.00","6796","2801"
"""New Day"" Mask","A08013-UAC0701NC0F","","Masque ""Nouveau Jour"" : Taille - M","4","15.94","18.00","0.00","0.00","0.00","6797","2801"
"""Wisdom Keepers"" Mask","A16059-UAC0701NC0I","","Masque ""Gardiens de la Sagesse"" : Taille - XP","0","15.94","18.00","0.00","0.00","0.00","6798","2802"
"""Wisdom Keepers"" Mask","A16059-UAC0701NC0I","","Masque ""Gardiens de la Sagesse"" : Taille - P","3","15.94","18.00","0.00","0.00","0.00","6799","2802"
"""Wisdom Keepers"" Mask","A16059-UAC0701NC0I","","Masque ""Gardiens de la Sagesse"" : Taille - L","8","15.94","18.00","0.00","0.00","0.00","6800","2802"
"""Wisdom Keepers"" Mask","A16059-UAC0701NC0I","","Masque ""Gardiens de la Sagesse"" : Taille - XL","13","15.94","18.00","0.00","0.00","0.00","6801","2802"
"""Wisdom Keepers"" Mask","A16059-UAC0701NC0I","","Masque ""Gardiens de la Sagesse"" : Taille - M","12","15.94","18.00","0.00","0.00","0.00","6802","2802"
"""Lapinx"" Mask","A13041-UAC0701NC0EA","","Masque ""Lapinx"" : Taille - XP","0","15.94","18.00","0.00","0.00","0.00","6830","2904"
"""Lapinx"" Mask","A13041-UAC0701NC0EA","","Masque ""Lapinx"" : Taille - P","2","15.94","18.00","0.00","0.00","0.00","6831","2904"
"""Lapinx"" Mask","A13041-UAC0701NC0EA","","Masque ""Lapinx"" : Taille - L","11","15.94","18.00","0.00","0.00","0.00","6832","2904"
"""Lapinx"" Mask","A13041-UAC0701NC0EA","","Masque ""Lapinx"" : Taille - XL","6","15.94","18.00","0.00","0.00","0.00","6833","2904"
"""Lapinx"" Mask","A13041-UAC0701NC0EA","","Masque ""Lapinx"" : Taille - M","10","15.94","18.00","0.00","0.00","0.00","6834","2904"
"""Journey to the Spirit World"" Mask","A07020-UAC0701NC0AA","","Masque ""Voyage Vers le Monde du Songe"" : Taille - XP","0","15.94","18.00","0.00","0.00","0.00","6835","2905"
"""Journey to the Spirit World"" Mask","A07020-UAC0701NC0AA","","Masque ""Voyage Vers le Monde du Songe"" : Taille - P","0","15.94","18.00","0.00","0.00","0.00","6836","2905"
"""Journey to the Spirit World"" Mask","A07020-UAC0701NC0AA","","Masque ""Voyage Vers le Monde du Songe"" : Taille - L","5","15.94","18.00","0.00","0.00","0.00","6837","2905"
"""Journey to the Spirit World"" Mask","A07020-UAC0701NC0AA","","Masque ""Voyage Vers le Monde du Songe"" : Taille - XL","5","15.94","18.00","0.00","0.00","0.00","6838","2905"
"""Journey to the Spirit World"" Mask","A07020-UAC0701NC0AA","","Masque ""Voyage Vers le Monde du Songe"" : Taille - M","1","15.94","18.00","0.00","0.00","0.00","6839","2905"
"""Horizon"" Mask","W17062-UAC0701NC0GA","","Masque ""Horizon"" : Taille - XP","0","15.94","18.00","0.00","0.00","0.00","6840","2907"
"""Horizon"" Mask","W17062-UAC0701NC0GA","","Masque ""Horizon"" : Taille - P","0","15.94","18.00","0.00","0.00","0.00","6841","2907"
"""Horizon"" Mask","W17062-UAC0701NC0GA","","Masque ""Horizon"" : Taille - L","0","15.94","18.00","0.00","0.00","0.00","6842","2907"
"""Horizon"" Mask","W17062-UAC0701NC0GA","","Masque ""Horizon"" : Taille - XL","6","15.94","18.00","0.00","0.00","0.00","6843","2907"
"""Horizon"" Mask","W17062-UAC0701NC0GA","","Masque ""Horizon"" : Taille - M","7","15.94","18.00","0.00","0.00","0.00","6844","2907"
"""Whisper"" Mask","A08011-UAC0701NC0HA","","Masque ""Murmure"" : Taille - XP","0","15.94","18.00","0.00","0.00","0.00","6845","2908"
"""Whisper"" Mask","A08011-UAC0701NC0HA","","Masque ""Murmure"" : Taille - P","4","15.94","18.00","0.00","0.00","0.00","6846","2908"
"""Whisper"" Mask","A08011-UAC0701NC0HA","","Masque ""Murmure"" : Taille - L","2","15.94","18.00","0.00","0.00","0.00","6847","2908"
"""Whisper"" Mask","A08011-UAC0701NC0HA","","Masque ""Murmure"" : Taille - XL","26","15.94","18.00","0.00","0.00","0.00","6848","2908"
"""Whisper"" Mask","A08011-UAC0701NC0HA","","Masque ""Murmure"" : Taille - M","2","15.94","18.00","0.00","0.00","0.00","6849","2908"
"""Under the Same Sky"" Mask","A18066-UAC0701NC0UA","","Masque ""Sous le Même Ciel"" : Taille - XP","0","15.94","18.00","0.00","0.00","0.00","7973","4850"
"""Under the Same Sky"" Mask","A18066-UAC0701NC0UA","","Masque ""Sous le Même Ciel"" : Taille - P","0","15.94","18.00","0.00","0.00","0.00","7974","4850"
"""Under the Same Sky"" Mask","A18066-UAC0701NC0UA","","Masque ""Sous le Même Ciel"" : Taille - L","2","15.94","18.00","0.00","0.00","0.00","7975","4850"
"""Under the Same Sky"" Mask","A18066-UAC0701NC0UA","","Masque ""Sous le Même Ciel"" : Taille - XL","3","15.94","18.00","0.00","0.00","0.00","7976","4850"
"""Under the Same Sky"" Mask","A18066-UAC0701NC0UA","","Masque ""Sous le Même Ciel"" : Taille - M","0","15.94","18.00","0.00","0.00","0.00","7977","4850"
"""Gezaluwegit"" Mask","A14051-UAC0701NC0TA","","Masque ""Gezaluwegit"" : Taille - XP","0","15.94","18.00","0.00","0.00","0.00","7978","4851"
"""Gezaluwegit"" Mask","A14051-UAC0701NC0TA","","Masque ""Gezaluwegit"" : Taille - P","0","15.94","18.00","0.00","0.00","0.00","7979","4851"
"""Gezaluwegit"" Mask","A14051-UAC0701NC0TA","","Masque ""Gezaluwegit"" : Taille - L","1","15.94","18.00","0.00","0.00","0.00","7980","4851"
