"Product name","Reference code","Combinations Reference code","Combinations (Attribute - value pair)","Quantity","Pre-tax wholesale price","Pre-tax retail price","Combinations Impact on price (pre-tax)","Combinations wholesale price","Combinations Impact on unit price","Product Combinations ID","Product ID"
"Kelly Robinson Silk Inspiration Oval Earrings","SKU: 00-07-676","","Kelly Robinson Inspiration de Soie Boucles d'Oreilles","0","21.50","50.00","0.00","0.00","0.00","","402"
"Kelly Robinson Silk Inspiration Trapezoid Earrings","SKU: 00-07-679","","Kelly Robinson Inspiration de Soie Boucles d'Oreilles","1","21.50","50.00","0.00","0.00","0.00","","403"
"Kelly Robinson Silk Inspiration Trapezoid Earrings","SKU: 00-07-671","","Kelly Robinson Inspiration de Soie Boucles d'Oreilles","2","21.50","50.00","0.00","0.00","0.00","","404"
"Kelly Robinson Silk Inspiration Triangle Earrings","SKU: 00-07-669","","Kelly Robinson Inspiration de Soie Boucles d'Oreilles","1","21.50","50.00","0.00","0.00","0.00","","405"
"Kelly Robinson Silk Inspiration Triangle Earrings","SKU: 00-07-677","","Kelly Robinson Inspiration de Soie Boucles d'Oreilles","1","21.50","50.00","0.00","0.00","0.00","","406"
"Corrine Hunt Eagle Earrings","SKU: 00-07-528","","Corrine Hunt Boucles d'Oreilles Aigle (Air)","1","34.50","80.00","0.00","0.00","0.00","","424"
"Corrine Hunt Eagle Earrings","SKU: 00-07-520","","Corrine Hunt Boucles d'Oreilles Aigle","1","37.00","85.00","0.00","0.00","0.00","","426"
"Corrine Hunt Eagle Earrings","SKU: 00-07-530","","Corrine Hunt Boucles d'Oreilles Aigle","0","37.00","85.00","0.00","0.00","0.00","","427"
"Corrine Hunt Wolf Earrings","SKU: 00-07-529","","Corrine Hunt Boucles d'Oreilles Loup","0","34.50","80.00","0.00","0.00","0.00","","429"
"Corrine Hunt Killer Whale Earrings","SKU: 00-07-521","","Corrine Hunt Boucles d'Oreilles Épaulard","1","37.00","85.00","0.00","0.00","0.00","","430"
"Corrine Hunt Killer Whale Earrings","SKU: 00-07-523","","Corrine Hunt Boucles d'Oreilles Épaulard","0","37.00","85.00","0.00","0.00","0.00","","434"
"Corrine Hunt Wolf Earrings","SKU: 00-07-524","","Corrine Hunt Boucles d'Oreilles Loup","1","37.00","85.00","0.00","0.00","0.00","","437"
"Bill Helin Eagle Feather Earrings","SKU: 00-07-426","","Bill Helin Boucles d'Oreille Plumes d'Aigle","1","37.00","85.00","0.00","0.00","0.00","","1162"
"Bill Helin Hummingbird Earrings","SKU: 00-07-424","","Bill Helin Boucles d'Oreille Colibri","1","37.00","85.00","0.00","0.00","0.00","","1163"
"Bear Earrings","3353","","Boucles d'Oreilles Ours","0","145.00","335.00","0.00","0.00","0.00","","1366"
"Tear Drop Earrings","3369","","Boucles d'Oreilles Larme de Turquoise","0","25.00","95.00","0.00","0.00","0.00","","1367"
"Bear/Feather Earrings","3375","","Boucles d'Oreilles Ours/Plumes","0","25.00","115.00","0.00","0.00","0.00","","1368"
"Buffalo Earrings","3376","","Boucles d'Oreilles Bison","0","25.00","240.00","0.00","0.00","0.00","","1369"
"Buffalo Earrings","3377","","Boucles d'Oreilles Bison","0","25.00","75.00","0.00","0.00","0.00","","1370"
"Buffalo Earrings","3378","","Boucles d'Oreilles Bison","1","80.00","195.00","0.00","0.00","0.00","","1371"
"Turtle Earrings","3379","","Boucles d'Oreilles Tortue","0","25.00","85.00","0.00","0.00","0.00","","1372"
"Turtle Earrings","3380","","Boucles d'Oreilles Tortue","0","25.00","115.00","0.00","0.00","0.00","","1373"
"Turtle Earrings","3382","","Boucles d'Oreilles Tortue","0","25.00","55.00","0.00","0.00","0.00","","1374"
"Turtle Earrings","3383","","Boucles d'Oreilles Tortue","0","25.00","55.00","0.00","0.00","0.00","","1375"
"Turtle Earrings","3384","","Boucles d'Oreilles Tortue","0","25.00","80.00","0.00","0.00","0.00","","1376"
"Turtle Earrings","3385","","Boucles d'Oreilles Tortue","0","25.00","55.00","0.00","0.00","0.00","","1377"
"Turtle Earrings","3386","","Boucles d'Oreilles Tortue","0","25.00","48.00","0.00","0.00","0.00","","1378"
"Turtle Earrings","3387","","Boucles d'Oreilles Tortue","0","25.00","48.00","0.00","0.00","0.00","","1379"
"Turtle Earrings","3388","","Boucles d'Oreilles Tortue","0","25.00","48.00","0.00","0.00","0.00","","1380"
"Round Earrings","3389-65041","","Boucles d'Oreilles Cercle","0","30.38","78.00","0.00","0.00","0.00","","1381"
"Tear Drop Earrings","3390","","Boucles d'Oreilles Larme de Turquoise","0","25.00","70.00","0.00","0.00","0.00","","1382"
"Sungod Earrings","3391","","Boucles d'Oreilles Dieu du Soleil","0","25.00","105.00","0.00","0.00","0.00","","1383"
"Bear Paw Earrings","3392","","Boucles d'Oreilles Pattes d'Ours","0","25.00","50.00","0.00","0.00","0.00","","1384"
"Bear Paw Earrings","3394","","Boucles d'Oreilles Pattes d'Ours","0","25.00","35.00","0.00","0.00","0.00","","1385"
"Bear Paw Earrings","3395","","Boucles d'Oreilles Pattes d'Ours","0","25.00","38.00","0.00","0.00","0.00","","1386"
"Bear Paw Earrings","3396","","Boucles d'Oreilles Pattes d'Ours","0","25.00","38.00","0.00","0.00","0.00","","1387"
"Bear Paw Earrings","3398","","Boucles d'Oreilles Pattes d'Ours","0","25.00","38.00","0.00","0.00","0.00","","1388"
"Bear Paw Earrings","3399","","Boucles d'Oreilles Pattes d'Ours","0","25.00","38.00","0.00","0.00","0.00","","1389"
"Butterfly Earrings","3397","","Boucles d'Oreilles Papillon","0","25.00","125.00","0.00","0.00","0.00","","1390"
"Floral Earrings","3400","","Boucles d'Oreilles Florale","0","25.00","70.00","0.00","0.00","0.00","","1391"
"Seahorse Earrings","3401","","Boucles d'Oreilles Hippocampe","0","25.00","115.00","0.00","0.00","0.00","","1392"
"Starfish Earrings","3402-64607","","Boucles d'Oreilles Étoiles de Mer","2","16.91","43.00","0.00","0.00","0.00","","1393"
"Oval Earrings","3403","","Boucles d'Oreilles Ovale","0","25.00","115.00","0.00","0.00","0.00","","1394"
"Bird Earrings","3404","","Boucles d'Oreilles Oiseau","0","25.00","145.00","0.00","0.00","0.00","","1395"
"Wolf Earrings","3405","","Boucles d'Oreilles Loup","1","60.00","140.00","0.00","0.00","0.00","","1396"
"Dream Catcher/Feather Earrings","3406","","Boucles d'Oreilles Capteur de Rêves/Plume","0","25.00","25.00","0.00","0.00","0.00","","1397"
"Horse Earrings","3407","","Boucles d'Oreilles Cheval","1","80.00","195.00","0.00","0.00","0.00","","1398"
"Gheko Earrings","3408","","Boucles d'Oreilles Gheko","0","25.00","195.00","0.00","0.00","0.00","","1399"
"Gheko Earrings","3409","","Boucles d'Oreilles Gheko","0","25.00","195.00","0.00","0.00","0.00","","1400"
"Heart Earrings","3410","","Boucles d'Oreilles Coeur","0","25.00","55.00","0.00","0.00","0.00","","1401"
"Round Earrings","3411","","Boucles d'Oreilles Cercle","0","25.00","55.00","0.00","0.00","0.00","","1402"
"Bear Earrings","3357","","Boucles d'Oreilles Ours","0","25.00","230.00","0.00","0.00","0.00","","1562"
"Bear Earrings","3358","","Boucles d'Oreilles Ours","0","25.00","240.00","0.00","0.00","0.00","","1563"
"Bear Earrings","3360","","Boucles d'Oreilles Ours","0","25.00","160.00","0.00","0.00","0.00","","1564"
"Bear Earrings","3363-66826","","Boucles d'Oreilles Ours","1","12.48","32.00","0.00","0.00","0.00","","1565"
"Bear Earrings","3361","","Boucles d'Oreilles Ours","0","25.00","240.00","0.00","0.00","0.00","","1566"
"Bear Earrings","3362","","Boucles d'Oreilles Ours","0","25.00","240.00","0.00","0.00","0.00","","1567"
"Chief Earrings","3365","","Boucles d'Oreilles Chef","1","45.00","105.00","0.00","0.00","0.00","","1568"
"Chief Earrings","3367","","Boucles d'Oreilles Chef","1","45.00","105.00","0.00","0.00","0.00","","1569"
"Oval Earrings","3368","","Boucles d'Oreilles Ovale","0","25.00","120.00","0.00","0.00","0.00","","1570"
"Round Earrings","3412","","Boucles d'Oreilles Cercle","0","25.00","65.00","0.00","0.00","0.00","","1571"
"Spider Earrings","3413","","Boucles d'Oreilles Araignée","0","25.00","95.00","0.00","0.00","0.00","","1572"
"Half Moon Earrings","3414","","Boucles d'Oreilles Demi Lune","0","25.00","75.00","0.00","0.00","0.00","","1573"
"Rectangular Earrings","3416","","Boucles d'Oreilles Rectangulaire","0","25.00","265.00","0.00","0.00","0.00","","1574"
"Rectangular Earrings","3417","","copy of Boucles d'Oreilles Rectangulaire","0","25.00","265.00","0.00","0.00","0.00","","1575"
"Square Earrings","3418","","Boucles d'Oreilles Carré","0","25.00","275.00","0.00","0.00","0.00","","1576"
"Triangular Earrings","3419","","Boucles d'Oreilles Triangulaire","0","25.00","265.00","0.00","0.00","0.00","","1577"
"Tear Drop Earrings","3421","","Boucles d'Oreilles Larme de Mohave","0","25.00","295.00","0.00","0.00","0.00","","1578"
"Rectangular Earrings","3422","","Boucles d'Oreilles Rectangulaire","0","25.00","85.00","0.00","0.00","0.00","","1579"
"Triangular Earrings","3423","","Boucles d'Oreilles Triangulaire","0","25.00","140.00","0.00","0.00","0.00","","1580"
"Rectangular Earrings","3425","","Boucles d'Oreilles Rectangulaire","0","25.00","85.00","0.00","0.00","0.00","","1611"
"Half Moon Earrings","3426","","Boucles d'Oreilles Demi Lune","0","25.00","135.00","0.00","0.00","0.00","","1612"
"Half Moon Earrings","3428","","Boucles d'Oreilles Demi Lune","0","25.00","110.00","0.00","0.00","0.00","","1613"
"Half Moon Earrings","3430","","Boucles d'Oreilles Demi Lune","1","45.00","110.00","0.00","0.00","0.00","","1614"
"Half Moon Earrings","3432","","Boucles d'Oreilles Demi Lune","0","25.00","110.00","0.00","0.00","0.00","","1615"
"Half Moon Earrings","3434","","Boucles d'Oreilles Demi Lune","0","25.00","75.00","0.00","0.00","0.00","","1616"
"Half Moon Earrings","3436","","Boucles d'Oreilles Demi Lune","0","45.00","115.00","0.00","0.00","0.00","","1617"
"Half Moon Earrings","3438","","Boucles d'Oreilles Demi Lune","0","25.00","115.00","0.00","0.00","0.00","","1618"
"Half Moon Earrings","3440","","Boucles d'Oreilles Demi Lune","0","55.00","135.00","0.00","0.00","0.00","","1619"
"Half Moon Earrings","3442","","Boucles d'Oreilles Demi Lune","0","25.00","95.00","0.00","0.00","0.00","","1620"
"Half Moon Earrings","3444","","Boucles d'Oreilles Demi Lune","0","25.00","95.00","0.00","0.00","0.00","","1621"
"Half Moon Earrings","3446","","Boucles d'Oreilles Demi Lune","0","25.00","95.00","0.00","0.00","0.00","","1622"
"Half Moon Earrings","3448","","Boucles d'Oreilles Demi Lune","0","25.00","95.00","0.00","0.00","0.00","","1623"
"Half Moon Earrings","3450","","Boucles d'Oreilles Demi Lune","0","25.00","95.00","0.00","0.00","0.00","","1624"
"Bear Paw/Feather Earrings","3452","","Boucles d'Oreilles Pattes d'Ours/Plume","0","25.00","80.00","0.00","0.00","0.00","","1625"
"Bear Paw Earrings","3453","","Boucles d'Oreilles Pattes d'Ours","0","25.00","38.00","0.00","0.00","0.00","","1626"
"Bear Paw Earrings","3454","","Boucles d'Oreilles Pattes d'Ours","0","25.00","38.00","0.00","0.00","0.00","","1627"
"Bear Paw/Feather Earrings","3455","","Boucles d'Oreilles Pattes d'Ours/Plume","0","25.00","60.00","0.00","0.00","0.00","","1628"
"Bear Paw Earrings","3456","","Boucles d'Oreilles Pattes d'Ours","0","25.00","50.00","0.00","0.00","0.00","","1629"
"Bear Paw Earrings","3457","","Boucles d'Oreilles Pattes d'Ours","0","25.00","35.00","0.00","0.00","0.00","","1630"
"Bear Paw Earrings","3458","","Boucles d'Oreilles Pattes d'Ours","0","25.00","90.00","0.00","0.00","0.00","","1631"
"Bear Paw Earrings","3459","","Boucles d'Oreilles Pattes d'Ours","0","25.00","35.00","0.00","0.00","0.00","","1632"
"Small Feather Earrings","3460-3","","Boucles d'Oreilles Petite Plume","0","25.00","35.00","0.00","0.00","0.00","","1633"
"Flower Earrings","3461","","Boucles d'Oreilles Floral","0","30.00","75.00","0.00","0.00","0.00","","1634"
"Half Moon Earrings","3462","","Boucles d'Oreilles Demi Lune","0","25.00","105.00","0.00","0.00","0.00","","1635"
"Half Moon Earrings","3463","","Boucles d'Oreilles Demi Lune","0","25.00","105.00","0.00","0.00","0.00","","1636"
"Tear Drop Earrings","3464","","Boucles d'Oreilles Larme de Chat","0","25.00","125.00","0.00","0.00","0.00","","1637"
"Rectangular Earrings","3465","","Boucles d'Oreilles Rectangular","0","25.00","125.00","0.00","0.00","0.00","","1638"
"Square Earrings","3466","","Boucles d'Oreilles Carré","0","25.00","65.00","0.00","0.00","0.00","","1639"
"Round Earrings","3467","","Boucles d'Oreilles Ronde","0","25.00","50.00","0.00","0.00","0.00","","1640"
"Stud Earrings","3469","","Boucles d'Oreilles Ronde","0","25.00","30.00","0.00","0.00","0.00","","1641"
"Bear Paw Earrings","3468","","Boucles d'Oreilles Pattes d'Ours","0","25.00","50.00","0.00","0.00","0.00","","1642"
"Oval Earrings","3470","","Boucles d'Oreilles Ovale","0","25.00","45.00","0.00","0.00","0.00","","1643"
"Oval Earrings","3473","","Boucles d'Oreilles Ovale","1","35.00","90.00","0.00","0.00","0.00","","1644"
"Floral Earrings","3474","","Boucles d'Oreilles Florales","0","25.00","70.00","0.00","0.00","0.00","","1645"
"Stud Earrings","3475","","Boucles d'Oreilles Ronde","1","25.00","28.00","0.00","0.00","0.00","","1646"
"Stud Earrings","3478","","Boucles d'Oreilles Ronde","0","25.00","35.00","0.00","0.00","0.00","","1647"
"Oval Earrings","3476-65854","","Boucles d'Oreilles Ovale","1","15.35","39.00","0.00","0.00","0.00","","1648"
"Turtle Earrings","3477","","Boucles d'Oreilles Tortue","0","25.00","45.00","0.00","0.00","0.00","","1649"
"Stud Earrings","3479","","Boucles d'Oreilles Ronde","0","25.00","75.00","0.00","0.00","0.00","","1689"
"Heart Earrings","3480","","Boucles d'Oreilles Coeur","0","25.00","55.00","0.00","0.00","0.00","","1690"
"Feather Earrings","3481","","Boucles d'Oreilles Plume","0","20.00","50.00","0.00","0.00","0.00","","1734"
"Corn Earrings","3482","","Boucles d'Oreilles Blé d'Inde","1","50.00","125.00","0.00","0.00","0.00","","1735"
"Oval Earrings","3483","","Boucles d'Oreilles Ovale","0","25.00","125.00","0.00","0.00","0.00","","1737"
"Half Moon Earrings","3484","","Boucles d'Oreilles Demi Lune","0","25.00","75.00","0.00","0.00","0.00","","1739"
"Half Moon Earrings","3485","","Boucles d'Oreilles Demi Lune","0","25.00","75.00","0.00","0.00","0.00","","1744"
"Stud Earrings","3487-66233","","Boucles d'Oreilles Rondes","3","10.14","28.00","0.00","0.00","0.00","","1745"
"Round Earrings","3488","","Boucles d'Oreilles Ronde","0","25.00","40.00","0.00","0.00","0.00","","1746"
"Tear Drop Earrings","3489","","Boucles d'Oreilles Larme de Turquoise","0","25.00","165.00","0.00","0.00","0.00","","1747"
"Rectangular Earrings","3490","","Boucles d'Oreilles Rectangulaire","0","25.00","190.00","0.00","0.00","0.00","","1748"
"Diamond Shaped Earrings","3491","","Boucles d'Oreilles Losange","0","25.00","190.00","0.00","0.00","0.00","","1749"
"Spiral Earrings","3492","","Boucles d'Oreilles Spirale","0","25.00","145.00","0.00","0.00","0.00","","1750"
"Oblong Earrings","3493","","Boucles d'Oreilles Oblongues","0","25.00","35.00","0.00","0.00","0.00","","1751"
"Rabbit Earrings","3494","","Boucles d'Oreilles Lapin","1","25.00","65.00","0.00","0.00","0.00","","1752"
"Rabbit Earrings","3495","","Boucles d'Oreilles Lapin","0","25.00","65.00","0.00","0.00","0.00","","1753"
"Loop Earrings","3496","","Boucles d'Oreilles Rondes","0","25.00","25.00","0.00","0.00","0.00","","1754"
"Round Earrings","3497","","Boucles d'Oreilles Rondes","0","25.00","70.00","0.00","0.00","0.00","","1755"
"Oval Earrings","3498","","Boucles d'Oreilles Ovales","0","25.00","115.00","0.00","0.00","0.00","","1756"
"Round Earrings","3500","","Boucles d'Oreilles Rondes","0","25.00","60.00","0.00","0.00","0.00","","1757"
"Oval Earrings","3501","","Boucles d'Oreilles Ovales","0","25.00","85.00","0.00","0.00","0.00","","1758"
"Oval Earrings","3504","","Boucles d'Oreilles Ovales","0","25.00","75.00","0.00","0.00","0.00","","1759"
"Heart Earrings","3505","","Boucles d'Oreilles Coeurs","1","40.00","95.00","0.00","0.00","0.00","","1760"
"Oval Earrings","3506","","Boucles d'Oreilles Ovales","0","25.00","65.00","0.00","0.00","0.00","","1761"
"Rectangular Earrings","3507","","Boucles d'Oreilles Rectangulaires","0","25.00","75.00","0.00","0.00","0.00","","1762"
"Rectangular Earrings","3508","","Boucles d'Oreilles Rectangulaires","0","25.00","75.00","0.00","0.00","0.00","","1763"
"Oval Earrings","3509","","Boucles d'Oreilles Ovales","0","25.00","65.00","0.00","0.00","0.00","","1764"
"Spiral Earrings","3510","","Boucles d'Oreilles Spirales","0","25.00","95.00","0.00","0.00","0.00","","1765"
"Round Earrings","3514","","Boucles d'Oreilles Rondes","0","25.00","195.00","0.00","0.00","0.00","","1771"
"Round Earrings","3515","","Boucles d'Oreilles Rondes","0","25.00","175.00","0.00","0.00","0.00","","1772"
"Tear Drop Earrings","3516","","Boucles d'Oreilles Larme d'Opalite","0","25.00","295.00","0.00","0.00","0.00","","1773"
"Garnet Stud Earrings","3542-66228","","Boucles d'Oreilles Grenat","0","8.80","25.00","0.00","0.00","0.00","","1774"
"Stud Earrings","3543-66230","","Boucles d'Oreilles Lolite","7","8.33","25.00","0.00","0.00","0.00","","1775"
"Stud Earrings","3544","","Boucles d'Oreilles Rondes","0","25.00","30.00","0.00","0.00","0.00","","1776"
"Stud Earrings","3545-66229","","Boucles d'Oreilles Lapis","0","8.33","25.00","0.00","0.00","0.00","","1777"
"Stud Earrings","3546","","Boucles d'Oreilles Rondes","0","25.00","20.00","0.00","0.00","0.00","","1778"
"Stud Earrings","3547","","Boucles d'Oreilles Rondes","0","25.00","20.00","0.00","0.00","0.00","","1779"
"Stud Earrings","3548-66230","","Boucles d'Oreilles Rondes","0","8.33","25.00","0.00","0.00","0.00","","1780"
"Stud Earrings","3549","","Boucles d'Oreilles Rondes","0","25.00","30.00","0.00","0.00","0.00","","1781"
"Stud Earrings","3550","","Boucles d'Oreilles Rondes","0","25.00","20.00","0.00","0.00","0.00","","1782"
"Stud Earrings","3551","","Boucles d'Oreilles Rondes","0","25.00","25.00","0.00","0.00","0.00","","1783"
"Stud Earrings","3552","","Boucles d'Oreilles Rondes","0","25.00","30.00","0.00","0.00","0.00","","1784"
"Stud Earrings","3553","","Boucles d'Oreilles Rondes","0","25.00","30.00","0.00","0.00","0.00","","1785"
"Stud Earrings","3554-64055","","Boucles d'Oreilles Rondes","0","12.15","32.00","0.00","0.00","0.00","","1786"
"Stud Earrings","3558","","Boucles d'Oreilles Rondes","0","25.00","30.00","0.00","0.00","0.00","","1787"
"Stud Earrings","3559","","Boucles d'Oreilles Rondes","0","25.00","30.00","0.00","0.00","0.00","","1788"
"Stud Earrings","3560","","Boucles d'Oreilles Rondes","0","25.00","30.00","0.00","0.00","0.00","","1789"
"Stud Earrings","3561","","Boucles d'Oreilles Rondes","0","25.00","20.00","0.00","0.00","0.00","","1791"
"Stud Earrings","3562","","Boucles d'Oreilles Rondes","0","25.00","20.00","0.00","0.00","0.00","","1792"
"Stud Earrings","3563","","Boucles d'Oreilles Rondes","0","25.00","30.00","0.00","0.00","0.00","","1794"
"Bill Helin Hummingbird Earrings","SKU: 00-07-420","","Bill Helin Boucles d'Oreille Colibri","1","37.00","85.00","0.00","0.00","0.00","","2244"
"Bill Helin Lovebird Earrings","SKU: 00-07-421","","Bill Helin Boucles d'Oreille Inséparables","1","37.00","85.00","0.00","0.00","0.00","","2988"
"Spider Earrings","3517","","Boucles d'Oreilles Araignées","0","35.00","85.00","0.00","0.00","0.00","","3061"
"Feather Earrings","3518","","Boucles d'Oreilles Plumes","0","150.00","350.00","0.00","0.00","0.00","","3080"
"Butterfly Earrings","3519","","Boucles d'Oreilles Papillons","1","30.00","75.00","0.00","0.00","0.00","","3081"
"Horse Earrings","3520","","Boucles d'Oreilles Cheval","0","0.00","85.00","0.00","0.00","0.00","","3084"
"Kokopelli Earrings","3521","","Boucles d'Oreilles Kokopelli","0","0.00","95.00","0.00","0.00","0.00","","3085"
"Buffalo Earrings","3522","","Boucles d'Oreilles Bisons","0","0.00","95.00","0.00","0.00","0.00","","3086"
"Turtle Earrings","3523","","Boucles d'Oreilles Tortues","0","0.00","90.00","0.00","0.00","0.00","","3087"
"Medicine Wheel Earrings","3524","","Boucles d'Oreilles Roues de Médecine","0","0.00","95.00","0.00","0.00","0.00","","3088"
"Medicine Wheel Earrings","3525","","Boucles d'Oreilles Roues de Médecine","0","0.00","95.00","0.00","0.00","0.00","","3089"
"Round Earrings","3528","","Boucles d'Oreilles Rondes","0","0.00","65.00","0.00","0.00","0.00","","3090"
"Dream Catcher Earrings","3529","","Boucles d'Oreilles Capteurs de Rêves","0","0.00","50.00","0.00","0.00","0.00","","3091"
"Dream Catcher Earrings","3530","","Boucles d'Oreilles Capteurs de Rêves","0","0.00","60.00","0.00","0.00","0.00","","3092"
"Dream Catcher Earrings","3531","","Boucles d'Oreilles Capteurs de Rêves","0","0.00","50.00","0.00","0.00","0.00","","3093"
"Beaded Earrings","3532","","Boucles d'Oreilles Perlées","0","30.00","70.00","0.00","0.00","0.00","","3094"
"Hexagon Earrings","3533","","Boucles d'Oreilles Hexagone","0","0.00","75.00","0.00","0.00","0.00","","3096"
"Hexagon Earrings","3534","","Boucles d'Oreilles Hexagone","0","0.00","75.00","0.00","0.00","0.00","","3101"
"Bear Paws/Feather Earrings","3535","","Boucles d'Oreilles Pattes d'Ours/Plumes","0","0.00","60.00","0.00","0.00","0.00","","3102"
"Floral Earrings","3536","","Boucles d'Oreilles Florales","0","0.00","75.00","0.00","0.00","0.00","","3103"
"Floral Earrings","3538","","Boucles d'Oreilles Florales","0","0.00","85.00","0.00","0.00","0.00","","3104"
"Clip-on Rectangular Earrings","3539","","Boucles d'Oreilles Clips Rectangulaires","0","0.00","85.00","0.00","0.00","0.00","","3106"
"Clip-on Bear Paw Earrings","3541","","Boucles d'Oreilles Clips Pattes d'Ours","1","18.00","45.00","0.00","0.00","0.00","","3112"
"Clip-on Floral Earrings","3540","","Boucles d'Oreilles Clips Florales","0","95.00","220.00","0.00","0.00","0.00","","3113"
"Oval Earrings","3593","","Boucles d'Oreilles Ovales","0","0.00","70.00","0.00","0.00","0.00","","3114"
"Oval Earrings","3594","","Boucles d'Oreilles Ovales","0","30.00","70.00","0.00","0.00","0.00","","3115"
"Oval Earrings","3595","","Boucles d'Oreilles Ovales","0","0.00","70.00","0.00","0.00","0.00","","3116"
"Oval Earrings","3596","","Boucles d'Oreilles Ovales","0","0.00","70.00","0.00","0.00","0.00","","3117"
"Stud Earrings","3597-64363","","Boucles d'Oreilles Ovales","0","12.15","32.00","0.00","0.00","0.00","","3118"
"Stud Earrings","3598","","Boucles d'Oreilles Ovales","0","0.00","80.00","0.00","0.00","0.00","","3119"
"Stud Earrings","3599","","Boucles d'Oreilles Ovales","0","0.00","80.00","0.00","0.00","0.00","","3121"
"Stud Earrings","3600","","Boucles d'Oreilles Ovales","0","0.00","80.00","0.00","0.00","0.00","","3122"
"Stud Earrings","3601","","Boucles d'Oreilles Ovales","0","0.00","80.00","0.00","0.00","0.00","","3125"
"Stud Earrings","3602","","Boucles d'Oreilles Ovales","0","0.00","80.00","0.00","0.00","0.00","","3126"
"Stud Earrings","3603","","Boucles d'Oreilles Ovales","0","0.00","80.00","0.00","0.00","0.00","","3127"
"Stud Earrings","3604","","Boucles d'Oreilles Rondes","0","0.00","80.00","0.00","0.00","0.00","","3128"
"Stud Earrings","3605","","Boucles d'Oreilles Rondes","0","0.00","80.00","0.00","0.00","0.00","","3129"
"Beaded Earrings","3615","","Boucles d'Oreilles Perlées","0","0.00","55.00","0.00","0.00","0.00","","3130"
"Beaded Earrings","3616","","Boucles d'Oreilles Perlées","0","35.00","85.00","0.00","0.00","0.00","","3133"
"Bill Helin Raven Sunlight Earrings","SKU: 00-07-428","","Bill Helin Boucles Corbeau du Soleil","0","37.00","85.00","0.00","0.00","0.00","","4049"
"Sungod Earrings","3730","","Boucles d'Oreilles Dieu du Soleil","0","25.00","55.00","0.00","0.00","0.00","","7160"
"Stud Earrings","3475-1","","Boucles d'Oreilles Ronde","4","25.00","42.00","0.00","0.00","0.00","","7161"
"Feather Earrings","3708","","Boucles d'Oreilles Plume","1","15.00","40.00","0.00","0.00","0.00","","7163"
"Leaf Earrings","3460","","Boucles d'Oreilles Feuilles","0","15.00","45.00","0.00","0.00","0.00","","7164"
