"Product name","Reference code","Combinations Reference code","Combinations (Attribute - value pair)","Quantity","Pre-tax wholesale price","Pre-tax retail price","Combinations Impact on price (pre-tax)","Combinations wholesale price","Combinations Impact on unit price","Product Combinations ID","Product ID"
"Ltd Edition - Eagle Moon","A01030-2","","Édition Ltée - Lune de l'Aigle : Options d'encadrement - Sans cadre","2","74.00","0.00","170.00","70.73","0.00","1593","665"
"Ltd Edition - Eagle Moon","A01030-2","","Édition Ltée - Lune de l'Aigle : Options d'encadrement - Cadre rustique noir 1""","0","74.00","0.00","335.00","0.00","0.00","1594","665"
"Ltd Edition - Eagle Moon","A01030-2","","Édition Ltée - Lune de l'Aigle : Options d'encadrement - Cadre rustique brun 1""","0","74.00","0.00","335.00","0.00","0.00","1595","665"
"Ltd Edition - Eagle Moon","A01030-2","","Édition Ltée - Lune de l'Aigle : Options d'encadrement - Cadre rustique gris 1""","0","74.00","0.00","335.00","0.00","0.00","1596","665"
"Ltd Edition - Honoring the Giver of Life","A01031-2","","Édition Ltée - Hommage à la Source de Vie : Options d'encadrement - Sans cadre","2","0.00","0.00","170.00","70.73","0.00","1601","667"
"Ltd Edition - Honoring the Giver of Life","A01031-2","","Édition Ltée - Hommage à la Source de Vie : Options d'encadrement - Cadre rustique noir 1""","0","0.00","0.00","335.00","0.00","0.00","1602","667"
"Ltd Edition - Honoring the Giver of Life","A01031-2","","Édition Ltée - Hommage à la Source de Vie : Options d'encadrement - Cadre rustique brun 1""","0","0.00","0.00","335.00","0.00","0.00","1603","667"
"Ltd Edition - Honoring the Giver of Life","A01031-2","","Édition Ltée - Hommage à la Source de Vie : Options d'encadrement - Cadre rustique gris 1""","0","0.00","0.00","335.00","0.00","0.00","1604","667"
"Ltd Edition - Moon Wisdom","A01032-2","","Édition Ltée - Sagesse de la Lune : Options d'encadrement - Sans cadre","2","0.00","0.00","170.00","74.00","0.00","1605","668"
"Ltd Edition - Moon Wisdom","A01032-2","","Édition Ltée - Sagesse de la Lune : Options d'encadrement - Cadre rustique brun 1""","0","0.00","0.00","335.00","0.00","0.00","1606","668"
"Ltd Edition - Moon Wisdom","A01032-2","","Édition Ltée - Sagesse de la Lune : Options d'encadrement - Cadre rustique noir 1""","0","0.00","0.00","335.00","0.00","0.00","1607","668"
"Ltd Edition - Moon Wisdom","A01032-2","","Édition Ltée - Sagesse de la Lune : Options d'encadrement - Cadre rustique gris 1""","0","0.00","0.00","335.00","0.00","0.00","1608","668"
"Ltd Edition - New Fire","A01033-2","","Édition Ltée - Nouveau Feu : Options d'encadrement - Sans cadre","1","0.00","0.00","170.00","74.00","0.00","1609","669"
"Ltd Edition - New Fire","A01033-2","","Édition Ltée - Nouveau Feu : Options d'encadrement - Cadre rustique noir 1""","0","0.00","0.00","335.00","0.00","0.00","1610","669"
"Ltd Edition - New Fire","A01033-2","","Édition Ltée - Nouveau Feu : Options d'encadrement - Cadre rustique brun 1""","0","0.00","0.00","335.00","0.00","0.00","1611","669"
"Ltd Edition - New Fire","A01033-2","","Édition Ltée - Nouveau Feu : Options d'encadrement - Cadre rustique gris 1""","0","0.00","0.00","335.00","0.00","0.00","1612","669"
"Ltd Edition - Teachings","A01036-2","","Édition Ltée - Le Chant du Tambour : Options d'encadrement - Sans cadre","3","0.00","74.00","170.00","74.00","0.00","1613","670"
"Ltd Edition - Teachings","A01036-2","","Édition Ltée - Le Chant du Tambour : Options d'encadrement - Cadre rustique noir 1""","0","0.00","74.00","335.00","0.00","0.00","1614","670"
"Ltd Edition - Teachings","A01036-2","","Édition Ltée - Le Chant du Tambour : Options d'encadrement - Cadre rustique brun 1""","0","0.00","74.00","335.00","0.00","0.00","1615","670"
"Ltd Edition - Teachings","A01036-2","","Édition Ltée - Le Chant du Tambour : Options d'encadrement - Cadre rustique gris 1""","0","0.00","74.00","335.00","0.00","0.00","1616","670"
"Ltd Edition - Reaching Out","A01034-2","","Édition Ltée - Chaleur de Terre : Options d'encadrement - Sans cadre","1","74.00","0.00","170.00","74.00","0.00","1617","672"
"Ltd Edition - Reaching Out","A01034-2","","Édition Ltée - Chaleur de Terre : Options d'encadrement - Cadre rustique noir 1""","0","74.00","0.00","335.00","0.00","0.00","1618","672"
