"Reference code","Product name","Combinations (Attribute - value pair)","Quantity","Pre-tax wholesale price","Pre-tax retail price","Product ID","Product Combinations ID"
"A07020-UAC1301NC0AA","Rosa Headband ""Journey to the Spirit World""","Bandeau Rosa ""Voyage Vers le Monde du Songe""","0","13.00","49.00","9063",""
"A17065-MSS0701NC15A","Salvadore Tee for Men ""Forest Temple""","Salvador Tee pour Homme ""Temple de la Forêt"" : Taille - P","1","36.00","89.00","11091","9173"
"A17065-MSS0701NC15A","Salvadore Tee for Men ""Forest Temple""","Salvador Tee pour Homme ""Temple de la Forêt"" : Taille - M","0","36.00","89.00","11091","9174"
"A17065-MSS0701NC15A","Salvadore Tee for Men ""Forest Temple""","Salvador Tee pour Homme ""Temple de la Forêt"" : Taille - L","0","36.00","89.00","11091","9175"
"A17065-MSS0701NC15A","Salvadore Tee for Men ""Forest Temple""","Salvador Tee pour Homme ""Temple de la Forêt"" : Taille - XL","0","36.00","89.00","11091","9176"
"A17065-MSS0701NC15A","Salvadore Tee for Men ""Forest Temple""","Salvador Tee pour Homme ""Temple de la Forêt"" : Taille - XP","1","36.00","89.00","11091","9177"
"A01036-MSS0701NC0ZA","Salvadore Tee for Men ""Teachings""","Salvador Tee pour Homme ""Le Chant du Tambour"" : Taille - P","0","36.00","89.00","11092","9178"
"A01036-MSS0701NC0ZA","Salvadore Tee for Men ""Teachings""","Salvador Tee pour Homme ""Le Chant du Tambour"" : Taille - M","0","36.00","89.00","11092","9179"
"A01036-MSS0701NC0ZA","Salvadore Tee for Men ""Teachings""","Salvador Tee pour Homme ""Le Chant du Tambour"" : Taille - L","0","36.00","89.00","11092","9180"
"A01036-MSS0701NC0ZA","Salvadore Tee for Men ""Teachings""","Salvador Tee pour Homme ""Le Chant du Tambour"" : Taille - XL","0","36.00","89.00","11092","9181"
"A01036-MSS0701NC0ZA","Salvadore Tee for Men ""Teachings""","Salvador Tee pour Homme ""Le Chant du Tambour"" : Taille - XP","0","36.00","89.00","11092","9182"
"W12001-WAC0801NC07A","Ava Poncho ""Dialogue""","Poncho Ava ""Dialogue""","0","38.00","109.00","12060",""
"WAC0801NC02A","Ava Poncho ""Depth""","Poncho Ava ""Profondeur""","0","38.00","109.00","12061",""
"A16058-UAC1501NC04A","Simone Headband ""Silent Seekers""","Bandeau Simone ""En Quête de Silence""","0","12.03","49.00","13028",""
"WAC0601NC04A","Claudia Shawl ""Silent Seekers""","Châle Claudia ""En Quête de Silence""","0","35.00","109.00","13876",""
"WAC0601NC03A","Claudia Shawl ""Motter Love""","Châle Claudia ""Loutre Mère""","0","35.00","109.00","13880",""
"MSS0701NC05A","Salvadore Tee for Men ""Carried Away Under The Blue Moon""","Salvador Tee pour Homme ""Emportée Sous La Lune Bleu"" : Taille - XP","0","36.00","89.00","14761","10630"
"MSS0701NC05A","Salvadore Tee for Men ""Carried Away Under The Blue Moon""","Salvador Tee pour Homme ""Emportée Sous La Lune Bleu"" : Taille - P","0","36.00","89.00","14761","10631"
"MSS0701NC05A","Salvadore Tee for Men ""Carried Away Under The Blue Moon""","Salvador Tee pour Homme ""Emportée Sous La Lune Bleu"" : Taille - M","0","36.00","89.00","14761","10632"
"MSS0701NC05A","Salvadore Tee for Men ""Carried Away Under The Blue Moon""","Salvador Tee pour Homme ""Emportée Sous La Lune Bleu"" : Taille - L","0","36.00","89.00","14761","10633"
"MSS0701NC05A","Salvadore Tee for Men ""Carried Away Under The Blue Moon""","Salvador Tee pour Homme ""Emportée Sous La Lune Bleu"" : Taille - XL","0","36.00","89.00","14761","10634"
"WAC0801NC0DB","Ava Poncho ""Early Evening Flowing into Fall""","Poncho Ava ""Soirée Glissant vers l'Automne""","0","38.00","109.00","15199",""
"WAC0801NC17A","Ava Poncho ""Inner Memories""","Poncho Ava ""Mémoires Ancestrales""","0","38.00","109.00","15200",""
"WAC0601NC0IA","Claudia Shawl ""Wisdom Keepers""","Châle Claudia ""Gardiens de la Sagesse""","0","35.00","109.00","15201",""
"A16051-MSS0701NC05A","Salvadore Tee for Men ""The River Keeper""","Salvador Tee pour Homme ""La Gardienne de l'Eau"" : Taille - P","0","36.00","89.00","15210","11014"
"A16051-MSS0701NC05A","Salvadore Tee for Men ""The River Keeper""","Salvador Tee pour Homme ""La Gardienne de l'Eau"" : Taille - M","0","36.00","89.00","15210","11015"
"A16051-MSS0701NC05A","Salvadore Tee for Men ""The River Keeper""","Salvador Tee pour Homme ""La Gardienne de l'Eau"" : Taille - L","0","36.00","89.00","15210","11016"
"A16051-MSS0701NC05A","Salvadore Tee for Men ""The River Keeper""","Salvador Tee pour Homme ""La Gardienne de l'Eau"" : Taille - XL","0","36.00","89.00","15210","11017"
"A16051-MSS0701NC05A","Salvadore Tee for Men ""The River Keeper""","Salvador Tee pour Homme ""La Gardienne de l'Eau"" : Taille - XP","0","36.00","89.00","15210","11018"
"WBL0701NC04A","Cassatt Vest ""Silent Seekers""","Veste Cassatt ""En Quête de Silence"" : Taille - P","0","55.00","119.00","15228","11068"
"WBL0701NC04A","Cassatt Vest ""Silent Seekers""","Veste Cassatt ""En Quête de Silence"" : Taille - M","0","55.00","119.00","15228","11069"
"WBL0701NC04A","Cassatt Vest ""Silent Seekers""","Veste Cassatt ""En Quête de Silence"" : Taille - L","0","55.00","119.00","15228","11070"
"WBL0701NC04A","Cassatt Vest ""Silent Seekers""","Veste Cassatt ""En Quête de Silence"" : Taille - XL","0","55.00","119.00","15228","11071"
"WBL0701NC04A","Cassatt Vest ""Silent Seekers""","Veste Cassatt ""En Quête de Silence"" : Taille - XP","0","55.00","119.00","15228","11072"
"WBL0701NC02A","Cassatt Vest ""Depth""","Veste Cassatt ""Profondeur"" : Taille - P","0","55.00","119.00","15229","11073"
"WBL0701NC02A","Cassatt Vest ""Depth""","Veste Cassatt ""Profondeur"" : Taille - M","0","55.00","119.00","15229","11074"
"WBL0701NC02A","Cassatt Vest ""Depth""","Veste Cassatt ""Profondeur"" : Taille - L","0","55.00","119.00","15229","11075"
"WBL0701NC02A","Cassatt Vest ""Depth""","Veste Cassatt ""Profondeur"" : Taille - XL","0","55.00","119.00","15229","11076"
"WBL0701NC02A","Cassatt Vest ""Depth""","Veste Cassatt ""Profondeur"" : Taille - XP","0","55.00","119.00","15229","11077"
"A10004-MSS0701NC01A","Salvadore Tee for Men ""Merging Earth and Sky""","Salvador Tee pour Homme ""Fusion entre Terre et Ciel"" : Taille - P","0","36.00","89.00","15241","11120"
"A10004-MSS0701NC01A","Salvadore Tee for Men ""Merging Earth and Sky""","Salvador Tee pour Homme ""Fusion entre Terre et Ciel"" : Taille - M","0","36.00","89.00","15241","11121"
"A10004-MSS0701NC01A","Salvadore Tee for Men ""Merging Earth and Sky""","Salvador Tee pour Homme ""Fusion entre Terre et Ciel"" : Taille - L","0","36.00","89.00","15241","11122"
"A10004-MSS0701NC01A","Salvadore Tee for Men ""Merging Earth and Sky""","Salvador Tee pour Homme ""Fusion entre Terre et Ciel"" : Taille - XL","0","36.00","89.00","15241","11123"
"A10004-MSS0701NC01A","Salvadore Tee for Men ""Merging Earth and Sky""","Salvador Tee pour Homme ""Fusion entre Terre et Ciel"" : Taille - XP","0","36.00","89.00","15241","11124"
"HBA0101NC04A","Coco Robe ""Silent Seekers""","Peignoir Coco ""En Quête de Silence""","0","135.00","249.00","16548",""
"HBA0101NC0CA","Coco Robe ""Forest Temple""","Peignoir Coco ""Temple de la Forêt""","0","135.00","249.00","16549",""
"HBA0101NC1BA","Coco Robe ""Geese Spirit""","Peignoir Coco ""L'Esprit de l'Outarde""","0","135.00","249.00","16550",""
"HBA0101NC0UA","Coco Robe ""Under The Same Sky""","Peignoir Coco ""Sous Le Même Ciel""","0","135.00","249.00","16552",""
"WAC1501NC0BA","Scarlet Poncho ""Zenith""","Poncho Scarlet ""Zenith""","0","44.55","109.00","16602",""
"WAC1501NC0IA","Scarlet Poncho ""Wisdom Keepers""","Poncho Scarlet ""Gardiens de la Sagesse""","0","44.55","109.00","16603",""
"WAC1501NC03A","Scarlet Poncho ""Motter Love""","Poncho Scarlet ""Loutre Mère""","0","44.55","109.00","16604",""
"WSS2001NC02A","Scarlet Shawl ""Depth""","Châle Scarlet ""Zenith""","0","44.55","109.00","16605",""
"WSS2001NC1BA","Scarlet Shawl ""Geese Spirit""","Châle Scarlet ""L'Esprit de l'Outarde""","0","44.55","109.00","16606",""
"WBL1901NC02A","Maria Vest ""Depth""","Veste Maria ""Profondeur"" : Taille - XP","0","47.50","119.00","16609","12870"
"WBL1901NC02A","Maria Vest ""Depth""","Veste Maria ""Profondeur"" : Taille - P","0","47.50","119.00","16609","12871"
"WBL1901NC02A","Maria Vest ""Depth""","Veste Maria ""Profondeur"" : Taille - M","0","47.50","119.00","16609","12872"
"WBL1901NC02A","Maria Vest ""Depth""","Veste Maria ""Profondeur"" : Taille - L","0","47.50","119.00","16609","12873"
"WBL1901NC02A","Maria Vest ""Depth""","Veste Maria ""Profondeur"" : Taille - XL","0","47.50","119.00","16609","12874"
"WBL1901NC1BA","Maria Vest ""Geese Spirit""","Veste Maria ""L'Esprit de l'Outarde"" : Taille - XP","0","47.50","119.00","16610","12875"
"WBL1901NC1BA","Maria Vest ""Geese Spirit""","Veste Maria ""L'Esprit de l'Outarde"" : Taille - P","0","47.50","119.00","16610","12876"
"WBL1901NC1BA","Maria Vest ""Geese Spirit""","Veste Maria ""L'Esprit de l'Outarde"" : Taille - M","0","47.50","119.00","16610","12877"
"WBL1901NC1BA","Maria Vest ""Geese Spirit""","Veste Maria ""L'Esprit de l'Outarde"" : Taille - L","0","47.50","119.00","16610","12878"
"WBL1901NC1BA","Maria Vest ""Geese Spirit""","Veste Maria ""L'Esprit de l'Outarde"" : Taille - XL","0","47.50","119.00","16610","12879"
"WBL1901NC1BA","Maria Vest ""Wisdom Keepers""","Veste Maria ""Gardiens de la Sagesse"" : Taille - XP","0","47.50","119.00","16611","12880"
"WBL1901NC1BA","Maria Vest ""Wisdom Keepers""","Veste Maria ""Gardiens de la Sagesse"" : Taille - P","0","47.50","119.00","16611","12881"
"WBL1901NC1BA","Maria Vest ""Wisdom Keepers""","Veste Maria ""Gardiens de la Sagesse"" : Taille - M","1","47.50","119.00","16611","12882"
"WBL1901NC1BA","Maria Vest ""Wisdom Keepers""","Veste Maria ""Gardiens de la Sagesse"" : Taille - L","0","47.50","119.00","16611","12883"
"WBL1901NC1BA","Maria Vest ""Wisdom Keepers""","Veste Maria ""Gardiens de la Sagesse"" : Taille - XL","0","47.50","119.00","16611","12884"
