"Product name","Reference code","Combinations Reference code","Combinations (Attribute - value pair)","Quantity","Pre-tax wholesale price","Pre-tax retail price","Combinations Impact on price (pre-tax)","Combinations wholesale price","Combinations Impact on unit price","Product Combinations ID","Product ID"
"Rabbit Paw Key Chain","RFKC","","Porte-Clés Patte de Lapin","0","4.00","8.95","0.00","0.00","0.00","","13575"
"Rabbit Skins","RABBITSKINS","","Peaux de Lapin","0","0.00","0.00","0.00","0.00","0.00","","14679"
"Rabbit Skins","RS LS","RS LS B","Peaux de Lapin : Couleurs - Noir","6","6.75","15.95","0.00","6.00","0.00","12302","16149"
"Rabbit Skins","RS LS","RS LS N","Peaux de Lapin : Couleurs - Naturel","0","6.75","15.95","0.00","6.00","0.00","12303","16149"
"Rabbit Skins","RS LS","RS LS W","Peaux de Lapin : Couleurs - Blanc","15","6.75","15.95","0.00","6.00","0.00","12304","16149"
"Raccoon Tail Key Chain","RTKC","RTKC L","Porte-clés Queue de Raton : Taille - L","0","0.00","0.00","10.95","4.00","0.00","12308","16150"
"Raccoon Tail Key Chain","RTKC","RTKC XL","Porte-clés Queue de Raton : Taille - XL","0","0.00","0.00","12.95","5.00","0.00","12309","16150"
"Mink Tail Key Chain","MTKC","","Porte-clés Queue Vison","6","5.00","10.95","0.00","0.00","0.00","","16151"
"Bobcat Tail Key Chain","BCTKC","","Porte-clés Queue de Chat Sauvage","0","6.25","14.50","0.00","0.00","0.00","","16152"
"Lynx Tail Key Chain","LTKC","","Porte-clés Queue de Lynx","3","6.75","15.95","0.00","0.00","0.00","","16153"
"Beaver Tail Key Chain","BFKC","","Porte-clés Fourrure de Castor","2","4.50","9.95","0.00","0.00","0.00","","16154"
"Fox Tail Key Chain","FTKC","FTKC S","Porte-clés Queue de Renard : Taille - P","1","0.00","0.00","9.95","4.00","0.00","12312","16155"
"Fox Tail Key Chain","FTKC","FTKC M","Porte-clés Queue de Renard : Taille - M","3","0.00","0.00","12.95","5.00","0.00","12313","16155"
"Fox Tail Key Chain","FTKC","FTKC L","Porte-clés Queue de Renard : Taille - L","1","0.00","0.00","18.95","8.00","0.00","12314","16155"
"Fox Tail Key Chain","FTKC","FTKC XL","Porte-clés Queue de Renard : Taille - XL","0","0.00","0.00","23.95","10.00","0.00","12315","16155"
"Fox Tail Key Chain","FTKC","FTKC XXL","Porte-clés Queue de Renard : Taille - XXL","0","0.00","0.00","34.95","15.00","0.00","12316","16155"
"Coyote Tail Key Chain","CTKC","RTKC L","Porte-clés Queue de Coyote : Taille - L","0","6.00","0.00","12.95","5.00","0.00","12317","16156"
"Coyote Tail Key Chain","CTKC","CTKC XL","Porte-clés Queue de Coyote : Taille - XL","3","6.00","0.00","18.95","8.00","0.00","12318","16156"
"Antler Whistle Key Chain","RAKC 6","","Porte-clés Sifflet en Corne","1","10.00","23.00","0.00","0.00","0.00","","16157"
"Antler Whistle Pendant","RA P26","","Porte-clés Pendentif Sifflet en Corne","0","12.50","28.95","0.00","0.00","0.00","","16158"
"Mink Fur Key Chain","MFKC","","Porte-clés Fourrure Vison","8","5.00","10.95","0.00","0.00","0.00","","16679"
"Rosemary Sprig Pendant","74819","","Romarin Pendentif","0","48.12","110.00","0.00","0.00","0.00","","16903"
