"Product name","Reference code","Combinations Reference code","Combinations (Attribute - value pair)","Quantity","Pre-tax wholesale price","Pre-tax retail price","Combinations Impact on price (pre-tax)","Combinations wholesale price","Combinations Impact on unit price","Product Combinations ID","Product ID"
"Honey","MI","MISA","Miel : Bien-être - Sapin baumier","4","11.97","19.95","0.00","0.00","0.00","9838","13062"
"Honey","MI","MIEG","Miel : Bien-être - Églantiers","3","11.97","19.95","0.00","0.00","0.00","9839","13062"
"Honey","MI","MIMT","Miel : Bien-être - Menthe sauvage","4","11.97","19.95","0.00","0.00","0.00","9840","13062"
"Body Mists","SEQmist","","Brumes Corporelles : Bien-être - Robe à Grelots, Taille - 4oz","13","0.00","0.00","30.00","10.00","0.00","9913","13128"
"Body Mists","SEQmist","","Brumes Corporelles : Bien-être - Mûres - Sauge, Taille - 2.5oz","4","0.00","0.00","20.00","7.00","0.00","9920","13128"
"Body Mists","SEQmist","","Brumes Corporelles : Bien-être - Mûres - Sauge, Taille - 4oz","3","0.00","0.00","30.00","10.00","0.00","9921","13128"
"Body Mists","SEQmist","","Brumes Corporelles : Bien-être - Trèfle rouge, Taille - 2.5oz","0","0.00","0.00","20.00","7.00","0.00","9922","13128"
"Body Mists","SEQmist","","Brumes Corporelles : Bien-être - Trèfle rouge, Taille - 4oz","0","0.00","0.00","30.00","10.00","0.00","9923","13128"
"Body Mists","SEQmist","","Brumes Corporelles : Bien-être - Femme du Ciel, Taille - 2.5oz","0","0.00","0.00","20.00","7.00","0.00","9924","13128"
"Body Mists","SEQmist","","Brumes Corporelles : Bien-être - Femme du Ciel, Taille - 4oz","4","0.00","0.00","30.00","10.00","0.00","9925","13128"
"Body Mists","SEQmist","","Brumes Corporelles : Bien-être - Foin d'odeur, Taille - 2.5oz","11","0.00","0.00","20.00","7.00","0.00","9928","13128"
"Body Mists","SEQmist","","Brumes Corporelles : Bien-être - Foin d'odeur, Taille - 4oz","8","0.00","0.00","30.00","10.00","0.00","9929","13128"
"Body Mists","SEQmist","","Brumes Corporelles : Bien-être - Lune de Fraise, Taille - 4oz","5","0.00","0.00","30.00","0.00","0.00","13164","13128"
"Body Mists","SEQmist","","Brumes Corporelles : Bien-être - Robe à Grelots, Taille - 2.5oz","12","0.00","0.00","20.00","0.00","0.00","13165","13128"
"Body Mists","SEQmist","","Brumes Corporelles : Bien-être - Lune de Fraise, Taille - 2.5oz","4","0.00","0.00","0.00","0.00","0.00","13277","13128"
"Body Lotions","SEQlotion","","Lotions Corporelles : Bien-être - Robe à Grelots, Taille - 8oz","6","0.00","0.00","28.00","14.00","0.00","9939","13135"
"Body Lotions","SEQlotion","","Lotions Corporelles : Bien-être - Mûres - Sauge, Taille - 2oz","10","0.00","0.00","12.00","6.00","0.00","9940","13135"
"Body Lotions","SEQlotion","","Lotions Corporelles : Bien-être - Mûres - Sauge, Taille - 8oz","5","0.00","0.00","28.00","14.00","0.00","9941","13135"
"Body Lotions","SEQlotion","","Lotions Corporelles : Bien-être - Trèfle rouge, Taille - 2oz","0","0.00","0.00","12.00","6.00","0.00","9942","13135"
"Body Lotions","SEQlotion","","Lotions Corporelles : Bien-être - Trèfle rouge, Taille - 8oz","7","0.00","0.00","28.00","14.00","0.00","9943","13135"
"Body Lotions","SEQlotion","","Lotions Corporelles : Bien-être - Femme du Ciel, Taille - 2oz","8","0.00","0.00","12.00","6.00","0.00","9944","13135"
"Body Lotions","SEQlotion","","Lotions Corporelles : Bien-être - Femme du Ciel, Taille - 8oz","3","0.00","0.00","28.00","14.00","0.00","9945","13135"
"Body Lotions","SEQlotion","","Lotions Corporelles : Bien-être - Foin d'odeur, Taille - 2oz","3","0.00","0.00","12.00","6.00","0.00","9946","13135"
"Body Lotions","SEQlotion","","Lotions Corporelles : Bien-être - Foin d'odeur, Taille - 8oz","4","0.00","0.00","28.00","14.00","0.00","9947","13135"
"Body Lotions","SEQlotion","","Lotions Corporelles : Bien-être - Robe à Grelots, Taille - 2oz","4","0.00","0.00","12.00","6.00","0.00","12703","13135"
"Soothing Lip Balms","SEQbalm","","Baumes à Lèvres Apaisants : Bien-être - Bleuet","0","4.00","8.00","0.00","0.00","0.00","9978","13159"
"Soothing Lip Balms","SEQbalm","","Baumes à Lèvres Apaisants : Bien-être - Baies Sauvages","6","4.00","8.00","0.00","0.00","0.00","9979","13159"
"Soothing Lip Balms","SEQbalm","","Baumes à Lèvres Apaisants : Bien-être - Fraises","6","4.00","8.00","0.00","0.00","0.00","9980","13159"
"Soothing Lip Balms","SEQbalm","","Baumes à Lèvres Apaisants : Bien-être - Trois Soeurs","14","4.00","8.00","0.00","0.00","0.00","9981","13159"
"Soothing Lip Balms","SEQbalm","","Baumes à Lèvres Apaisants : Bien-être - Menthe et Mélaleuque","10","4.00","8.00","0.00","0.00","0.00","9982","13159"
"Soothing Lip Balms","SEQbalm","","Baumes à Lèvres Apaisants : Bien-être - Limette","9","4.00","8.00","0.00","0.00","0.00","9983","13159"
"Soothing Lip Balms","SEQbalm","","Baumes à Lèvres Apaisants : Bien-être - Bleuet du Nord","9","4.00","8.00","0.00","0.00","0.00","12704","13159"
"Drums","DRUMS","","Tambours : Tambours - 8"" - Chevreuil","1","0.00","0.00","115.00","63.00","0.00","10856","15076"
"Drums","DRUMS","","Tambours : Tambours - 8"" - Orignal","0","0.00","0.00","0.00","0.00","0.00","10857","15076"
"Drums","DRUMS","","Tambours : Tambours - 9"" - Chevreuil","0","0.00","0.00","0.00","0.00","0.00","10858","15076"
"Drums","DRUMS","","Tambours : Tambours - 9"" - Orignal","0","0.00","0.00","0.00","0.00","0.00","10859","15076"
"Drums","DRUMS","","Tambours : Tambours - 10"" - Chevreuil","0","0.00","0.00","0.00","0.00","0.00","10860","15076"
"Drums","DRUMS","","Tambours : Tambours - 10"" - Orignal","0","0.00","0.00","0.00","0.00","0.00","10861","15076"
"Drums","DRUMS","","Tambours : Tambours - 11"" - Chevreuil","1","0.00","0.00","145.00","79.00","0.00","10862","15076"
"Drums","DRUMS","","Tambours : Tambours - 11"" - Orignal","1","0.00","0.00","230.00","95.00","0.00","10863","15076"
"Drums","DRUMS","","Tambours : Tambours - 12"" - Chevreuil","1","0.00","0.00","185.00","101.00","0.00","10864","15076"
"Drums","DRUMS","","Tambours : Tambours - 12"" - Orignal","0","0.00","0.00","270.00","148.00","0.00","10865","15076"
"Drums","DRUMS","","Tambours : Tambours - 13"" - Chevreuil","0","0.00","0.00","0.00","0.00","0.00","10866","15076"
"Drums","DRUMS","","Tambours : Tambours - 13"" - Orignal","0","0.00","0.00","0.00","0.00","0.00","10867","15076"
"Drums","DRUMS","","Tambours : Tambours - 14"" - Chevreuil","1","0.00","0.00","265.00","115.00","0.00","10868","15076"
"Drums","DRUMS","","Tambours : Tambours - 14"" - Orignal","0","0.00","0.00","0.00","0.00","0.00","10869","15076"
"Drums","DRUMS","","Tambours : Tambours - 15"" - Chevreuil","0","0.00","0.00","0.00","0.00","0.00","10870","15076"
"Drums","DRUMS","","Tambours : Tambours - 15"" - Orignal","0","0.00","0.00","0.00","0.00","0.00","10871","15076"
"Drums","DRUMS","","Tambours : Tambours - 16"" - Chevreuil","0","0.00","0.00","295.00","143.00","0.00","10872","15076"
"Drums","DRUMS","","Tambours : Tambours - 16"" - Orignal","0","0.00","0.00","425.00","184.00","0.00","10873","15076"
"Drums","DRUMS","","Tambours : Tambours - 17"" - Chevreuil","0","0.00","0.00","0.00","0.00","0.00","10874","15076"
"Drums","DRUMS","","Tambours : Tambours - 17"" - Orignal","0","0.00","0.00","0.00","0.00","0.00","10875","15076"
"Drums","DRUMS","","Tambours : Tambours - 18"" - Chevreuil","0","0.00","0.00","0.00","0.00","0.00","10876","15076"
"Drums","DRUMS","","Tambours : Tambours - 18"" - Orignal","0","0.00","0.00","0.00","0.00","0.00","10877","15076"
"Drums","DRUMS","","Tambours : Tambours - 19"" - Chevreuil","0","0.00","0.00","0.00","0.00","0.00","10878","15076"
"Drums","DRUMS","","Tambours : Tambours - 19"" - Orignal","0","0.00","0.00","0.00","0.00","0.00","10879","15076"
"Drums","DRUMS","","Tambours : Tambours - 20"" - Chevreuil","0","0.00","0.00","0.00","0.00","0.00","10880","15076"
"Drums","DRUMS","","Tambours : Tambours - 20"" - Orignal","0","0.00","0.00","0.00","0.00","0.00","10881","15076"
"Drums","DRUMS","","Tambours : Tambours - 22"" - Chevreuil","0","0.00","0.00","0.00","0.00","0.00","10882","15076"
"Drums","DRUMS","","Tambours : Tambours - 22"" - Orignal","0","0.00","0.00","0.00","0.00","0.00","10883","15076"
"Drums","DRUMS","","Tambours : Tambours - 12"" - Ours","0","0.00","0.00","280.00","154.00","0.00","10884","15076"
"Ancestral Seeds (Sachet)","CS-Individual","","Semences Ancestrales (Sachet)","14","2.40","3.99","0.00","0.00","0.00","","15155"
"Multipurpose Anti-Odor Mist","HPA120","","Brume Anti-Odeur Multiusage","12","8.00","18.00","0.00","0.00","0.00","","16269"
"Exfoliating Face Cream","CVEMT1","","Crème Exfoliante Visage","3","27.50","55.00","0.00","0.00","0.00","","17316"
