"Reference code","Product ID","Product name","Product Combinations ID","Combinations (Attribute - value pair)","Quantity","Final price (pre-tax)","Pre-tax wholesale price","Combinations wholesale price"
"CS","13053","Ancestral Seed Boxes","11928","Wellness - Pride of you vegetable garden","7","19.99","12.00","0.00"
"CS","13053","Ancestral Seed Boxes","11929","Wellness - Surprise Collection","7","19.99","12.00","0.00"
"CS","13053","Ancestral Seed Boxes","11930","Wellness - Save the bees","2","19.99","12.00","0.00"
"CS","13053","Ancestral Seed Boxes","11931","Wellness - Flowers and medicinal plants","5","19.99","12.00","0.00"
"TIS","13061","Herbal Teas","9829","Wellness - Wild chamomile","2","19.95","11.97","0.00"
"TIS","13061","Herbal Teas","9830","Wellness - Balsam fir","3","19.95","11.97","0.00"
"TIS","13061","Herbal Teas","9831","Wellness - Red clover","4","19.95","11.97","0.00"
"TIS","13061","Herbal Teas","9832","Wellness - Stinging nettle","2","19.95","11.97","0.00"
"MI","13062","Honey","9837","Wellness - Wild chamomile","2","19.95","11.97","0.00"
"MI","13062","Honey","9838","Wellness - Balsam fir","3","19.95","11.97","0.00"
"MI","13062","Honey","9839","Wellness - Rosehips","3","19.95","11.97","0.00"
"MI","13062","Honey","9840","Wellness - Wild mint","4","19.95","11.97","0.00"
"SEQbscrub","13144","Body Scrubs","9956","Size - 5oz, Wellness - Blackberry - Sage","6","18.00","0.00","9.00"
"SEQbscrub","13144","Body Scrubs","9957","Size - 5oz, Wellness - Skywoman","7","18.00","0.00","9.00"
"SEQbscrub","13144","Body Scrubs","9958","Size - 5oz, Wellness - Sweetgrass","2","18.00","0.00","9.00"
"SEQbscrub","13144","Body Scrubs","12691","Size - 20oz, Wellness - Sweetgrass","6","38.00","0.00","19.00"
"SEQbscrub","13144","Body Scrubs","12692","Size - 20oz, Wellness - Skywoman","6","38.00","0.00","19.00"
"SEQbscrub","13144","Body Scrubs","12693","Size - 20oz, Wellness - Blackberry - Sage","0","38.00","0.00","19.00"
"SEQbscrub","13144","Body Scrubs","12705","Size - 5oz, Wellness - Red clover","0","0.00","0.00","0.00"
"SEQbscrub","13144","Body Scrubs","12706","Size - 20oz, Wellness - Red clover","0","0.00","0.00","0.00"
"SEQfscrub","13145","Facial Scrubs","9962","Size - 5oz, Wellness - Tea Tree Mint","12","25.00","0.00","12.00"
"SEQfscrub","13145","Facial Scrubs","9963","Size - 5oz, Wellness - Strawberry","13","25.00","0.00","12.00"
"SEQfscrub","13145","Facial Scrubs","9964","Size - 10oz, Wellness - Tea Tree Mint","0","40.00","0.00","20.00"
"SEQfscrub","13145","Facial Scrubs","9965","Size - 10oz, Wellness - Strawberry","0","40.00","0.00","20.00"
"CS-Individual","15155","Ancestral Seeds (Sachet)","","Ancestral Seeds (Sachet)","27","3.99","2.40","0.00"
