"Product name","Reference code","Combinations Reference code","Combinations (Attribute - value pair)","Quantity","Pre-tax wholesale price","Pre-tax retail price","Combinations Impact on price (pre-tax)","Combinations wholesale price","Combinations Impact on unit price","Product Combinations ID","Product ID"
"Cassatt Vest ""Depth""","WBL0701NC02A","","Veste Cassatt ""Profondeur"" : Taille - L","0","55.00","119.00","0.00","0.00","0.00","11075","15229"
"Cassatt Vest ""Depth""","WBL0701NC02A","","Veste Cassatt ""Profondeur"" : Taille - XL","0","55.00","119.00","0.00","0.00","0.00","11076","15229"
"Cassatt Vest ""Depth""","WBL0701NC02A","","Veste Cassatt ""Profondeur"" : Taille - XP","0","55.00","119.00","0.00","0.00","0.00","11077","15229"
"Kimono ""Forest Temple""","A17065-WBL0601NCOCA","","Kimono ""Temple de la Forêt"" : Taille - TU/OS","1","49.50","129.00","0.00","0.00","0.00","11104","15237"
"Leather Vest","MBVEST","","Veste en Cuir","1","475.00","950.00","0.00","0.00","0.00","","16382"
"Kimono ""Wisdom Keepers""","WBL0601NCOIA","","Kimono ""Gardiens de la Sagesse""","1","49.50","129.00","0.00","0.00","0.00","","16607"
"Terry-Ann Kimono ""Wisdom Keepers""","WBL1701NC0IA","","Kimono Terry-Ann ""Gardiens de la Sagesse""","0","58.00","139.00","0.00","0.00","0.00","","16608"
"Maria Vest ""Depth""","WBL1901NC02A","","Veste Maria ""Profondeur"" : Taille - XP","0","47.50","119.00","0.00","0.00","0.00","12870","16609"
"Maria Vest ""Depth""","WBL1901NC02A","","Veste Maria ""Profondeur"" : Taille - P","0","47.50","119.00","0.00","0.00","0.00","12871","16609"
"Maria Vest ""Depth""","WBL1901NC02A","","Veste Maria ""Profondeur"" : Taille - M","0","47.50","119.00","0.00","0.00","0.00","12872","16609"
"Maria Vest ""Depth""","WBL1901NC02A","","Veste Maria ""Profondeur"" : Taille - L","0","47.50","119.00","0.00","0.00","0.00","12873","16609"
"Maria Vest ""Depth""","WBL1901NC02A","","Veste Maria ""Profondeur"" : Taille - XL","0","47.50","119.00","0.00","0.00","0.00","12874","16609"
"Maria Vest ""Geese Spirit""","WBL1901NC1BA","","Veste Maria ""L'Esprit de l'Outarde"" : Taille - XP","0","47.50","119.00","0.00","0.00","0.00","12875","16610"
"Maria Vest ""Geese Spirit""","WBL1901NC1BA","","Veste Maria ""L'Esprit de l'Outarde"" : Taille - P","0","47.50","119.00","0.00","0.00","0.00","12876","16610"
"Maria Vest ""Geese Spirit""","WBL1901NC1BA","","Veste Maria ""L'Esprit de l'Outarde"" : Taille - M","0","47.50","119.00","0.00","0.00","0.00","12877","16610"
"Maria Vest ""Geese Spirit""","WBL1901NC1BA","","Veste Maria ""L'Esprit de l'Outarde"" : Taille - L","0","47.50","119.00","0.00","0.00","0.00","12878","16610"
"Maria Vest ""Geese Spirit""","WBL1901NC1BA","","Veste Maria ""L'Esprit de l'Outarde"" : Taille - XL","0","47.50","119.00","0.00","0.00","0.00","12879","16610"
"Maria Vest ""Wisdom Keepers""","WBL1901NC1BA","","Veste Maria ""Gardiens de la Sagesse"" : Taille - XP","0","47.50","119.00","0.00","0.00","0.00","12880","16611"
"Maria Vest ""Wisdom Keepers""","WBL1901NC1BA","","Veste Maria ""Gardiens de la Sagesse"" : Taille - P","0","47.50","119.00","0.00","0.00","0.00","12881","16611"
"Maria Vest ""Wisdom Keepers""","WBL1901NC1BA","","Veste Maria ""Gardiens de la Sagesse"" : Taille - M","0","47.50","119.00","0.00","0.00","0.00","12882","16611"
"Maria Vest ""Wisdom Keepers""","WBL1901NC1BA","","Veste Maria ""Gardiens de la Sagesse"" : Taille - L","0","47.50","119.00","0.00","0.00","0.00","12883","16611"
"Maria Vest ""Wisdom Keepers""","WBL1901NC1BA","","Veste Maria ""Gardiens de la Sagesse"" : Taille - XL","0","47.50","119.00","0.00","0.00","0.00","12884","16611"
"Terry-Ann Kimono ""Gezaluwejit""","WBL1701NC0TA","","Kimono Terry-Ann ""Gezaluwejit""","0","58.00","139.00","0.00","0.00","0.00","","17364"
