"Product ID","Product Combinations ID","Product name","Pre-tax retail price","Quantity"
"525","4090","Sacoche de Soirée, Bear Box","46","0"
"565","786","Ladies Suede Slippers","94","0"
"565","787","Ladies Suede Slippers","94","0"
"565","788","Ladies Suede Slippers","94","2"
"565","789","Ladies Suede Slippers","94","0"
"565","790","Ladies Suede Slippers","94","0"
"565","791","Ladies Suede Slippers","94","0"
"565","792","Ladies Suede Slippers","94","0"
"565","793","Ladies Suede Slippers","94","0"
"565","794","Ladies Suede Slippers","94","0"
"583","949","Suede Slippers with sole","110","0"
"583","954","Suede Slippers with sole","110","2"
"583","7162","Suede Slippers with sole","110","0"
"583","7163","Suede Slippers with sole","110","0"
"583","7164","Suede Slippers with sole","110","0"
"583","7165","Suede Slippers with sole","110","0"
"583","7166","Suede Slippers with sole","110","0"
"583","7167","Suede Slippers with sole","110","0"
"583","7168","Suede Slippers with sole","110","0"
"607","","Small Print - Eagle Moon","25","10"
"608","","Small Print - Giving Thanks","25","10"
"609","","Small Print - Honoring the Giver of Life","25","8"
"610","","Small Print - Moon Wisdom","25","16"
"611","","Small Print - New Fire","25","17"
"612","","Small Print - Teachings","25","14"
"614","","Small Print - Reaching Out","25","7"
"615","","Small Print - Trust","25","10"
"616","","Small Print - Whisper","25","11"
"617","","Small Print - A Moose and Goose","25","14"
"618","","Small Print - Sky Sisters","25","17"
"619","","Small Print - Merging Earth and Sky","25","17"
"620","","Small Print - Geese Spirit","25","14"
"621","","Small Print - New Day","25","11"
"622","","Small Print - Patience","25","16"
"623","","Small Print - Birth of an Eagle Shadow","25","16"
"624","","Small Print - Unity","25","11"
"625","","Small Print - River Keeper","25","13"
"626","","Small Print - Rebirth","25","14"
"627","","Small Print - Nostalgia","25","13"
"628","","Small Print - Journey to the Spirit World","25","13"
"629","","Small Print - Passage","25","6"
"630","","Small Print - Breath of Life","25","16"
"631","","Small Print - Synchronicity","25","17"
"632","","Small Print - Winter wolves","25","15"
"633","","Small Print - Dialogue","25","17"
"634","","Small Print - Gate of Silk","25","19"
"635","","Small Print - Earth Keeper","25","16"
"636","","Small Print - Going Home","25","16"
"638","","Small Print - Early Evening Flowing Into Fall","25","9"
"640","","Small Print - The Protector","25","18"
"641","","Small Print - Sky Girl","25","14"
"642","","Small Print - Passing Through","25","12"
"643","","Small print - Tranquility","25","14"
"644","","Small Print - Abundance","25","15"
"645","","Small Print - Lapinx","25","15"
"646","","Small Print - The Return","25","14"
"647","","Small print - Otherness","25","13"
"648","","Small Print - Origins","25","14"
"649","","Small Print - Northern Keepers","25","9"
"650","","Small Print - Zenith","25","16"
"651","","Small Print - Silent Seekers","25","18"
"652","","Small Print - Wisdom Keepers","25","17"
"653","","Small Print - Messenger","25","17"
"654","","Small Print - Gezaluwejit","25","9"
"655","","Small Print - In Her World","25","18"
"656","","Small Print - Inner Memories","25","16"
"658","","Small Print - Ice Dream","25","14"
"659","","Small Print - Playing With Shadows","25","15"
"660","","Small Print - Roots Of Another World","25","12"
"661","","Small Print - Harmony","25","14"
"663","","Small Print - Carried Away","25","11"
"664","","Small Print - Water and Spirit Buffalo","25","19"
"666","1597","Ltd Edition - Giving Thanks","0","2"
"666","1598","Ltd Edition - Giving Thanks","0","0"
"666","1599","Ltd Edition - Giving Thanks","0","0"
"666","1600","Ltd Edition - Giving Thanks","0","0"
"667","1601","Ltd Edition - Honoring the Giver of Life","0","3"
"667","1602","Ltd Edition - Honoring the Giver of Life","0","0"
"667","1603","Ltd Edition - Honoring the Giver of Life","0","0"
"667","1604","Ltd Edition - Honoring the Giver of Life","0","0"
"669","1609","Ltd Edition - New Fire","0","2"
"669","1610","Ltd Edition - New Fire","0","0"
"669","1611","Ltd Edition - New Fire","0","0"
"669","1612","Ltd Edition - New Fire","0","0"
"674","1905","Ltd Edition - Whisper","0","3"
"674","1906","Ltd Edition - Whisper","0","0"
"674","1907","Ltd Edition - Whisper","0","0"
"674","1908","Ltd Edition - Whisper","0","0"
"675","1801","Ltd Edition - A Moose and Goose","0","2"
"675","1802","Ltd Edition - A Moose and Goose","0","0"
"675","1803","Ltd Edition - A Moose and Goose","0","0"
"675","1804","Ltd Edition - A Moose and Goose","0","0"
"680","1889","Ltd Edition - Patience","0","2"
"680","1890","Ltd Edition - Patience","0","0"
"680","1891","Ltd Edition - Patience","0","0"
"680","1892","Ltd Edition - Patience","0","0"
"682","1805","Ltd Edition - Unity","0","2"
"682","1806","Ltd Edition - Unity","0","0"
"682","1807","Ltd Edition - Unity","0","0"
"682","1808","Ltd Edition - Unity","0","0"
"683","1909","Ltd Edition - River Keeper","0","2"
"683","1910","Ltd Edition - River Keeper","0","0"
"683","1911","Ltd Edition - River Keeper","0","0"
"683","1912","Ltd Edition - River Keeper","0","0"
"684","1809","Ltd Edition - Rebirth","0","2"
"684","1810","Ltd Edition - Rebirth","0","0"
"684","1811","Ltd Edition - Rebirth","0","0"
"684","1812","Ltd Edition - Rebirth","0","0"
"685","1813","Ltd Edition - Nostalgia","0","2"
"685","1814","Ltd Edition - Nostalgia","0","0"
"685","1815","Ltd Edition - Nostalgia","0","0"
"685","1816","Ltd Edition - Nostalgia","0","0"
"687","1625","Ltd Edition - Passage","0","2"
"687","1626","Ltd Edition - Passage","0","0"
"687","1627","Ltd Edition - Passage","0","0"
"687","1628","Ltd Edition - Passage","0","0"
"691","1873","Ltd Edition - Dialogue","0","2"
"691","1874","Ltd Edition - Dialogue","0","0"
"691","1875","Ltd Edition - Dialogue","0","0"
"691","1876","Ltd Edition - Dialogue","0","0"
"692","1737","Ltd Edition - Gate of Silk","0","2"
"692","1738","Ltd Edition - Gate of Silk","0","0"
"692","1739","Ltd Edition - Gate of Silk","0","0"
"692","1740","Ltd Edition - Gate of Silk","0","0"
"696","1741","Ltd Edition - Early Evening Flowing into Fall","0","2"
"696","1742","Ltd Edition - Early Evening Flowing into Fall","0","0"
"696","1743","Ltd Edition - Early Evening Flowing into Fall","0","0"
"696","1744","Ltd Edition - Early Evening Flowing into Fall","0","0"
"699","1641","Ltd Edition - Sky Girl","0","2"
"699","1642","Ltd Edition - Sky Girl","0","0"
"699","1643","Ltd Edition - Sky Girl","0","0"
"699","1644","Ltd Edition - Sky Girl","0","0"
"700","1817","Ltd Edition - Passing Through","0","2"
"700","1818","Ltd Edition - Passing Through","0","0"
"700","1819","Ltd Edition - Passing Through","0","0"
"700","1820","Ltd Edition - Passing Through","0","0"
"701","1645","Ltd Edition - Tranquility","0","2"
"701","1646","Ltd Edition - Tranquility","0","0"
"701","1647","Ltd Edition - Tranquility","0","0"
"701","1648","Ltd Edition - Tranquility","0","0"
"702","1649","Ltd Edition - Abundance","0","2"
"702","1650","Ltd Edition - Abundance","0","0"
"702","1651","Ltd Edition - Abundance","0","0"
"702","1652","Ltd Edition - Abundance","0","0"
"703","1917","Ltd Edition - Lapinx","0","2"
"703","1918","Ltd Edition - Lapinx","0","0"
"703","1919","Ltd Edition - Lapinx","0","0"
"703","1920","Ltd Edition - Lapinx","0","0"
"704","1745","Ltd Edition - The Return","0","2"
"704","1746","Ltd Edition - The Return","0","0"
"704","1747","Ltd Edition - The Return","0","0"
"704","1748","Ltd Edition - The Return","0","0"
"705","1877","Ltd Edition - Otherness","0","2"
"705","1878","Ltd Edition - Otherness","0","0"
"705","1879","Ltd Edition - Otherness","0","0"
"705","1880","Ltd Edition - Otherness","0","0"
"708","1921","Ltd Edition - Zenith","0","2"
"708","1922","Ltd Edition - Zenith","0","0"
"708","1923","Ltd Edition - Zenith","0","0"
"708","1924","Ltd Edition - Zenith","0","0"
"709","1881","Ltd Edition - Silent Seekers","0","3"
"709","1882","Ltd Edition - Silent Seekers","0","0"
"709","1883","Ltd Edition - Silent Seekers","0","0"
"709","1884","Ltd Edition - Silent Seekers","0","0"
"711","1893","Ltd Edition - Messenger","0","2"
"711","1894","Ltd Edition - Messenger","0","0"
"711","1895","Ltd Edition - Messenger","0","0"
"711","1896","Ltd Edition - Messenger","0","0"
"712","1529","Ltd Edition - Gezaluwejit","0","2"
"712","1530","Ltd Edition - Gezaluwejit","0","0"
"712","1531","Ltd Edition - Gezaluwejit","0","0"
"712","1532","Ltd Edition - Gezaluwejit","0","0"
"714","1753","Ltd Edition - Inner Memories","0","4"
"714","1754","Ltd Edition - Inner Memories","0","0"
"714","1755","Ltd Edition - Inner Memories","0","0"
"714","1756","Ltd Edition - Inner Memories","0","0"
"716","1757","Ltd Edition - Ice Dream","0","2"
"716","1758","Ltd Edition - Ice Dream","0","0"
"716","1759","Ltd Edition - Ice Dream","0","0"
"716","1760","Ltd Edition - Ice Dream","0","0"
"718","1765","Ltd Edition - Roots Of Another World","0","2"
"718","1766","Ltd Edition - Roots Of Another World","0","0"
"718","1767","Ltd Edition - Roots Of Another World","0","0"
"718","1768","Ltd Edition - Roots Of Another World","0","0"
"721","1897","Ltd Edition - Carried Away","0","2"
"721","1898","Ltd Edition - Carried Away","0","0"
"721","1899","Ltd Edition - Carried Away","0","0"
"721","1900","Ltd Edition - Carried Away","0","0"
"722","1769","Ltd Edition - Water and Spirit Buffalo","0","2"
"722","1770","Ltd Edition - Water and Spirit Buffalo","0","0"
"722","1771","Ltd Edition - Water and Spirit Buffalo","0","0"
"722","1772","Ltd Edition - Water and Spirit Buffalo","0","0"
"744","1857","Canvas - Journey to the Spirit World","0","1"
"744","1858","Canvas - Journey to the Spirit World","0","0"
"744","1859","Canvas - Journey to the Spirit World","0","1"
"744","1860","Canvas - Journey to the Spirit World","0","0"
"781","","Card - The Forest Temple","5.5","17"
"782","","Card - Depth","5.5","7"
"783","","Card - Horizon","5.5","21"
"784","","Card - M'Otter love","5.5","6"
"786","","Small Print - Horizon","25","15"
"787","","Small Print - M'Otter Love","25","2"
"788","","Small Print - The Forest Temple","25","16"
"789","1901","Ltd Edition - The Forest Temple","0","3"
"789","1902","Ltd Edition - The Forest Temple","0","0"
"789","1903","Ltd Edition - The Forest Temple","0","0"
"789","1904","Ltd Edition - The Forest Temple","0","0"
"790","1925","Ltd Edition - M'Otter Love","0","2"
"790","1926","Ltd Edition - M'Otter Love","0","0"
"790","1927","Ltd Edition - M'Otter Love","0","0"
"790","1928","Ltd Edition - M'Otter Love","0","0"
"791","1513","Ltd Edition - Depth","0","3"
"791","1514","Ltd Edition - Depth","0","0"
"791","1515","Ltd Edition - Depth","0","0"
"791","1516","Ltd Edition - Depth","0","0"
"797","","Card - Wikwemikong","5.5","18"
"798","","Card - Abundance","5.5","23"
"799","","Card - Northern Masters","5.5","13"
"800","","Small Print - Northern Masters","25","7"
"801","1316","Ltd Edition - Northern Masters","0","0"
"801","1317","Ltd Edition - Northern Masters","0","0"
"801","1318","Ltd Edition - Northern Masters","0","0"
"801","1319","Ltd Edition - Northern Masters","0","2"
"805","1325","Carla Palazzo ""Silent Seekers""","169","2"
"805","1326","Carla Palazzo ""Silent Seekers""","169","0"
"805","1327","Carla Palazzo ""Silent Seekers""","169","0"
"805","1328","Carla Palazzo ""Silent Seekers""","169","0"
"805","1329","Carla Palazzo ""Silent Seekers""","169","1"
"806","1320","Carla Palazzo ""Northern Keepers""","169","0"
"806","1321","Carla Palazzo ""Northern Keepers""","169","1"
"806","1322","Carla Palazzo ""Northern Keepers""","169","0"
"806","1323","Carla Palazzo ""Northern Keepers""","169","0"
"806","1324","Carla Palazzo ""Northern Keepers""","169","1"
"807","1435","Coco Tank ""Silent Seekers""","69","1"
"807","1436","Coco Tank ""Silent Seekers""","69","0"
"807","1437","Coco Tank ""Silent Seekers""","69","0"
"807","1438","Coco Tank ""Silent Seekers""","69","1"
"807","1439","Coco Tank ""Silent Seekers""","69","0"
"808","1430","Coco Tank ""Northern Keepers""","69","1"
"808","1431","Coco Tank ""Northern Keepers""","69","1"
"808","1432","Coco Tank ""Northern Keepers""","69","0"
"808","1433","Coco Tank ""Northern Keepers""","69","1"
"808","1434","Coco Tank ""Northern Keepers""","69","0"
"809","1425","Coco Tank ""Giving Thanks""","69","1"
"809","1426","Coco Tank ""Giving Thanks""","69","0"
"809","1427","Coco Tank ""Giving Thanks""","69","2"
"809","1428","Coco Tank ""Giving Thanks""","69","1"
"809","1429","Coco Tank ""Giving Thanks""","69","0"
"810","2194","Dolly Top ""Northern Keepers""","119","0"
"810","2195","Dolly Top ""Northern Keepers""","119","1"
"810","2196","Dolly Top ""Northern Keepers""","119","0"
"810","2197","Dolly Top ""Northern Keepers""","119","1"
"810","2198","Dolly Top ""Northern Keepers""","119","0"
"814","1340","Jackie Legging ""Silent Seekers""","109","1"
"814","1341","Jackie Legging ""Silent Seekers""","109","0"
"814","1342","Jackie Legging ""Silent Seekers""","109","0"
"814","1343","Jackie Legging ""Silent Seekers""","109","0"
"814","1344","Jackie Legging ""Silent Seekers""","109","1"
"819","3117","Jeanne Dress ""Wisdom Keepers""","139","0"
"819","3118","Jeanne Dress ""Wisdom Keepers""","139","1"
"819","3119","Jeanne Dress ""Wisdom Keepers""","139","0"
"819","3120","Jeanne Dress ""Wisdom Keepers""","139","1"
"819","3121","Jeanne Dress ""Wisdom Keepers""","139","1"
"820","1405","K Smith T-Shirt ""Silent Seekers""","79","1"
"820","1406","K Smith T-Shirt ""Silent Seekers""","79","1"
"820","1407","K Smith T-Shirt ""Silent Seekers""","79","1"
"820","1408","K Smith T-Shirt ""Silent Seekers""","79","2"
"820","1409","K Smith T-Shirt ""Silent Seekers""","79","1"
"821","2313","K Smith T-Shirt ""Depth""","79","0"
"821","2314","K Smith T-Shirt ""Depth""","79","2"
"821","2315","K Smith T-Shirt ""Depth""","79","2"
"821","2316","K Smith T-Shirt ""Depth""","79","0"
"821","2317","K Smith T-Shirt ""Depth""","79","1"
"822","1420","Kaplan Tank ""M'Otter Love""","129","2"
"822","1421","Kaplan Tank ""M'Otter Love""","129","1"
"822","1422","Kaplan Tank ""M'Otter Love""","129","2"
"822","1423","Kaplan Tank ""M'Otter Love""","129","1"
"822","1424","Kaplan Tank ""M'Otter Love""","129","2"
"823","1415","Kaplan Tank ""Silent Seekers""","129","3"
"823","1416","Kaplan Tank ""Silent Seekers""","129","1"
"823","1417","Kaplan Tank ""Silent Seekers""","129","1"
"823","1418","Kaplan Tank ""Silent Seekers""","129","0"
"823","1419","Kaplan Tank ""Silent Seekers""","129","1"
"824","1410","Kaplan Tank ""Water and Spirit Buffalo""","129","0"
"824","1411","Kaplan Tank ""Water and Spirit Buffalo""","129","0"
"824","1412","Kaplan Tank ""Water and Spirit Buffalo""","129","2"
"824","1413","Kaplan Tank ""Water and Spirit Buffalo""","129","0"
"824","1414","Kaplan Tank ""Water and Spirit Buffalo""","129","0"
"825","1395","Kate Dress ""Depth""","149","1"
"825","1396","Kate Dress ""Depth""","149","1"
"825","1397","Kate Dress ""Depth""","149","1"
"825","1398","Kate Dress ""Depth""","149","1"
"825","1399","Kate Dress ""Depth""","149","1"
"826","1390","Kate Dress ""M'Otter Love""","149","1"
"826","1391","Kate Dress ""M'Otter Love""","149","1"
"826","1392","Kate Dress ""M'Otter Love""","149","2"
"826","1393","Kate Dress ""M'Otter Love""","149","1"
"826","1394","Kate Dress ""M'Otter Love""","149","1"
"827","1385","Kate Dress ""Silent Seekers""","149","1"
"827","1386","Kate Dress ""Silent Seekers""","149","1"
"827","1387","Kate Dress ""Silent Seekers""","149","1"
"827","1388","Kate Dress ""Silent Seekers""","149","0"
"827","1389","Kate Dress ""Silent Seekers""","149","1"
"828","1380","Kate Dress ""Northern Keepers""","149","1"
"828","1381","Kate Dress ""Northern Keepers""","149","1"
"828","1382","Kate Dress ""Northern Keepers""","149","0"
"828","1383","Kate Dress ""Northern Keepers""","149","0"
"828","1384","Kate Dress ""Northern Keepers""","149","0"
"829","1375","Kate Dress ""The River Keeper""","149","0"
"829","1376","Kate Dress ""The River Keeper""","149","1"
"829","1377","Kate Dress ""The River Keeper""","149","0"
"829","1378","Kate Dress ""The River Keeper""","149","0"
"829","1379","Kate Dress ""The River Keeper""","149","1"
"830","3042","Kate Dress ""Giving Thanks""","149","1"
"830","3043","Kate Dress ""Giving Thanks""","149","0"
"830","3044","Kate Dress ""Giving Thanks""","149","0"
"830","3045","Kate Dress ""Giving Thanks""","149","2"
"830","3046","Kate Dress ""Giving Thanks""","149","0"
"834","","Pablo Pillow ""M'Otter Love""","49","4"
"835","","Pablo Pillow ""Silent Seekers""","49","4"
"836","","Pablo Pillow ""Northern Keepers""","49","3"
"837","","Pablo Pillow ""Water and Spirit Buffalo""","49","2"
"841","1480","Patti Tunic ""Northern Keepers""","119","1"
"841","1481","Patti Tunic ""Northern Keepers""","119","1"
"841","1482","Patti Tunic ""Northern Keepers""","119","0"
"841","1483","Patti Tunic ""Northern Keepers""","119","1"
"841","1484","Patti Tunic ""Northern Keepers""","119","0"
"845","","Vivienne Scarf ""Depth""","49","2"
"846","","Vivienne Scarf ""M'Otter Love""","49","3"
"847","","Vivienne Scarf ""Silent Seekers""","49","4"
"849","","Vivienne Scarf ""The River Keeper""","49","5"
"850","","Vivienne Scarf ""Dialogue""","49","2"
"852","","Vivienne Scarf ""Water and Spirit Buffalo""","49","9"
"854","","Vivienne Scarf ""Zenith""","49","2"
"855","","Vivienne Scarf ""Forest Temple""","49","4"
"856","3177","Yoko Cape Tunic ""Depth""","129","1"
"856","3178","Yoko Cape Tunic ""Depth""","129","1"
"856","3179","Yoko Cape Tunic ""Depth""","129","1"
"856","3180","Yoko Cape Tunic ""Depth""","129","1"
"856","3181","Yoko Cape Tunic ""Depth""","129","1"
"858","1465","Yoko Cape Tunic ""M'Otter Love""","129","1"
"858","2070","Yoko Cape Tunic ""M'Otter Love""","129","1"
"858","2071","Yoko Cape Tunic ""M'Otter Love""","129","1"
"858","2072","Yoko Cape Tunic ""M'Otter Love""","129","1"
"858","2073","Yoko Cape Tunic ""M'Otter Love""","129","1"
"859","1460","Yoko Cape Tunic ""Silent Seekers""","129","1"
"859","1461","Yoko Cape Tunic ""Silent Seekers""","129","1"
"859","1462","Yoko Cape Tunic ""Silent Seekers""","129","0"
"859","1463","Yoko Cape Tunic ""Silent Seekers""","129","1"
"859","1464","Yoko Cape Tunic ""Silent Seekers""","129","1"
"861","3182","Yoko Cape Tunic ""Nothern Keepers""","129","1"
"861","3183","Yoko Cape Tunic ""Nothern Keepers""","129","1"
"861","3184","Yoko Cape Tunic ""Nothern Keepers""","129","0"
"861","3185","Yoko Cape Tunic ""Nothern Keepers""","129","0"
"861","3186","Yoko Cape Tunic ""Nothern Keepers""","129","0"
"864","1440","Yoko Cape Tunic ""Wisdom Keepers""","129","0"
"864","1441","Yoko Cape Tunic ""Wisdom Keepers""","129","0"
"864","1442","Yoko Cape Tunic ""Wisdom Keepers""","129","0"
"864","1443","Yoko Cape Tunic ""Wisdom Keepers""","129","1"
"864","1444","Yoko Cape Tunic ""Wisdom Keepers""","129","1"
"865","3312","K Smith T-Shirt ""M'Otter Love""","79","2"
"865","3313","K Smith T-Shirt ""M'Otter Love""","79","1"
"865","3314","K Smith T-Shirt ""M'Otter Love""","79","2"
"865","3315","K Smith T-Shirt ""M'Otter Love""","79","2"
"865","3316","K Smith T-Shirt ""M'Otter Love""","79","1"
"867","4023","Dorothy Grant City Bag","87.5","0"
"867","4024","Dorothy Grant City Bag","87.5","2"
"867","4025","Dorothy Grant City Bag","87.5","0"
"869","","Pablo Pillow ""Lapinx""","49","3"
"870","","Pablo Pillow ""Forest Temple""","49","6"
"871","","Pablo Pillow ""Whisper""","49","2"
"881","3097","Joni Dress ""Lapinx""","139","0"
"881","3098","Joni Dress ""Lapinx""","139","1"
"881","3099","Joni Dress ""Lapinx""","139","0"
"881","3100","Joni Dress ""Lapinx""","139","1"
"881","3101","Joni Dress ""Lapinx""","139","0"
"892","","Jasper Tie ""Journey to the Spirit World""","79","2"
"894","3007","Jackie Legging ""Wisdom Keepers""","109","0"
"894","3008","Jackie Legging ""Wisdom Keepers""","109","0"
"894","3009","Jackie Legging ""Wisdom Keepers""","109","0"
"894","3010","Jackie Legging ""Wisdom Keepers""","109","1"
"894","3011","Jackie Legging ""Wisdom Keepers""","109","1"
"911","3037","Kate Dress ""Early Evening Flowing into Fall""","149","0"
"911","3038","Kate Dress ""Early Evening Flowing into Fall""","149","1"
"911","3039","Kate Dress ""Early Evening Flowing into Fall""","149","0"
"911","3040","Kate Dress ""Early Evening Flowing into Fall""","149","0"
"911","3041","Kate Dress ""Early Evening Flowing into Fall""","149","1"
"912","3107","Jeanne Dress ""Forest Temple""","139","1"
"912","3108","Jeanne Dress ""Forest Temple""","139","0"
"912","3109","Jeanne Dress ""Forest Temple""","139","1"
"912","3110","Jeanne Dress ""Forest Temple""","139","1"
"912","3111","Jeanne Dress ""Forest Temple""","139","1"
"916","2927","Frida Cardigan ""Wisdom Keepers""","129","1"
"916","2928","Frida Cardigan ""Wisdom Keepers""","129","1"
"916","2929","Frida Cardigan ""Wisdom Keepers""","129","0"
