"Product name","Reference code","Combinations Reference code","Combinations (Attribute - value pair)","Quantity","Pre-tax wholesale price","Pre-tax retail price","Combinations Impact on price (pre-tax)","Combinations wholesale price","Combinations Impact on unit price","Product Combinations ID","Product ID"
"Canvas - Breath of life","W12024-1","","Toile - Souffle de vie : Options d'encadrement - Cadre flottant bois brun","0","0.00","0.00","425.00","0.00","0.00","1671","746"
"Canvas - Breath of life","W12024-1","","Toile - Souffle de vie : Options d'encadrement - Cadre flottant bois étain","0","0.00","0.00","425.00","0.00","0.00","1672","746"
"Canvas - Lapinx","A13041-1","","Toile - Lapinx : Options d'encadrement - Sans cadre","1","0.00","0.00","395.00","120.00","0.00","1861","761"
"Canvas - Lapinx","A13041-1","","Toile - Lapinx : Options d'encadrement - Cadre flottant bois noir","0","0.00","0.00","495.00","0.00","0.00","1862","761"
"Canvas - Lapinx","A13041-1","","Toile - Lapinx : Options d'encadrement - Cadre flottant bois brun","0","0.00","0.00","495.00","0.00","0.00","1863","761"
"Canvas - Lapinx","A13041-1","","Toile - Lapinx : Options d'encadrement - Cadre flottant bois étain","0","0.00","0.00","495.00","0.00","0.00","1864","761"
"Canvas - Zenith","A16052-1","","Toile - Zénith : Options d'encadrement - Cadre flottant bois noir","0","0.00","0.00","345.00","0.00","0.00","1866","766"
"Canvas - Zenith","A16052-1","","Toile - Zénith : Options d'encadrement - Cadre flottant bois brun","0","0.00","0.00","345.00","0.00","0.00","1867","766"
"Canvas - Zenith","A16052-1","","Toile - Zénith : Options d'encadrement - Cadre flottant bois étain","0","0.00","0.00","345.00","0.00","0.00","1868","766"
"Canvas - Zenith","A16052-1","","Toile - Zénith : Options d'encadrement - Sans cadre","0","0.00","0.00","245.00","102.00","0.00","9715","766"
"Canvas - Silent Seekers","A16058-1","","Toile - En Quête de Silence : Options d'encadrement - Sans cadre","0","0.00","0.00","295.00","0.00","0.00","1829","767"
"Canvas - Silent Seekers","A16058-1","","Toile - En Quête de Silence : Options d'encadrement - Cadre flottant bois noir","1","0.00","0.00","425.00","0.00","0.00","1830","767"
"Canvas - Silent Seekers","A16058-1","","Toile - En Quête de Silence : Options d'encadrement - Cadre flottant bois brun","0","0.00","0.00","425.00","0.00","0.00","1831","767"
"Canvas - Silent Seekers","A16058-1","","Toile - En Quête de Silence : Options d'encadrement - Cadre flottant bois étain","0","0.00","0.00","425.00","0.00","0.00","1832","767"
"Canvas - Wisdom Keepers","A16059-1","","Toile - Gardiens de la Sagesse : Options d'encadrement - Sans cadre","0","0.00","0.00","225.00","74.36","0.00","1833","768"
"Canvas - Wisdom Keepers","A16059-1","","Toile - Gardiens de la Sagesse : Options d'encadrement - Cadre flottant bois noir","0","0.00","0.00","325.00","0.00","0.00","1834","768"
"Canvas - Wisdom Keepers","A16059-1","","Toile - Gardiens de la Sagesse : Options d'encadrement - Cadre flottant bois brun","0","0.00","0.00","325.00","0.00","0.00","1835","768"
"Canvas - Wisdom Keepers","A16059-1","","Toile - Gardiens de la Sagesse : Options d'encadrement - Cadre flottant bois étain","0","0.00","0.00","325.00","0.00","0.00","1836","768"
"Canvas - Wisdom Keepers","A16059-1","","Toile - Gardiens de la Sagesse : Options d'encadrement - Sans cadre 24"" x 12""","0","0.00","0.00","295.00","0.00","0.00","7802","768"
"Canvas - Wisdom Keepers","A16059-1","","Toile - Gardiens de la Sagesse : Options d'encadrement - Cadre flottant noir","0","0.00","0.00","395.00","0.00","0.00","7803","768"
"Canvas - Wisdom Keepers","A16059-1","","Toile - Gardiens de la Sagesse : Options d'encadrement - Cadre flottant brun","0","0.00","0.00","395.00","0.00","0.00","7804","768"
"Canvas - Wisdom Keepers","A16059-1","","Toile - Gardiens de la Sagesse : Options d'encadrement - Cadre flottant étain","0","0.00","0.00","395.00","0.00","0.00","7805","768"
"Canvas - Gezaluwejit","A14051-1","","Toile - Gezaluwejit : Options d'encadrement - Sans cadre","1","0.00","0.00","295.00","0.00","0.00","1525","770"
"Canvas - Gezaluwejit","A14051-1","","Toile - Gezaluwejit : Options d'encadrement - Cadre flottant bois noir","0","0.00","0.00","395.00","0.00","0.00","1526","770"
"Canvas - Gezaluwejit","A14051-1","","Toile - Gezaluwejit : Options d'encadrement - Cadre flottant bois brun","0","0.00","0.00","395.00","0.00","0.00","1527","770"
"Canvas - Gezaluwejit","A14051-1","","Toile - Gezaluwejit : Options d'encadrement - Cadre flottant bois étain","0","0.00","0.00","395.00","0.00","0.00","1528","770"
"Canvas - Inner Memories","W13047-1","","Toile - Mémoires Ancestrales : Options d'encadrement - Sans cadre","1","0.00","0.00","295.00","90.92","0.00","1693","772"
"Canvas - Inner Memories","W13047-1","","Toile - Mémoires Ancestrales : Options d'encadrement - Cadre flottant bois noir","0","0.00","0.00","395.00","0.00","0.00","1694","772"
"Canvas - Inner Memories","W13047-1","","Toile - Mémoires Ancestrales : Options d'encadrement - Cadre flottant bois brun","0","0.00","0.00","395.00","0.00","0.00","1695","772"
"Canvas - Inner Memories","W13047-1","","Toile - Mémoires Ancestrales : Options d'encadrement - Cadre flottant bois étain","0","0.00","0.00","395.00","0.00","0.00","1696","772"
"Canvas - Ice Dream","A12050-1","","Toile - Rêve de Glace : Options d'encadrement - Sans cadre","1","0.00","0.00","295.00","0.00","0.00","1697","774"
"Canvas - Ice Dream","A12050-1","","Toile - Rêve de Glace : Options d'encadrement - Cadre flottant bois noir","0","0.00","0.00","395.00","0.00","0.00","1698","774"
"Canvas - Ice Dream","A12050-1","","Toile - Rêve de Glace : Options d'encadrement - Cadre flottant bois brun","0","0.00","0.00","395.00","0.00","0.00","1699","774"
"Canvas - Ice Dream","A12050-1","","Toile - Rêve de Glace : Options d'encadrement - Cadre flottant bois étain","0","0.00","0.00","395.00","0.00","0.00","1700","774"
"Canvas - Carried Away","A13042-1","","Toile - Emportée : Options d'encadrement - Cadre flottant bois noir","0","0.00","0.00","325.00","0.00","0.00","1846","779"
"Canvas - Carried Away","A13042-1","","Toile - Emportée : Options d'encadrement - Cadre flottant bois brun","0","0.00","0.00","325.00","0.00","0.00","1847","779"
"Canvas - Carried Away","A13042-1","","Toile - Emportée : Options d'encadrement - Cadre flottant bois étain","0","0.00","0.00","325.00","0.00","0.00","1848","779"
"Canvas - Carried Away","A13042-1","","Toile - Emportée : Options d'encadrement - Sans cadre","1","0.00","0.00","250.00","0.00","0.00","7728","779"
"Canvas - The Forest Temple","A17065-1","","Toile - Temple de la Forêt : Options d'encadrement - Sans cadre","1","0.00","0.00","445.00","0.00","0.00","1849","793"
"Canvas - The Forest Temple","A17065-1","","Toile - Temple de la Forêt : Options d'encadrement - Cadre flottant bois noir","0","0.00","0.00","545.00","0.00","0.00","1850","793"
"Canvas - The Forest Temple","A17065-1","","Toile - Temple de la Forêt : Options d'encadrement - Cadre flottant bois brun","0","0.00","0.00","545.00","0.00","0.00","1851","793"
"Canvas - The Forest Temple","A17065-1","","Toile - Temple de la Forêt : Options d'encadrement - Cadre flottant bois étain","0","0.00","0.00","545.00","0.00","0.00","1852","793"
"Canvas - Motter Love","A17064-1","","Toile - Loutre Mère : Options d'encadrement - Sans cadre","2","0.00","0.00","235.00","0.00","0.00","1869","794"
"Canvas - Motter Love","A17064-1","","Toile - Loutre Mère : Options d'encadrement - Cadre flottant bois noir","0","0.00","0.00","315.00","0.00","0.00","1870","794"
"Canvas - Motter Love","A17064-1","","Toile - Loutre Mère : Options d'encadrement - Cadre flottant bois brun","0","0.00","0.00","315.00","0.00","0.00","1871","794"
"Canvas - Motter Love","A17064-1","","Toile - Loutre Mère : Options d'encadrement - Cadre flottant bois étain","0","0.00","0.00","315.00","0.00","0.00","1872","794"
"Canvas - Depth","A17063-1","","Toile - Profondeur : Options d'encadrement - Cadre flottant bois noir","0","0.00","0.00","345.00","0.00","0.00","1509","795"
"Canvas - Depth","A17063-1","","Toile - Profondeur : Options d'encadrement - Cadre flottant bois brun","0","0.00","0.00","345.00","0.00","0.00","1510","795"
"Canvas - Depth","A17063-1","","Toile - Profondeur : Options d'encadrement - Cadre flottant bois étain","0","0.00","0.00","345.00","0.00","0.00","1511","795"
"Canvas - Depth","A17063-1","","Toile - Profondeur : Options d'encadrement - Sans cadre","0","0.00","0.00","295.00","295.00","0.00","1512","795"
"Canvas - Depth","A17063-1","","Toile - Profondeur : Options d'encadrement - Sans cadre 24"" x 30""","1","0.00","0.00","495.00","0.00","0.00","6668","795"
"Canvas - All my Relations","A20067-1","","Toile - Toutes mes Relations : Options d'encadrement - Sans cadre","0","0.00","0.00","325.00","0.00","0.00","7718","4086"
"Canvas - All my Relations","A20067-1","","Toile - Toutes mes Relations : Options d'encadrement - Cadre flottant bois noir","0","0.00","0.00","425.00","0.00","0.00","7720","4086"
"Canvas - All my Relations","A20067-1","","Toile - Toutes mes Relations : Options d'encadrement - Cadre flottant bois brun","0","0.00","0.00","425.00","0.00","0.00","7721","4086"
"Canvas - All my Relations","A20067-1","","Toile - Toutes mes Relations : Options d'encadrement - Cadre flottant bois étain","0","0.00","0.00","425.00","0.00","0.00","7722","4086"
"Canvas - Refuge","A20055-1","","Toile - Refuge : Options d'encadrement - Cadre flottant bois noir","0","0.00","0.00","425.00","0.00","0.00","7789","4144"
"Canvas - Refuge","A20055-1","","Toile - Refuge : Options d'encadrement - Cadre flottant bois brun","0","0.00","0.00","425.00","0.00","0.00","7790","4144"
"Canvas - Refuge","A20055-1","","Toile - Refuge : Options d'encadrement - Cadre flottant bois étain","0","0.00","0.00","425.00","0.00","0.00","7791","4144"
"Canvas - Refuge","A20055-1","","Toile - Refuge : Options d'encadrement - Sans cadre","0","0.00","0.00","325.00","0.00","0.00","7792","4144"
"Canvas - Refuge","A20055-1","","Toile - Refuge : Options d'encadrement - Sans cadre - 48"" x 30""","1","0.00","0.00","695.00","0.00","0.00","7793","4144"
"Canvas - Refuge","A20055-1","","Toile - Refuge : Options d'encadrement - Cadre flottant noir","0","0.00","0.00","825.00","0.00","0.00","7806","4144"
"Canvas - Refuge","A20055-1","","Toile - Refuge : Options d'encadrement - Cadre flottant brun","0","0.00","0.00","825.00","0.00","0.00","7807","4144"
"Canvas - Refuge","A20055-1","","Toile - Refuge : Options d'encadrement - Cadre flottant étain","0","0.00","0.00","825.00","0.00","0.00","7808","4144"
"Canvas - Seed of Life","A18061-1","","Toile - Semence de Vie : Options d'encadrement - Cadre flottant bois noir","0","0.00","0.00","435.00","0.00","0.00","7794","4145"
"Canvas - Seed of Life","A18061-1","","Toile - Semence de Vie : Options d'encadrement - Cadre flottant bois brun","0","0.00","0.00","435.00","0.00","0.00","7795","4145"
"Canvas - Seed of Life","A18061-1","","Toile - Semence de Vie : Options d'encadrement - Cadre flottant bois étain","0","0.00","0.00","435.00","0.00","0.00","7796","4145"
"Canvas - Seed of Life","A18061-1","","Toile - Semence de Vie : Options d'encadrement - Sans cadre","0","0.00","0.00","335.00","0.00","0.00","7797","4145"
"Canvas - Under the Same Sky","A18066-1","","Toile - Sous le Même Ciel : Options d'encadrement - Cadre flottant bois noir","0","0.00","0.00","395.00","0.00","0.00","7798","4146"
"Canvas - Under the Same Sky","A18066-1","","Toile - Sous le Même Ciel : Options d'encadrement - Cadre flottant bois brun","0","0.00","0.00","395.00","0.00","0.00","7799","4146"
"Canvas - Under the Same Sky","A18066-1","","Toile - Sous le Même Ciel : Options d'encadrement - Cadre flottant bois étain","0","0.00","0.00","395.00","0.00","0.00","7800","4146"
"Canvas - Under the Same Sky","A18066-1","","Toile - Sous le Même Ciel : Options d'encadrement - Sans cadre","1","0.00","0.00","295.00","0.00","0.00","7801","4146"
"Canvas - Protector","A00048-6","","Toile - Protecteur : Options d'encadrement - Cadre flottant bois noir","0","0.00","0.00","395.00","0.00","0.00","10980","15196"
"Canvas - Protector","A00048-6","","Toile - Protecteur : Options d'encadrement - Cadre flottant bois brun","0","0.00","0.00","395.00","0.00","0.00","10981","15196"
"Canvas - Protector","A00048-6","","Toile - Protecteur : Options d'encadrement - Cadre flottant bois étain","0","0.00","0.00","395.00","0.00","0.00","10982","15196"
"Canvas - Protector","A00048-6","","Toile - Protecteur : Options d'encadrement - Sans cadre","0","0.00","0.00","295.00","0.00","0.00","10983","15196"
"Canvas - Kouragimut","A91063-1","","Toile - Kouragimut : Options d'encadrement - Cadre flottant bois noir","0","0.00","0.00","395.00","0.00","0.00","11042","15219"
"Canvas - Kouragimut","A91063-1","","Toile - Kouragimut : Options d'encadrement - Cadre flottant bois brun","0","0.00","0.00","395.00","0.00","0.00","11043","15219"
"Canvas - Kouragimut","A91063-1","","Toile - Kouragimut : Options d'encadrement - Cadre flottant bois étain","0","0.00","0.00","395.00","0.00","0.00","11044","15219"
"Canvas - Kouragimut","A91063-1","","Toile - Kouragimut : Options d'encadrement - Sans cadre","0","0.00","0.00","295.00","0.00","0.00","11045","15219"
"Canvas - Humility","A18062-1","","Toile - Humilité : Options d'encadrement - Cadre flottant bois noir","0","0.00","0.00","290.00","0.00","0.00","11050","15223"
"Canvas - Humility","A18062-1","","Toile - Humilité : Options d'encadrement - Cadre flottant bois brun","0","0.00","0.00","290.00","0.00","0.00","11051","15223"
"Canvas - Humility","A18062-1","","Toile - Humilité : Options d'encadrement - Cadre flottant bois étain","0","0.00","0.00","290.00","0.00","0.00","11052","15223"
"Canvas - Humility","A18062-1","","Toile - Humilité : Options d'encadrement - Sans cadre","0","0.00","0.00","190.00","0.00","0.00","11053","15223"
"Canvas - Footprint","A19054-1","","Toile - Empreintes Ancestrales : Options d'encadrement - Cadre flottant bois noir","0","0.00","0.00","395.00","0.00","0.00","11054","15224"
"Canvas - Footprint","A19054-1","","Toile - Empreintes Ancestrales : Options d'encadrement - Cadre flottant bois brun","0","0.00","0.00","395.00","0.00","0.00","11055","15224"
"Canvas - Footprint","A19054-1","","Toile - Empreintes Ancestrales : Options d'encadrement - Cadre flottant bois étain","0","0.00","0.00","395.00","0.00","0.00","11056","15224"
"Canvas - Footprint","A19054-1","","Toile - Empreintes Ancestrales : Options d'encadrement - Sans cadre","0","0.00","0.00","295.00","0.00","0.00","11057","15224"
"Canvas - Northern Masters","W18053-1","","Toile - Maîtres du Nord : Options d'encadrement - Cadre flottant bois noir","0","0.00","0.00","395.00","0.00","0.00","11190","15261"
"Canvas - Northern Masters","W18053-1","","Toile - Maîtres du Nord : Options d'encadrement - Cadre flottant bois brun","0","0.00","0.00","395.00","0.00","0.00","11191","15261"
"Canvas - Northern Masters","W18053-1","","Toile - Maîtres du Nord : Options d'encadrement - Cadre flottant bois étain","0","0.00","0.00","395.00","0.00","0.00","11192","15261"
"Canvas - Northern Masters","W18053-1","","Toile - Maîtres du Nord : Options d'encadrement - Sans cadre","0","0.00","0.00","295.00","0.00","0.00","11193","15261"
"Canvas - Horizon","W17062-1","","Toile - Horizon : Options d'encadrement - Cadre flottant bois noir","0","0.00","0.00","395.00","0.00","0.00","11194","15262"
"Canvas - Horizon","W17062-1","","Toile - Horizon : Options d'encadrement - Cadre flottant bois brun","0","0.00","0.00","395.00","0.00","0.00","11195","15262"
"Canvas - Horizon","W17062-1","","Toile - Horizon : Options d'encadrement - Cadre flottant bois étain","0","0.00","0.00","395.00","0.00","0.00","11196","15262"
"Canvas - Horizon","W17062-1","","Toile - Horizon : Options d'encadrement - Sans cadre","0","0.00","0.00","295.00","0.00","0.00","11197","15262"
"Canvas - Water and Spirit Buffalo","W13023-1","","Toile - Eau et Esprit du Bison : Options d'encadrement - Cadre flottant bois noir","0","0.00","0.00","395.00","0.00","0.00","11198","15263"
"Canvas - Water and Spirit Buffalo","W13023-1","","Toile - Eau et Esprit du Bison : Options d'encadrement - Cadre flottant bois brun","0","0.00","0.00","395.00","0.00","0.00","11199","15263"
"Canvas - Water and Spirit Buffalo","W13023-1","","Toile - Eau et Esprit du Bison : Options d'encadrement - Cadre flottant bois étain","0","0.00","0.00","395.00","0.00","0.00","11200","15263"
"Canvas - Water and Spirit Buffalo","W13023-1","","Toile - Eau et Esprit du Bison : Options d'encadrement - Sans cadre","0","0.00","0.00","295.00","0.00","0.00","11201","15263"
"Canvas - Roots Of Another World","A13053-1","","Toile - Racines d'un Autre Monde : Options d'encadrement - Cadre flottant bois noir","0","0.00","0.00","395.00","0.00","0.00","11202","15264"
"Canvas - Roots Of Another World","A13053-1","","Toile - Racines d'un Autre Monde : Options d'encadrement - Cadre flottant bois brun","0","0.00","0.00","395.00","0.00","0.00","11203","15264"
"Canvas - Roots Of Another World","A13053-1","","Toile - Racines d'un Autre Monde : Options d'encadrement - Cadre flottant bois étain","0","0.00","0.00","395.00","0.00","0.00","11204","15264"
"Canvas - Roots Of Another World","A13053-1","","Toile - Racines d'un Autre Monde : Options d'encadrement - Sans cadre","0","0.00","0.00","295.00","0.00","0.00","11205","15264"
"Canvas - Playing With Shadows","W13027-1","","Toile - Jeux d'Ombres : Options d'encadrement - Cadre flottant bois noir","0","0.00","0.00","395.00","0.00","0.00","11206","15265"
"Canvas - Playing With Shadows","W13027-1","","Toile - Jeux d'Ombres : Options d'encadrement - Cadre flottant bois brun","0","0.00","0.00","395.00","0.00","0.00","11207","15265"
"Canvas - Playing With Shadows","W13027-1","","Toile - Jeux d'Ombres : Options d'encadrement - Cadre flottant bois étain","0","0.00","0.00","395.00","0.00","0.00","11208","15265"
"Canvas - Playing With Shadows","W13027-1","","Toile - Jeux d'Ombres : Options d'encadrement - Sans cadre","0","0.00","0.00","295.00","0.00","0.00","11209","15265"
"Canvas - In Her World","W13026-1","","Toile - Dans son Monde : Options d'encadrement - Cadre flottant bois noir","0","0.00","0.00","395.00","0.00","0.00","11210","15266"
"Canvas - In Her World","W13026-1","","Toile - Dans son Monde : Options d'encadrement - Cadre flottant bois brun","0","0.00","0.00","395.00","0.00","0.00","11211","15266"
"Canvas - In Her World","W13026-1","","Toile - Dans son Monde : Options d'encadrement - Cadre flottant bois étain","0","0.00","0.00","395.00","0.00","0.00","11212","15266"
"Canvas - In Her World","W13026-1","","Toile - Dans son Monde : Options d'encadrement - Sans cadre","0","0.00","0.00","295.00","0.00","0.00","11213","15266"
"Canvas - Messenger","A95053-1","","Toile - Messager : Options d'encadrement - Cadre flottant bois noir","0","0.00","0.00","395.00","0.00","0.00","11214","15267"
"Canvas - Messenger","A95053-1","","Toile - Messager : Options d'encadrement - Cadre flottant bois brun","0","0.00","0.00","395.00","0.00","0.00","11215","15267"
"Canvas - Messenger","A95053-1","","Toile - Messager : Options d'encadrement - Cadre flottant bois étain","0","0.00","0.00","395.00","0.00","0.00","11216","15267"
"Canvas - Messenger","A95053-1","","Toile - Messager : Options d'encadrement - Sans cadre","0","0.00","0.00","295.00","0.00","0.00","11217","15267"
"Canvas - Northern Keepers","A16051-1","","Toile - Gardiens du Nord : Options d'encadrement - Cadre flottant bois noir","0","0.00","0.00","495.00","0.00","0.00","11218","15268"
"Canvas - Northern Keepers","A16051-1","","Toile - Gardiens du Nord : Options d'encadrement - Cadre flottant bois brun","0","0.00","0.00","495.00","0.00","0.00","11219","15268"
"Canvas - Northern Keepers","A16051-1","","Toile - Gardiens du Nord : Options d'encadrement - Cadre flottant bois étain","0","0.00","0.00","495.00","0.00","0.00","11220","15268"
"Canvas - Northern Keepers","A16051-1","","Toile - Gardiens du Nord : Options d'encadrement - Sans cadre - 16"" x 20""","0","0.00","0.00","295.00","90.00","0.00","11221","15268"
"Canvas - Northern Keepers","A16051-1","","Toile - Gardiens du Nord : Options d'encadrement - Sans cadre 33"" x 44""","0","0.00","0.00","695.00","0.00","0.00","11222","15268"
"Canvas - Northern Keepers","A16051-1","","Toile - Gardiens du Nord : Options d'encadrement - Sans cadre - 18"" x 24""","0","0.00","0.00","395.00","0.00","0.00","11223","15268"
"Canvas - Origins","A13057-1","","Toile - Origines : Options d'encadrement - Cadre flottant bois noir","0","0.00","0.00","290.00","0.00","0.00","11224","15269"
"Canvas - Origins","A13057-1","","Toile - Origines : Options d'encadrement - Cadre flottant bois brun","0","0.00","0.00","290.00","0.00","0.00","11225","15269"
"Canvas - Origins","A13057-1","","Toile - Origines : Options d'encadrement - Cadre flottant bois étain","0","0.00","0.00","290.00","0.00","0.00","11226","15269"
"Canvas - Origins","A13057-1","","Toile - Origines : Options d'encadrement - Sans cadre","0","0.00","0.00","190.00","0.00","0.00","11227","15269"
"Canvas - Otherness","A13056-1","","Toile - Altérité : Options d'encadrement - Cadre flottant bois noir","0","0.00","0.00","325.00","0.00","0.00","11228","15270"
"Canvas - Otherness","A13056-1","","Toile - Altérité : Options d'encadrement - Cadre flottant bois brun","0","0.00","0.00","325.00","0.00","0.00","11229","15270"
"Canvas - Otherness","A13056-1","","Toile - Altérité : Options d'encadrement - Cadre flottant bois étain","0","0.00","0.00","325.00","0.00","0.00","11230","15270"
"Canvas - Otherness","A13056-1","","Toile - Altérité : Options d'encadrement - Sans cadre","0","0.00","0.00","225.00","0.00","0.00","11231","15270"
"Canvas - The Return","A10044-1","","Toile - Le Retour : Options d'encadrement - Cadre flottant bois noir","0","0.00","0.00","395.00","0.00","0.00","11232","15271"
"Canvas - The Return","A10044-1","","Toile - Le Retour : Options d'encadrement - Cadre flottant bois brun","0","0.00","0.00","395.00","0.00","0.00","11233","15271"
"Canvas - The Return","A10044-1","","Toile - Le Retour : Options d'encadrement - Cadre flottant bois étain","0","0.00","0.00","395.00","0.00","0.00","11234","15271"
"Canvas - The Return","A10044-1","","Toile - Le Retour : Options d'encadrement - Sans cadre","0","0.00","0.00","295.00","0.00","0.00","11235","15271"
"Canvas - Abundance","A16055-1","","Toile - Abondance : Options d'encadrement - Cadre flottant bois noir","0","0.00","0.00","395.00","0.00","0.00","11236","15272"
