"Reference code","Product ID","Product name","Product Combinations ID","Combinations (Attribute - value pair)","Quantity","Final price (pre-tax)","Pre-tax wholesale price","Combinations wholesale price"
"Fab-19G","15668","19G Ceramic Mobile - Sectional Big Fish","","19G Ceramic Mobile - Sectional Big Fish","0","55.00","22.00","0.00"
"Fab-2A","15669","2A Animal Totem Month","","2A Animal Totem Month","93","5.50","1.00","0.00"
"Fab-12A","15670","12A Bowl Multiusage Mini","","12A Bowl Multiusage Mini","0","15.00","5.00","0.00"
"Fab-12B","15671","12B Bowl Multiusage Medium","","12B Bowl Multiusage Medium","0","28.00","10.00","0.00"
"Fab-12C","15672","12C Bowl Multiusage Medium Pillar","","12C Bowl Multiusage Medium Pillar","0","28.00","12.00","0.00"
"15A","15673","15A Mural Small","","15A Mural Small","5","35.00","10.00","0.00"
"15B","15674","15B Mural Big","","15B Mural Big","33","45.00","15.00","0.00"
"15C","15675","15C Mural Dream Catcher","","15C Mural Dream Catcher","6","55.00","20.00","0.00"
"16A","15676","16A Wooden Dream Catcher","","16A Wooden Dream Catcher","8","15.00","5.00","0.00"
"16B","15677","16B Mural Dream Catcher Goose","","16B Mural Dream Catcher Goose","3","36.00","12.50","0.00"
"16C","15678","16C Mural Dream Catcher Turtle","","16C Mural Dream Catcher Turtle","2","38.00","15.00","0.00"
"16D","15679","16D Mural Dream Catcher Wolf","","16D Mural Dream Catcher Wolf","0","38.00","15.00","0.00"
"16E","15680","16E Mural Dream Catcher Eagle","","16E Mural Dream Catcher Eagle","3","38.00","15.00","0.00"
"16F","15681","16F Mural Dream Catcher Owl","","16F Mural Dream Catcher Owl","0","38.00","15.00","0.00"
