"Product name","Reference code","Combinations Reference code","Combinations (Attribute - value pair)","Quantity","Pre-tax wholesale price","Pre-tax retail price","Combinations Impact on price (pre-tax)","Combinations wholesale price","Combinations Impact on unit price","Product Combinations ID","Product ID"
"Necklaces","Cnecklaces","","Colliers : Prix - 6$","0","0.00","0.00","6.00","2.00","0.00","9724","13018"
"Necklaces","Cnecklaces","","Colliers : Prix - 8$","1","0.00","0.00","8.00","3.00","0.00","9725","13018"
"Necklaces","Cnecklaces","","Colliers : Prix - 10$","1","0.00","0.00","10.00","4.00","0.00","9726","13018"
"Necklaces","Cnecklaces","","Colliers : Prix - 12$","1","0.00","0.00","12.00","5.00","0.00","9727","13018"
"Necklaces","Cnecklaces","","Colliers : Prix - 14$","0","0.00","0.00","14.00","6.00","0.00","9728","13018"
"Necklaces","Cnecklaces","","Colliers : Prix - 16$","1","0.00","0.00","16.00","6.00","0.00","9729","13018"
"Necklaces","Cnecklaces","","Colliers : Prix - 18$","5","0.00","0.00","18.00","7.00","0.00","9730","13018"
"Necklaces","Cnecklaces","","Colliers : Prix - 20$","8","0.00","0.00","20.00","8.00","0.00","9731","13018"
"Necklaces","Cnecklaces","","Colliers : Prix - 22$","3","0.00","0.00","22.00","9.00","0.00","9732","13018"
"Necklaces","Cnecklaces","","Colliers : Prix - 24$","7","0.00","0.00","24.00","10.00","0.00","9733","13018"
"Necklaces","Cnecklaces","","Colliers : Prix - 26$","12","0.00","0.00","26.00","11.00","0.00","9734","13018"
"Necklaces","Cnecklaces","","Colliers : Prix - 28$","13","0.00","0.00","28.00","12.00","0.00","9735","13018"
"Necklaces","Cnecklaces","","Colliers : Prix - 30$","11","0.00","0.00","30.00","13.00","0.00","9736","13018"
"Necklaces","Cnecklaces","","Colliers : Prix - 32$","13","0.00","0.00","32.00","13.00","0.00","9737","13018"
"Necklaces","Cnecklaces","","Colliers : Prix - 34$","25","0.00","0.00","34.00","14.00","0.00","9738","13018"
"Necklaces","Cnecklaces","","Colliers : Prix - 36$","6","0.00","0.00","36.00","15.00","0.00","9739","13018"
"Necklaces","Cnecklaces","","Colliers : Prix - 38$","4","0.00","0.00","38.00","16.00","0.00","9740","13018"
"Necklaces","Cnecklaces","","Colliers : Prix - 40$","1","0.00","0.00","40.00","17.00","0.00","9741","13018"
"Necklaces","Cnecklaces","","Colliers : Prix - 42$","1","0.00","0.00","42.00","18.00","0.00","9742","13018"
"Necklaces","Cnecklaces","","Colliers : Prix - 44$","1","0.00","0.00","44.00","19.00","0.00","9743","13018"
"Necklaces","Cnecklaces","","Colliers : Prix - 46$","1","0.00","0.00","46.00","23.00","0.00","9744","13018"
"Necklaces","Cnecklaces","","Colliers : Prix - 48$","2","0.00","0.00","48.00","20.00","0.00","9745","13018"
"Necklaces","Cnecklaces","","Colliers : Prix - 50$","1","0.00","0.00","50.00","21.00","0.00","9746","13018"
"Bracelets","Cbracelets","","Prix - 8$","1","0.00","0.00","8.00","3.00","0.00","9747","13019"
"Bracelets","Cbracelets","","Prix - 10$","0","0.00","0.00","10.00","4.00","0.00","9748","13019"
"Bracelets","Cbracelets","","Prix - 12$","9","0.00","0.00","12.00","5.00","0.00","9749","13019"
"Bracelets","Cbracelets","","Prix - 14$","21","0.00","0.00","14.00","6.00","0.00","9750","13019"
"Bracelets","Cbracelets","","Prix - 16$","34","0.00","0.00","16.00","6.00","0.00","9751","13019"
"Bracelets","Cbracelets","","Prix - 18$","41","0.00","0.00","18.00","7.00","0.00","9752","13019"
"Bracelets","Cbracelets","","Prix - 20$","12","0.00","0.00","20.00","8.00","0.00","9753","13019"
"Bracelets","Cbracelets","","Prix - 22$","2","0.00","0.00","22.00","9.00","0.00","9754","13019"
"Bracelets","Cbracelets","","Prix - 24$","4","0.00","0.00","24.00","10.00","0.00","9755","13019"
"Bracelets","Cbracelets","","Prix - 26$","0","0.00","0.00","26.00","11.00","0.00","9756","13019"
"Bracelets","Cbracelets","","Prix - 28$","0","0.00","0.00","28.00","12.00","0.00","9757","13019"
"Bracelets","Cbracelets","","Prix - 30$","0","0.00","0.00","30.00","13.00","0.00","9758","13019"
"Bracelets","Cbracelets","","Prix - 32$","0","0.00","0.00","32.00","13.00","0.00","9759","13019"
"Bracelets","Cbracelets","","Prix - 34$","0","0.00","0.00","34.00","14.00","0.00","9760","13019"
"Bracelets","Cbracelets","","Prix - 36$","0","0.00","0.00","36.00","15.00","0.00","9761","13019"
"Bracelets","Cbracelets","","Prix - 38$","0","0.00","0.00","38.00","16.00","0.00","9762","13019"
"Bracelets","Cbracelets","","Prix - 40$","0","0.00","0.00","40.00","17.00","0.00","9763","13019"
"Bracelets","Cbracelets","","Prix - 42$","0","0.00","0.00","42.00","18.00","0.00","9764","13019"
"Bracelets","Cbracelets","","Prix - 44$","0","0.00","0.00","44.00","19.00","0.00","9765","13019"
"Bracelets","Cbracelets","","Prix - 46$","0","0.00","0.00","46.00","23.00","0.00","9766","13019"
"Bracelets","Cbracelets","","Prix - 48$","0","0.00","0.00","48.00","20.00","0.00","9767","13019"
"Bracelets","Cbracelets","","Prix - 50$","0","0.00","0.00","50.00","21.00","0.00","9768","13019"
"Bracelets","Cbracelets","","Prix - 6$","0","0.00","0.00","6.00","2.00","0.00","9769","13019"
"Earrings","Cbo","","Boucles d'Oreilles : Prix - 8$","1","0.00","0.00","8.00","3.00","0.00","9770","13020"
"Earrings","Cbo","","Boucles d'Oreilles : Prix - 10$","0","0.00","0.00","10.00","4.00","0.00","9771","13020"
"Earrings","Cbo","","Boucles d'Oreilles : Prix - 12$","19","0.00","0.00","12.00","5.00","0.00","9772","13020"
"Earrings","Cbo","","Boucles d'Oreilles : Prix - 14$","24","0.00","0.00","14.00","6.00","0.00","9773","13020"
"Earrings","Cbo","","Boucles d'Oreilles : Prix - 16$","27","0.00","0.00","16.00","6.00","0.00","9774","13020"
"Earrings","Cbo","","Boucles d'Oreilles : Prix - 18$","18","0.00","0.00","18.00","7.00","0.00","9775","13020"
"Earrings","Cbo","","Boucles d'Oreilles : Prix - 20$","3","0.00","0.00","20.00","8.00","0.00","9776","13020"
"Earrings","Cbo","","Boucles d'Oreilles : Prix - 22$","0","0.00","0.00","22.00","9.00","0.00","9777","13020"
"Earrings","Cbo","","Boucles d'Oreilles : Prix - 24$","1","0.00","0.00","24.00","10.00","0.00","9778","13020"
"Earrings","Cbo","","Boucles d'Oreilles : Prix - 26$","0","0.00","0.00","26.00","11.00","0.00","9779","13020"
"Earrings","Cbo","","Boucles d'Oreilles : Prix - 28$","0","0.00","0.00","28.00","12.00","0.00","9780","13020"
