"Product name","Reference code","Combinations Reference code","Combinations (Attribute - value pair)","Quantity","Pre-tax wholesale price","Pre-tax retail price","Combinations Impact on price (pre-tax)","Combinations wholesale price","Combinations Impact on unit price","Product Combinations ID","Product ID"
"Carla Palazzo ""Silent Seekers""","A16058-WPA0301NC04A","","Palazzo Carla ""En Quête de Silence"" : Taille - XP","1","74.00","189.00","0.00","0.00","0.00","1325","805"
"Carla Palazzo ""Silent Seekers""","A16058-WPA0301NC04A","","Palazzo Carla ""En Quête de Silence"" : Taille - P","0","74.00","189.00","0.00","0.00","0.00","1326","805"
"Carla Palazzo ""Silent Seekers""","A16058-WPA0301NC04A","","Palazzo Carla ""En Quête de Silence"" : Taille - M","0","74.00","189.00","0.00","0.00","0.00","1327","805"
"Carla Palazzo ""Silent Seekers""","A16058-WPA0301NC04A","","Palazzo Carla ""En Quête de Silence"" : Taille - L","0","74.00","189.00","0.00","0.00","0.00","1328","805"
"Carla Palazzo ""Silent Seekers""","A16058-WPA0301NC04A","","Palazzo Carla ""En Quête de Silence"" : Taille - XL","0","74.00","189.00","0.00","0.00","0.00","1329","805"
"Jackie Legging ""M'Otter Love""","A17064-WPA0401NC03A","","Legging Jackie ""L'Outre Mère"" : Taille - XP","0","45.00","109.00","0.00","0.00","0.00","1345","813"
"Jackie Legging ""M'Otter Love""","A17064-WPA0401NC03A","","Legging Jackie ""L'Outre Mère"" : Taille - P","0","45.00","109.00","0.00","0.00","0.00","1346","813"
"Jackie Legging ""M'Otter Love""","A17064-WPA0401NC03A","","Legging Jackie ""L'Outre Mère"" : Taille - M","0","45.00","109.00","0.00","0.00","0.00","1347","813"
"Jackie Legging ""M'Otter Love""","A17064-WPA0401NC03A","","Legging Jackie ""L'Outre Mère"" : Taille - L","0","45.00","109.00","0.00","0.00","0.00","1348","813"
"Jackie Legging ""M'Otter Love""","A17064-WPA0401NC03A","","Legging Jackie ""L'Outre Mère"" : Taille - XL","1","45.00","109.00","0.00","0.00","0.00","1349","813"
"Jackie Legging ""Wisdom Keepers""","A16059-WPA0401NC0IB","","Legging Jackie ""Gardiens de la Sagesse"" : Taille - XP","0","44.01","109.00","0.00","0.00","0.00","3007","894"
"Jackie Legging ""Wisdom Keepers""","A16059-WPA0401NC0IB","","Legging Jackie ""Gardiens de la Sagesse"" : Taille - P","0","44.01","109.00","0.00","0.00","0.00","3008","894"
"Jackie Legging ""Wisdom Keepers""","A16059-WPA0401NC0IB","","Legging Jackie ""Gardiens de la Sagesse"" : Taille - M","0","44.01","109.00","0.00","0.00","0.00","3009","894"
"Jackie Legging ""Wisdom Keepers""","A16059-WPA0401NC0IB","","Legging Jackie ""Gardiens de la Sagesse"" : Taille - L","0","44.01","109.00","0.00","0.00","0.00","3010","894"
"Jackie Legging ""Wisdom Keepers""","A16059-WPA0401NC0IB","","Legging Jackie ""Gardiens de la Sagesse"" : Taille - XL","0","44.01","109.00","0.00","0.00","0.00","3011","894"
