"Product name","Reference code","Combinations Reference code","Combinations (Attribute - value pair)","Quantity","Pre-tax wholesale price","Pre-tax retail price","Combinations Impact on price (pre-tax)","Combinations wholesale price","Combinations Impact on unit price","Product Combinations ID","Product ID"
"Vivienne Scarf ""Under the Same Sky""","A14051-WAC0201NC0TA","","Foulard Vivienne ""Sous le Même Ciel""","8","23.00","59.00","0.00","0.00","0.00","","4864"
"Vivienne Scarf ""Gezaluwejit""","A14051-WAC0201NC0UA","","Foulard Vivienne ""Gezaluwejit""","1","23.00","59.00","0.00","0.00","0.00","","4865"
"Vivienne Scarf ""Refuge""","A18066-WAC0201NC0UA","","Foulard Vivienne ""Refuge""","1","23.00","59.00","0.00","0.00","0.00","","9038"
"Alice Neck Warmer ""Under the Same Sky""","A18066-UAC1101NC0UA","","Cache-Cou Alice ""Sous le Même Ciel""","1","16.58","59.00","0.00","0.00","0.00","","9046"
"Vivienne Scarf ""Teachings""","A01036-WAC0201NC0ZA","","Foulard Vivienne ""Le Chant du Tambour""","0","23.00","59.00","0.00","0.00","0.00","","9064"
"Vivienne Scarf ""Water and Spirit Buffalo at Sunset""","W13023-WAC0501NC11A","","Foulard Vivienne ""Eau et Esprit du Bison au Soleil Couchant""","3","20.00","59.00","0.00","0.00","0.00","","9854"
"Vivienne Scarf ""Water and Spirit Buffalo at Moonrise""","W13023-WAC0501NC12A","","Foulard Vivienne ""Eau et Esprit du Bison à l'Éveil de la Lune""","3","20.00","59.00","0.00","0.00","0.00","","9856"
"Vivienne Scarf ""Rebirth""","A04015-WAC0501NC14A","","Foulard Vivienne ""Renaissance""","1","20.00","59.00","0.00","0.00","0.00","","9857"
"Vivienne Scarf ""Unity""","A08019-WAC0501NC13A","","Foulard Vivienne ""Union""","1","20.00","59.00","0.00","0.00","0.00","","9858"
"Alice Neck Warmer ""Refuge""","A20055-UAC1101NC0YA","","Cache-Cou Alice ""Refuge""","0","16.58","59.00","0.00","0.00","0.00","","12063"
"Alice Neck Warmer ""Earth Keeper""","A12005-UAC1101NC0WA","","Cache-Cou Alice ""Gardienne de la Terre""","1","16.58","59.00","0.00","0.00","0.00","","12064"
"Alice Neck Warmer ""Motter Love""","A17064-UAC1101NC03A","","Cache-Cou Alice ""Loutre Mère""","1","16.58","59.00","0.00","0.00","0.00","","13111"
"Alice Neck Warmer ""Silent Seekers""","A16058-UAC1101NC04A","","Cache-Cou Alice ""En Quête de Silence""","4","16.58","59.00","0.00","0.00","0.00","","13112"
"Nora Scarf ""Carried Away Under The Blue Moon""","WAC0901NC1JA","","Foulard Nora ""Emportée Sous La Lune Bleu""","0","26.00","69.00","0.00","0.00","0.00","","14760"
"Infinity Scarf ""Star""","STARSCARF","","Foulard Infini ""Star""","0","0.00","85.00","0.00","0.00","0.00","","14812"
"Aspen Scarf ""Refuge""","SCA0201NC0YA","","Foulard Aspen ""Refuge""","3","19.55","79.00","0.00","0.00","0.00","","14828"
"Aspen Scarf ""Carried Away Under The Blue Moon""","SCA0201NC1JA","","Foulard Aspen ""Emportée Sous La Lune Bleu""","3","19.55","79.00","0.00","0.00","0.00","","14829"
"Aspen Scarf ""Zenith""","SCA0201NC0BA","","Foulard Aspen ""Zenith""","6","19.55","79.00","0.00","0.00","0.00","","14830"
"Aspen Scarf ""Silent Seekers""","SCA0201NC04A","","Foulard Aspen ""En Quête de Silence""","5","19.55","79.00","0.00","0.00","0.00","","14832"
"Aspen Scarf ""Geese Spirit""","SCA0201NCIBA","","Foulard Aspen ""L'Esprit de l'Outarde""","1","19.55","79.00","0.00","0.00","0.00","","14833"
"Aspen Scarf ""Northern Keepers""","SCA0201NC05A","","Foulard Aspen ""Gardiens du Nord""","4","19.55","79.00","0.00","0.00","0.00","","14834"
"Aspen Scarf ""Early Evening Flowing Into Fall""","SCA0201NCODA","","Foulard Aspen ""Soirée Glissant Vers l'Automne""","2","19.55","79.00","0.00","0.00","0.00","","15020"
"Aspen Scarf ""Wisdom Keepers""","SCA0201NC0IA","","Foulard Aspen ""Gardiens de la Sagesse""","3","19.55","79.00","0.00","0.00","0.00","","15178"
"Alice Neck Warmer ""Northern Keepers""","A16051-UAC1101NC05A","","Cache-Cou Alice ""Gardiens du Nord""","0","16.58","59.00","0.00","0.00","0.00","","15208"
"Duncan Shawl ""Horizon""","W17062-WAC0201NC0GC","","Châle Duncan ""Horizon""","0","27.00","69.00","0.00","0.00","0.00","","15226"
"Vivienne Scarf ""Geese Spirit""","WAC0501NC1BA","","Foulard Vivienne ""L'Esprit de l'Outarde""","1","20.00","59.00","0.00","0.00","0.00","","16267"
"Coyote Scarf","FP-COYOTE","","Foulard en Coyote","1","98.00","215.00","0.00","0.00","0.00","","16360"
"Crystal Fox Scarf","FP-CRYSTAL","","Foulard Renard Crystal","1","158.00","329.00","0.00","0.00","0.00","","16361"
