"Reference code","Product ID","Product name","Product Combinations ID","Combinations (Attribute - value pair)","Quantity","Final price (pre-tax)","Pre-tax wholesale price","Combinations wholesale price"
"SKU: 00-07-666","377","Corrine Hunt Silk Inspiration Drop Earrings","","Corrine Hunt Silk Inspiration Drop Earrings","1","50.00","21.50","0.00"
"SKU: 00-07-662","378","Corrine Hunt Silk Inspiration Drop Earrings","","Corrine Hunt Silk Inspiration Drop Earrings","2","50.00","21.50","0.00"
"SKU: 00-07-664","379","Corrine Hunt Silk Inspiration Oval Earrings","","Corrine Hunt Silk Inspiration Oval Earrings","2","50.00","21.50","0.00"
"SKU: 00-07-674","380","Corrine Hunt Silk Inspiration Drop Earrings","","Corrine Hunt Silk Inspiration Drop Earrings","3","50.00","21.50","0.00"
"SKU: 00-07-660","381","Corrine Hunt Silk Inspiration Oval Earrings","","Corrine Hunt Silk Inspiration Oval Earrings","1","50.00","21.50","0.00"
"SKU: 00-07-672","382","Corrine Hunt Silk Inspiration Oval Earrings","","Corrine Hunt Silk Inspiration Oval Earrings","1","50.00","21.50","0.00"
"SKU: 00-07-667","383","Corrine Hunt Silk Inspiration Trapezoid Earrings","","Corrine Hunt Silk Inspiration Trapezoid Earrings","2","50.00","21.50","0.00"
"SKU: 00-07-663","384","Corrine Hunt Silk Inspiration Trapezoid Earrings","","Corrine Hunt Silk Inspiration Trapezoid Earrings","2","50.00","21.50","0.00"
"SKU: 00-07-675","385","Corrine Hunt Silk Inspiration Trapezoid Earrings","","Corrine Hunt Silk Inspiration Trapezoid Earrings","1","50.00","21.50","0.00"
"SKU: 00-07-665","386","Corrine Hunt Silk Inspiration Triangle Earrings","","Corrine Hunt Silk Inspiration Triangle Earrings","1","50.00","21.50","0.00"
"SKU: 00-07-661","387","Corrine Hunt Silk Inspiration Triangle Earrings","","Corrine Hunt Silk Inspiration Triangle Earrings","1","50.00","21.50","0.00"
"SKU: 00-07-673","388","Corrine Hunt Silk Inspiration Triangle Earrings","","Corrine Hunt Silk Inspiration Triangle Earrings","2","50.00","21.50","0.00"
