"Product name","Reference code","Combinations Reference code","Combinations (Attribute - value pair)","Quantity","Pre-tax wholesale price","Pre-tax retail price","Combinations Impact on price (pre-tax)","Combinations wholesale price","Combinations Impact on unit price","Product Combinations ID","Product ID"
"Patti Tunic ""Northern Keepers""","A16051-WDR1601NC05A","","Tunique Patti ""Gardiens du Nord"" : Taille - XP","1","50.50","129.00","0.00","0.00","0.00","1480","841"
"Patti Tunic ""Northern Keepers""","A16051-WDR1601NC05A","","Tunique Patti ""Gardiens du Nord"" : Taille - P","0","50.50","129.00","0.00","0.00","0.00","1481","841"
"Patti Tunic ""Northern Keepers""","A16051-WDR1601NC05A","","Tunique Patti ""Gardiens du Nord"" : Taille - M","0","50.50","129.00","0.00","0.00","0.00","1482","841"
"Patti Tunic ""Northern Keepers""","A16051-WDR1601NC05A","","Tunique Patti ""Gardiens du Nord"" : Taille - L","0","50.50","129.00","0.00","0.00","0.00","1483","841"
"Patti Tunic ""Northern Keepers""","A16051-WDR1601NC05A","","Tunique Patti ""Gardiens du Nord"" : Taille - XL","0","50.50","129.00","0.00","0.00","0.00","1484","841"
"Yoko Cape Tunic ""Depth""","A17063-WSS0701NC02A","","Yoko Tunique ""Profondeur"" : Taille - XP","0","65.00","139.00","0.00","0.00","0.00","3177","856"
"Yoko Cape Tunic ""Depth""","A17063-WSS0701NC02A","","Yoko Tunique ""Profondeur"" : Taille - P","0","65.00","139.00","0.00","0.00","0.00","3178","856"
"Yoko Cape Tunic ""Depth""","A17063-WSS0701NC02A","","Yoko Tunique ""Profondeur"" : Taille - M","0","65.00","139.00","0.00","0.00","0.00","3179","856"
"Yoko Cape Tunic ""Depth""","A17063-WSS0701NC02A","","Yoko Tunique ""Profondeur"" : Taille - L","0","65.00","139.00","0.00","0.00","0.00","3180","856"
"Yoko Cape Tunic ""Depth""","A17063-WSS0701NC02A","","Yoko Tunique ""Profondeur"" : Taille - XL","0","65.00","139.00","0.00","0.00","0.00","3181","856"
"Yoko Cape Tunic ""M'Otter Love""","A17064-WSS0701NC03C","","Yoko Tunique ""L'Outre Mère"" : Taille - XP","1","65.00","139.00","0.00","0.00","0.00","1465","858"
"Yoko Cape Tunic ""M'Otter Love""","A17064-WSS0701NC03C","","Yoko Tunique ""L'Outre Mère"" : Taille - P","0","65.00","139.00","0.00","0.00","0.00","2070","858"
"Yoko Cape Tunic ""M'Otter Love""","A17064-WSS0701NC03C","","Yoko Tunique ""L'Outre Mère"" : Taille - M","2","65.00","139.00","0.00","0.00","0.00","2071","858"
"Yoko Cape Tunic ""M'Otter Love""","A17064-WSS0701NC03C","","Yoko Tunique ""L'Outre Mère"" : Taille - L","0","65.00","139.00","0.00","0.00","0.00","2072","858"
"Yoko Cape Tunic ""M'Otter Love""","A17064-WSS0701NC03C","","Yoko Tunique ""L'Outre Mère"" : Taille - XL","0","65.00","139.00","0.00","0.00","0.00","2073","858"
"Yoko Cape Tunic ""Silent Seekers""","A16058-WSS0701NC04A","","Yoko Tunique ""En Quête de Silence"" : Taille - XP","1","65.00","139.00","0.00","0.00","0.00","1460","859"
"Yoko Cape Tunic ""Silent Seekers""","A16058-WSS0701NC04A","","Yoko Tunique ""En Quête de Silence"" : Taille - P","1","65.00","139.00","0.00","0.00","0.00","1461","859"
"Yoko Cape Tunic ""Silent Seekers""","A16058-WSS0701NC04A","","Yoko Tunique ""En Quête de Silence"" : Taille - M","1","65.00","139.00","0.00","0.00","0.00","1462","859"
"Yoko Cape Tunic ""Silent Seekers""","A16058-WSS0701NC04A","","Yoko Tunique ""En Quête de Silence"" : Taille - L","0","65.00","139.00","0.00","0.00","0.00","1463","859"
"Yoko Cape Tunic ""Silent Seekers""","A16058-WSS0701NC04A","","Yoko Tunique ""En Quête de Silence"" : Taille - XL","0","65.00","139.00","0.00","0.00","0.00","1464","859"
"Yoko Cape Tunic ""Nothern Keepers""","A16051-WSS0701NC05A","","Yoko Tunique ""Gardiens du Nord"" : Taille - XP","0","65.00","139.00","0.00","0.00","0.00","3182","861"
"Yoko Cape Tunic ""Nothern Keepers""","A16051-WSS0701NC05A","","Yoko Tunique ""Gardiens du Nord"" : Taille - P","0","65.00","139.00","0.00","0.00","0.00","3183","861"
"Yoko Cape Tunic ""Nothern Keepers""","A16051-WSS0701NC05A","","Yoko Tunique ""Gardiens du Nord"" : Taille - M","0","65.00","139.00","0.00","0.00","0.00","3184","861"
"Yoko Cape Tunic ""Nothern Keepers""","A16051-WSS0701NC05A","","Yoko Tunique ""Gardiens du Nord"" : Taille - L","0","65.00","139.00","0.00","0.00","0.00","3185","861"
"Yoko Cape Tunic ""Nothern Keepers""","A16051-WSS0701NC05A","","Yoko Tunique ""Gardiens du Nord"" : Taille - XL","0","65.00","139.00","0.00","0.00","0.00","3186","861"
"Yoko Cape Tunic ""Water & Spirit Buffalo""","W13023-WSS0701NC09A","","Yoko Tunique ""Eau et Esprit du Bison"" : Taille - XP","1","65.00","139.00","0.00","0.00","0.00","3187","862"
"Yoko Cape Tunic ""Water & Spirit Buffalo""","W13023-WSS0701NC09A","","Yoko Tunique ""Eau et Esprit du Bison"" : Taille - P","0","65.00","139.00","0.00","0.00","0.00","3188","862"
"Yoko Cape Tunic ""Water & Spirit Buffalo""","W13023-WSS0701NC09A","","Yoko Tunique ""Eau et Esprit du Bison"" : Taille - M","0","65.00","139.00","0.00","0.00","0.00","3189","862"
"Yoko Cape Tunic ""Water & Spirit Buffalo""","W13023-WSS0701NC09A","","Yoko Tunique ""Eau et Esprit du Bison"" : Taille - L","0","65.00","139.00","0.00","0.00","0.00","3190","862"
"Yoko Cape Tunic ""Water & Spirit Buffalo""","W13023-WSS0701NC09A","","Yoko Tunique ""Eau et Esprit du Bison"" : Taille - XL","0","65.00","139.00","0.00","0.00","0.00","3191","862"
