"Reference code","Product ID","Product name","Product Combinations ID","Combinations (Attribute - value pair)","Quantity","Final price (pre-tax)","Pre-tax wholesale price","Combinations wholesale price"
"SKU: 90-90-003","466","Haida Gwaii Bear/Dogfish Totem","","Haida Gwaii Bear/Dogfish Totem","0","50.95","22.00","0.00"
"SKU: 90-90-001","467","Haida Gwaii Bear/Halibut Totem","","Haida Gwaii Bear/Halibut Totem","0","38.50","16.75","0.00"
"SKU: 90-90-009","468","Haida Gwaii Bear Mother Totem","","Haida Gwaii Bear Mother Totem","0","230.00","100.00","0.00"
"SKU: 90-90-004","469","Haida Gwaii Bear/Raven Totem","","Haida Gwaii Bear/Raven Totem","0","76.00","33.00","0.00"
"SKU: 90-90-002","471","Haida Gwaii Bear/Salmon Totem","","Haida Gwaii Bear/Salmon Totem","0","50.95","22.00","0.00"
"SKU: 90-90-008","472","Haida Gwaii Beaver/Bear/Killer Whale Totem","","Haida Gwaii Beaver/Bear/Killer Whale Totem","0","104.00","45.00","0.00"
"SKU: 90-90-010","473","Haida Gwaii Eagle Totem","","Haida Gwaii Eagle Totem","0","299.00","130.00","0.00"
"SKU: 90-90-006","474","Haida Gwaii Raven Totem","","Haida Gwaii Raven Totem","0","82.95","36.00","0.00"
"SKU: 90-90-005","475","Haida Gwaii Raven/Beaver Totem","","Haida Gwaii Raven/Beaver Totem","0","76.00","33.00","0.00"
"SKU: 90-90-007","476","Haida Gwaii Shaman/Raven/Beaver Totem","","Haida Gwaii Shaman/Raven/Beaver Totem","0","104.00","45.00","0.00"
"SKU: 00-01-026","1165","Bookend Bear Frog","","Bookend Bear Frog","0","76.00","33.00","0.00"
"SKU: 00-03-605","9334","Beaver","8546","Size - M","1","20.00","0.00","8.50"
"SKU: 00-03-605","9334","Beaver","8547","Size - L","1","30.00","0.00","10.00"
"SKU: 00-03-640","9338","Raccoon","8550","Size - M","0","21.00","0.00","8.50"
"SKU: 00-03-640","9338","Raccoon","8551","Size - L","1","32.00","0.00","14.00"
"SKU: 00-03-642","9339","Otter","8552","Size - L","1","32.00","0.00","32.00"
"SKU: 00-03-642","9339","Otter","8553","Size - M","0","19.95","0.00","8.50"
"SKU: 00-03-643","9340","Frog","8554","Size - L","0","32.00","0.00","13.50"
"SKU: 00-03-643","9340","Frog","11705","Size - M","0","20.00","0.00","8.50"
"SKU: 00-03-644","9341","Bear","8556","Size - L","2","36.00","0.00","15.50"
"SKU: 00-03-644","9341","Bear","11704","Size - M","0","0.00","0.00","9.50"
"SKU: 00-03-631","9342","Owl","","Owl","2","61.00","26.50","0.00"
"SKU: 00-03-632","9343","Seal","","Seal","2","61.00","26.50","0.00"
"SKU: 00-04-802","9344","Orca","","Orca","0","29.00","12.75","0.00"
"SKU: 00-03-634","9345","Polar Bear","","Polar Bear","1","69.00","30.00","0.00"
"SKU: 00-03-638","9346","Orca","8562","Size - L","0","72.00","0.00","31.00"
"SKU: 00-03-638","9346","Orca","8563","Size - M","1","36.00","0.00","15.50"
"SKU: 00-03-628","9347","Loon","8566","Size - S","2","23.00","0.00","10.00"
