"Reference code","Product ID","Product name","Product Combinations ID","Combinations (Attribute - value pair)","Quantity","Final price (pre-tax)","Pre-tax wholesale price"
"SKU: 54-54-206x12","501","Bear Box Coin Purse","107","Porte-monnaie Bear Box : Couleurs - Rouge","0","34.00","11.00"
"SKU: 54-54-206x12","501","Bear Box Coin Purse","110","Porte-monnaie Bear Box : Couleurs - Turquoise","0","34.00","11.00"
"SKU: 54-54-206x12","501","Bear Box Coin Purse","112","Porte-monnaie Bear Box : Couleurs - Noir chevreuil","2","34.00","11.00"
"SKU: 54-54-206x12","501","Bear Box Coin Purse","113","Porte-monnaie Bear Box : Couleurs - Rouge chevreuil","0","34.00","11.00"
"SKU: 54-54-206x12","501","Bear Box Coin Purse","114","Porte-monnaie Bear Box : Couleurs - Brun pâle chevreuil","0","34.00","11.00"
"SKU: 54-54-206x12","501","Bear Box Coin Purse","115","Porte-monnaie Bear Box : Couleurs - Turquoise chevreuil","0","34.00","11.00"
"SKU: 54-54-206x12","501","Bear Box Coin Purse","9223","Porte-monnaie Bear Box : Couleurs - Beige","0","34.00","11.00"
"SKU: 54-54-395","502","Mini Coin Purse Bear Box","102","Petit Porte-monnaie Bear Box : Couleurs - Noir","0","34.00","9.00"
"SKU: 54-54-395","502","Mini Coin Purse Bear Box","103","Petit Porte-monnaie Bear Box : Couleurs - Rouge","0","34.00","9.00"
"SKU: 54-54-395","502","Mini Coin Purse Bear Box","104","Petit Porte-monnaie Bear Box : Couleurs - Turquoise","0","34.00","9.00"
"SKU: 54-54-395","502","Mini Coin Purse Bear Box","105","Petit Porte-monnaie Bear Box : Couleurs - Brun pâle","3","34.00","9.00"
"SKU: 54-54-395","502","Mini Coin Purse Bear Box","2069","Petit Porte-monnaie Bear Box : Couleurs - Noisette","1","34.00","9.00"
"SKU: 54-54-395","502","Mini Coin Purse Bear Box","3952","Petit Porte-monnaie Bear Box : Couleurs - Jaune","0","34.00","9.00"
"SKU: 54-54-208","509","Passport Pouch Bear Box","4097","Sacoche à Passeport Bear Box : Couleurs - Noir","0","72.00","23.00"
"SKU: 54-54-208","509","Passport Pouch Bear Box","4098","Sacoche à Passeport Bear Box : Couleurs - Rouge","0","72.00","23.00"
"SKU: 54-54-208","509","Passport Pouch Bear Box","4099","Sacoche à Passeport Bear Box : Couleurs - Noisette","0","72.00","23.00"
"SKU: 54-54-208","509","Passport Pouch Bear Box","4100","Sacoche à Passeport Bear Box : Couleurs - Turquoise","1","72.00","23.00"
"SKU: 54-54-208","509","Passport Pouch Bear Box","4102","Sacoche à Passeport Bear Box : Couleurs - Bleu sarcelle","1","72.00","23.00"
"SKU: 54-54-208","509","Passport Pouch Bear Box","4121","Sacoche à Passeport Bear Box : Couleurs - Bronze","0","72.00","23.00"
"SKU: 54-54-208","509","Passport Pouch Bear Box","7834","Sacoche à Passeport Bear Box : Couleurs - Crème","0","72.00","23.00"
"SKU: 54-54-208","509","Passport Pouch Bear Box","9129","Sacoche à Passeport Bear Box : Couleurs - Jaune","0","72.00","23.00"
"SKU: 54-54-232","525","Wristlet Bear Box","4078","Sacoche de Soirée, Bear Box : Couleurs - Noir","2","56.00","16.00"
"SKU: 54-54-232","525","Wristlet Bear Box","4079","Sacoche de Soirée, Bear Box : Couleurs - Rouge","0","56.00","16.00"
"SKU: 54-54-232","525","Wristlet Bear Box","4081","Sacoche de Soirée, Bear Box : Couleurs - Turquoise","0","56.00","16.00"
"SKU: 54-54-232","525","Wristlet Bear Box","4082","Sacoche de Soirée, Bear Box : Couleurs - Tan","0","56.00","16.00"
"SKU: 54-54-232","525","Wristlet Bear Box","4090","Sacoche de Soirée, Bear Box : Couleurs - Cerise","0","56.00","16.00"
"SKU: 54-54-232","525","Wristlet Bear Box","8532","Sacoche de Soirée, Bear Box : Couleurs - Brun","0","56.00","16.00"
"SKU: 54-54-134x7","531","Bill Helin Eagle Coin Purse","62","Bill Helin Porte-Monnaie Aigle : Couleurs - Noir","1","34.00","11.00"
"SKU: 54-54-134x7","531","Bill Helin Eagle Coin Purse","63","Bill Helin Porte-Monnaie Aigle : Couleurs - Rouge","0","34.00","11.00"
"SKU: 54-54-134x7","531","Bill Helin Eagle Coin Purse","64","Bill Helin Porte-Monnaie Aigle : Couleurs - Turquoise","1","34.00","11.00"
"SKU: 54-54-134x7","531","Bill Helin Eagle Coin Purse","65","Bill Helin Porte-Monnaie Aigle : Couleurs - Brun pâle","0","34.00","11.00"
"SKU: 54-54-134x7","531","Bill Helin Eagle Coin Purse","67","Bill Helin Porte-Monnaie Aigle : Couleurs - Brun pâle chevreuil","0","28.00","11.00"
"SKU: 54-54-134x7","531","Bill Helin Eagle Coin Purse","68","Bill Helin Porte-Monnaie Aigle : Couleurs - Rouge chevreuil","0","28.00","11.00"
"A08011-UAC0301NC0HA","876","Reuben Tote Bag ""Whisper""","","Sac Reuben ""Murmure""","4","49.00","0.00"
"A16059-UAC0301NC0IA","877","Reuben Tote Bag ""Wisdom Seekers""","","Sac Reuben ""Gardiens de la Sagesse""","4","49.00","0.00"
"A07020-MTT0501NC0AA","892","Jasper Tie ""Journey to the Spirit World""","","Cravate Jasper ""Voyage Vers le Monde du Songe""","2","79.00","32.00"
"A10004-UAC0301NC01A","958","Reuben Tote Bag ""Merging Earth and Sky""","","Sac Reuben ""Fusion entre Terre et Ciel""","5","49.00","0.00"
"W18053-UAC0301NCOJB","1002","Reuben Tote Bag ""Northern Masters""","","Sac Reuben ""Maîtres du Nord""","2","49.00","0.00"
"A13041-UAC0301NCOEB","1004","Reuben Tote Bag ""Lapinx""","","Sac Reuben ""Lapinx""","3","49.00","0.00"
"SKU-54-54-541","1132","Crossbody City Bag, Bear Box","4020","Sacoche à Bandoulière, Bear Box : Couleurs - Noir chevreuil","2","180.00","36.00"
"SKU-54-54-541","1132","Crossbody City Bag, Bear Box","4021","Sacoche à Bandoulière, Bear Box : Couleurs - Rouge chevreuil","2","180.00","36.00"
"SKU-54-54-541","1132","Crossbody City Bag, Bear Box","4022","Sacoche à Bandoulière, Bear Box : Couleurs - Turquoise chevreuil","1","180.00","36.00"
"SKU: 54-54-350","1142","Wristlet, Raven","4058","Sacoche à Poignet, Corbeau : Couleurs - Rouge","0","56.00","16.00"
"SKU: 54-54-350","1142","Wristlet, Raven","4059","Sacoche à Poignet, Corbeau : Couleurs - Cerise","0","56.00","16.00"
"SKU: 54-54-350","1142","Wristlet, Raven","4060","Sacoche à Poignet, Corbeau : Couleurs - Turquoise","1","56.00","16.00"
"SKU: 54-54-350","1142","Wristlet, Raven","4061","Sacoche à Poignet, Corbeau : Couleurs - Noisette","2","56.00","16.00"
"SKU: 54-54-350","1142","Wristlet, Raven","4067","Sacoche à Poignet, Corbeau : Couleurs - Noir","1","56.00","16.00"
"SKU: 54-54-350","1142","Wristlet, Raven","4068","Sacoche à Poignet, Corbeau : Couleurs - Tan","0","56.00","16.00"
"SKU: 00-07-414","1158","Bill Helin Hummingbird Pendant","","Bill Helin Pendentif Colibri","2","82.00","25.00"
"SKU: 00-07-426","1162","Bill Helin Eagle Feather Earrings","","Bill Helin Boucles d'Oreille Plumes d'Aigle","2","85.00","37.00"
"3059","1198","Bear Pendant","","Pendentif Ours","2","440.00","16.50"
"3014","1200","Bear Pendant","","Pendentif Ours","2","480.00","16.50"
"3041","1211","Feather Pendant","","Pendentif Plume","2","460.00","16.50"
"3206","1313","Kokopelli Pendant","","Pendentif Kokopelli","2","40.00","16.50"
"SKU: 00-07-419","1496","Bill Helin Feather Pendant","","Bill Helin Pendentif Plume","3","82.00","25.00"
"3343","1526","Bear Paw Pendant","","Pendentif Patte d'Ours","2","50.00","0.00"
"3332","1530","Loop Bail for Pendant","","Bélière pour Pendentif","2","40.00","0.00"
"3333","1531","Loop Bail for Pendant","","Bélière pour Pendentif","2","25.00","0.00"
"3473","1644","Oval Earrings","","Boucles d'Oreilles Ovale","2","90.00","25.00"
"3475","1646","Stud Earrings","","Boucles d'Oreilles Ronde","5","28.00","25.00"
"3543","1775","Stud Earrings","","Boucles d'Oreilles Rondes","3","30.00","25.00"
"3545","1777","Stud Earrings","","Boucles d'Oreilles Rondes","2","30.00","25.00"
"SKU: 00-07-410","2241","Bill Helin Hummingbird Pendant","","Bill Helin Pendentif Colibri","2","82.00","35.50"
"SKU: 00-07-416","2987","Bill Helin Eagle Pendant","","Bill Helin Pendentif Aigle","2","82.00","25.00"
"SKU: 00-07-421","2988","Bill Helin Lovebird Earrings","","Bill Helin Boucles d'Oreille Inséparables","2","85.00","25.00"
"SKU:54-54-304","4303","Passport Pouch Raven","7835","Sacoche à Passeport Corbeau : Couleurs - Turquoise","0","72.00","23.00"
"SKU:54-54-304","4303","Passport Pouch Raven","7836","Sacoche à Passeport Corbeau : Couleurs - Noir","1","72.00","23.00"
"SKU:54-54-304","4303","Passport Pouch Raven","7837","Sacoche à Passeport Corbeau : Couleurs - Rouge","1","72.00","23.00"
"SKU:54-54-304","4303","Passport Pouch Raven","7838","Sacoche à Passeport Corbeau : Couleurs - Tan","0","72.00","23.00"
"A18066-UAC0301NCOUA","4549","Reuben Tote Bag ""Under the Same Sky""","","Sac Reuben ""Sous le Même Ciel""","7","49.00","0.00"
"A17063-UAC0301NC02A","7505","Reuben Tote Bag ""Depth""","","Sac Reuben ""Profondeur""","4","49.00","0.00"
"A16058-UAC0301NC04B","9116","Reuben Tote Bag ""Silent Seekers""","","Sac Reuben ""En Quête de Silence""","2","49.00","0.00"
"3822","9494","Bear Bracelet","","Bracelet Ours","2","295.00","16.50"
"3826","9497","Floral Bracelet","","Bracelet Floral","3","230.00","16.50"
"3850","9509","Bear Paw Bracelet","","Bracelet Pattes d'Ours","2","175.00","16.50"
"3922","9685","Bear Paw Bracelet","","Bracelet Patte d'Ours","5","175.00","16.50"
"3923","9686","Bear Paw Bracelet","","Bracelet Patte d'Ours","2","175.00","16.50"
"PMSS23-P","10338","Sterling Silver Necklace","","Collier en Argent Sterling","6","46.95","0.00"
"PMSS20-P","10343","Sterling Silver Necklace","","Collier en Argent Sterling","4","35.95","0.00"
"PMSS21-P","10344","Sterling Silver Necklace","","Collier en Argent Sterling","7","50.95","0.00"
"PMSS22-P","10345","Sterling Silver Necklace","","Collier en Argent Sterling","5","50.95","0.00"
"PMSS20","10346","Sterling Silver Earrings","","Boucles d'Oreilles Argent Sterling","4","56.00","0.00"
"PMSS21","10347","Sterling Silver Earrings","","Boucles d'Oreilles Argent Sterling","5","74.00","0.00"
"PMSS22","10349","Sterling Silver Earrings","","Boucles d'Oreilles Argent Sterling","5","74.00","0.00"
"PMSS23","10350","Sterling Silver Earrings","","Boucles d'Oreilles Argent Sterling","4","70.00","0.00"
"PMSS24","10351","Sterling Silver Earrings","","Boucles d'Oreilles Argent Sterling","5","96.00","0.00"
"PMSS25","10352","Sterling Silver Earrings","","Boucles d'Oreilles Argent Sterling","6","96.00","0.00"
"PMSS24-P","10353","Sterling Silver Necklace","","Collier en Argent Sterling","3","64.95","0.00"
"PMSS25-P","10354","Sterling Silver Necklace","","Collier en Argent Sterling","6","64.95","0.00"
"SKU: 00-07-651","10355","Corrine Hunt Silk Inspiration Oval Pendant","","Corrine Hunt Inspiration de Soie Pendentif","3","46.00","20.00"
"3581","10838","Diamond Shaped Earrings","","Boucles d'Oreilles Losange","2","85.00","25.00"
"W13023-UAC0301NC16A","12105","Reuben Tote Bag ""Water and Spirit Buffalo""","","Sac Reuben ""Union""","2","49.00","0.00"
"A16058-UAC0301NC04A","12163","Reuben Tote Bag ""Silent Seekers""","","Sac Reuben ""En Quête de Silence""","7","49.00","0.00"
"UAC6501NC1BA","12444","Maxime Bag ""Geese Spirit""","","Sac Maxime ""L'Esprit de l'Outarde""","3","49.00","0.00"
"LSB20","12683","Liquid Silver Bracelet 20 Strands","","Bracelet en Argent Liquid 20 Brins","2","105.00","0.00"
"SKU: 00-07-512","13950","Corrine Hunt Hummingbird Pendant","","Corrine  Hunt Pendentif Colibri","2","82.00","35.50"
"SKU: 00-07-532","13953","Corrine Hunt Hummingbird Earrings","","Corrine Hunt Boucles d'Oreilles Colibri","2","85.00","37.00"
"600series","13965","""Free Spirit"" Collection","10313","Collection ""Free Spirit"" : Style - Corbeau","0","14.00","0.00"
"600series","13965","""Free Spirit"" Collection","10314","Collection ""Free Spirit"" : Style - Saumon","1","14.00","0.00"
"600series","13965","""Free Spirit"" Collection","10315","Collection ""Free Spirit"" : Style - Masque Soleil","0","14.00","0.00"
"600series","13965","""Free Spirit"" Collection","10316","Collection ""Free Spirit"" : Style - Orque","0","14.00","0.00"
"600series","13965","""Free Spirit"" Collection","10317","Collection ""Free Spirit"" : Style - Inukshuk","1","14.00","0.00"
"600series","13965","""Free Spirit"" Collection","10318","Collection ""Free Spirit"" : Style - Ours","0","14.00","0.00"
"600series","13965","""Free Spirit"" Collection","10319","Collection ""Free Spirit"" : Style - Orignal","1","14.00","0.00"
"UAC6901NC0YA","14743","Lou Pouch ""Refuge""","","Pochette Lou ""Refuge""","2","29.00","0.00"
"UAC6901NC04A","14744","Lou Pouch ""Silent Seekers""","","Pochette Lou ""En Quête de Silence""","2","29.00","0.00"
"UAC6901NC0IA","14747","Lou Pouch ""Wisdom Keepers""","","Pochette Lou ""Gardiens de la Sagesse""","2","29.00","0.00"
"UAC6501NC1JA","14752","Maxime Bag ""Carried Away Under the Blue Moon""","","Maxime ""Emportée Sous La Lune Bleu""","3","49.00","0.00"
"UAC6501NCCHA","14757","Maxime Bag ""Quintessence""","","Sac Maxime ""Quintessence""","3","49.00","0.00"
"BBSS1-P","14990","Sterling Silver Necklace","","Collier en Argent Sterling","5","34.95","0.00"
"BBSS12-P","14994","Sterling Silver Necklace","","Collier en Argent Sterling","2","38.95","0.00"
"BBSS1","14995","Sterling Silver Earrings","","Boucles d'Oreilles Argent Sterling","4","46.95","0.00"
"BBSS10","14997","Sterling Silver Earrings","","Boucles d'Oreilles Argent Sterling","2","55.95","0.00"
"ELITE-230BNCEPE","15163","Deerskin Mitts","10939","Mitaines en Chevreuil : Taille - XP","2","155.00","0.00"
"ELITE-230BNCEPE","15163","Deerskin Mitts","10940","Mitaines en Chevreuil : Taille - P","2","155.00","0.00"
"ELITE-230BNCEPE","15163","Deerskin Mitts","10941","Mitaines en Chevreuil : Taille - M","2","155.00","0.00"
"ELITE-230BNCEPE","15163","Deerskin Mitts","10942","Mitaines en Chevreuil : Taille - L","1","155.00","0.00"
"ELITE-230BNCEPE","15163","Deerskin Mitts","10943","Mitaines en Chevreuil : Taille - XL","0","155.00","0.00"
"ELITE-260GEPE","15165","Moosehide Mitts","10949","Mitaines d'Orignal : Taille - XP","2","155.00","0.00"
"ELITE-260GEPE","15165","Moosehide Mitts","10950","Mitaines d'Orignal : Taille - P","2","155.00","0.00"
"ELITE-260GEPE","15165","Moosehide Mitts","10951","Mitaines d'Orignal : Taille - M","2","155.00","0.00"
"ELITE-260GEPE","15165","Moosehide Mitts","10952","Mitaines d'Orignal : Taille - L","2","155.00","0.00"
"ELITE-260GEPE","15165","Moosehide Mitts","10953","Mitaines d'Orignal : Taille - XL","0","155.00","0.00"
"BHFEATHERS","15421","Feather Earrings","11489","Boucles d'Oreilles Plumes : Totems - Ours","1","50.00","25.00"
"BHFEATHERS","15421","Feather Earrings","11490","Boucles d'Oreilles Plumes : Totems - Bison","1","50.00","25.00"
"BHFEATHERS","15421","Feather Earrings","11491","Boucles d'Oreilles Plumes : Totems - Aigle","1","50.00","25.00"
"BHFEATHERS","15421","Feather Earrings","11492","Boucles d'Oreilles Plumes : Totems - Colibri","1","50.00","25.00"
"BHFEATHERS","15421","Feather Earrings","11493","Boucles d'Oreilles Plumes : Totems - Fraise","1","50.00","25.00"
"BHFEATHERS","15421","Feather Earrings","11494","Boucles d'Oreilles Plumes : Totems - Tortue","2","50.00","25.00"
"BHFEATHERS","15421","Feather Earrings","11495","Boucles d'Oreilles Plumes : Totems - Loup","1","50.00","25.00"
"BHFEATHERS","15421","Feather Earrings","11496","Boucles d'Oreilles Plumes : Totems - Roue de Médecine","1","50.00","25.00"
"BHROUNDMEDMS","15425","Fringed Earrings Multiple Strands","11546","Boucles d'Oreilles à Brins Multiples : Totems - Bison - Brun ","0","140.00","70.00"
"BHROUNDMEDMS","15425","Fringed Earrings Multiple Strands","11547","Boucles d'Oreilles à Brins Multiples : Totems - Aigle - Tan","1","140.00","70.00"
"BHROUNDMEDMS","15425","Fringed Earrings Multiple Strands","11548","Boucles d'Oreilles à Brins Multiples : Totems - Aigle - Mauve","1","140.00","70.00"
"BHROUNDMEDMS","15425","Fringed Earrings Multiple Strands","11549","Boucles d'Oreilles à Brins Multiples : Totems - Aigle - Turquoise","1","140.00","70.00"
"BHROUNDMEDMS","15425","Fringed Earrings Multiple Strands","11550","Boucles d'Oreilles à Brins Multiples : Totems - Huard - Turquoise","1","140.00","70.00"
"BHROUNDMEDMS","15425","Fringed Earrings Multiple Strands","11551","Boucles d'Oreilles à Brins Multiples : Totems - Tortue - Vert Foncé","1","140.00","70.00"
"BHROUNDMEDS","15426","Fringed Earrings Single Strand","11558","Boucles d'Oreilles à Brins Simples : Totems - Ours - Tan","1","120.00","60.00"
"BHROUNDMEDS","15426","Fringed Earrings Single Strand","11559","Boucles d'Oreilles à Brins Simples : Totems - Aigle - Tan","1","120.00","60.00"
"BHROUNDMEDS","15426","Fringed Earrings Single Strand","11560","Boucles d'Oreilles à Brins Simples : Totems - Tortue - Noir","0","120.00","60.00"
"BHTEARCONESTRAND","15427","Tear Drop Earrings With Strands","11564","Boucles d'Oreilles Larme avec Brins : Totems - Ours - Noir","1","90.00","45.00"
"BHTEARCONESTRAND","15427","Tear Drop Earrings With Strands","11565","Boucles d'Oreilles Larme avec Brins : Totems - Aigle - Tan","1","90.00","45.00"
"BHTEARCONESTRAND","15427","Tear Drop Earrings With Strands","11566","Boucles d'Oreilles Larme avec Brins : Totems - Colibri - Vert Foncé","2","90.00","45.00"
"BHTEARCONESTRAND","15427","Tear Drop Earrings With Strands","11567","Boucles d'Oreilles Larme avec Brins : Totems - Tortue - Noir","1","90.00","45.00"
"BHMEDROUND","15431","Round Earrings","11575","Boucles d'Oreilles Rondes : Totems - Bison","1","70.00","35.00"
"BHMEDROUND","15431","Round Earrings","11576","Boucles d'Oreilles Rondes : Totems - Aigle","1","70.00","35.00"
"BHMEDROUND","15431","Round Earrings","11577","Boucles d'Oreilles Rondes : Totems - Colibri","1","70.00","35.00"
"BHMEDROUND","15431","Round Earrings","11578","Boucles d'Oreilles Rondes : Totems - Tortue","1","70.00","35.00"
"BHMEDROUND","15431","Round Earrings","11579","Boucles d'Oreilles Rondes : Totems - Loup","1","70.00","35.00"
