"Reference code","Product ID","Product name","Product Combinations ID","Combinations (Attribute - value pair)","Quantity","Final price (pre-tax)","Pre-tax wholesale price","Combinations wholesale price"
"SKU: 00-07-563x2","420","Andrew Williams Octopus Pendant","","Andrew Williams Octopus Pendant","1","90.00","39.00","0.00"
"LS5","8540","Liquid Silver Chain 5 Strands","8264","Jewelry - 16""","0","95.00","0.00","35.00"
"LS5","8540","Liquid Silver Chain 5 Strands","8265","Jewelry - 18""","4","99.00","0.00","37.00"
"LS5","8540","Liquid Silver Chain 5 Strands","8266","Jewelry - 20""","2","105.00","0.00","39.00"
"LS5","8540","Liquid Silver Chain 5 Strands","8267","Jewelry - 24""","0","120.00","0.00","48.00"
"LS5","8540","Liquid Silver Chain 5 Strands","8268","Jewelry - 30""","0","145.00","0.00","55.00"
"LS10","8543","Liquid Silver Chain 10 Strands","8269","Jewelry - 18""","4","135.00","0.00","55.00"
"LS10","8543","Liquid Silver Chain 10 Strands","8270","Jewelry - 20""","1","145.00","0.00","60.00"
"LS10","8543","Liquid Silver Chain 10 Strands","8271","Jewelry - 24""","2","175.00","0.00","69.00"
"LS10","8543","Liquid Silver Chain 10 Strands","8272","Jewelry - 30""","1","215.00","0.00","82.00"
"LS10","8543","Liquid Silver Chain 10 Strands","8273","Jewelry - 16""","0","125.00","0.00","50.00"
"LS20","8544","Liquid Silver Chain 20 Strands","8274","Jewelry - 18""","3","285.00","0.00","105.00"
"LS20","8544","Liquid Silver Chain 20 Strands","8275","Jewelry - 20""","3","305.00","0.00","114.00"
"LS20","8544","Liquid Silver Chain 20 Strands","8276","Jewelry - 24""","1","335.00","0.00","122.00"
"LS20","8544","Liquid Silver Chain 20 Strands","8277","Jewelry - 30""","1","385.00","0.00","145.00"
"LS20","8544","Liquid Silver Chain 20 Strands","8278","Jewelry - 16""","0","270.00","0.00","95.00"
"LS30","8545","Liquid Silver Chain 30 Strands","8279","Jewelry - 18""","0","425.00","0.00","157.00"
