"Reference code","Product ID","Product name","Product Combinations ID","Combinations (Attribute - value pair)","Quantity","Final price (pre-tax)","Pre-tax wholesale price","Combinations wholesale price"
"CV","13054","Face Cream","10212","Size - 195g, Wellness - Wild chamomile - Rose","2","65.00","0.00","39.00"
"CV","13054","Face Cream","10214","Size - 195g, Wellness - Wild berry","4","65.00","0.00","39.00"
"CV","13054","Face Cream","10216","Size - 195g, Wellness - Musk Mallow - Linden","4","65.00","0.00","39.00"
"CV","13054","Face Cream","10218","Size - 55g, Wellness - Wild chamomile - Rose","4","29.99","0.00","15.00"
"CV","13054","Face Cream","10220","Size - 55g, Wellness - Wild berries","0","29.99","0.00","15.00"
"CV","13054","Face Cream","10222","Size - 55g, Wellness - Musk Mallow - Linden","4","29.99","0.00","15.00"
"CC","13056","Body Cream","10230","Size - 255g, Wellness - Sweetgrass","3","45.00","0.00","27.00"
"CC","13056","Body Cream","10234","Size - 55g, Wellness - Sweetgrass","4","24.99","0.00","12.00"
"CC","13056","Body Cream","10238","Size - 255g, Wellness - Lavender - Rosemary","5","45.00","0.00","27.00"
"CC","13056","Body Cream","10242","Size - 55g, Wellness - Lavender - Rosemary","6","24.99","0.00","12.00"
"CC","13056","Body Cream","10246","Size - 255g, Wellness - Linden","3","45.00","0.00","27.00"
"CC","13056","Body Cream","10250","Size - 55g, Wellness - Linden","6","24.99","0.00","12.00"
"CCD","13058","Pain Management Care Cream","9823","Size - 55g","5","24.99","0.00","12.00"
"CCD","13058","Pain Management Care Cream","9824","Size - 170g","3","55.00","0.00","33.00"
"DEO","13060","Deodorants","9826","Wellness - Wild berries","4","15.95","9.57","0.00"
"DEO","13060","Deodorants","9827","Wellness - Wild flowers","0","15.95","9.57","0.00"
"DEO","13060","Deodorants","9828","Wellness - Conifer","1","15.95","9.57","0.00"
"SEQlotion","13135","Body Lotions","9939","Size - 8oz, Wellness - Jingle Dress","7","28.00","0.00","14.00"
"SEQlotion","13135","Body Lotions","9940","Size - 2oz, Wellness - Blackberry - Sage","5","12.00","0.00","6.00"
"SEQlotion","13135","Body Lotions","9941","Size - 8oz, Wellness - Blackberry - Sage","6","28.00","0.00","14.00"
"SEQlotion","13135","Body Lotions","9942","Size - 2oz, Wellness - Red clover","3","12.00","0.00","6.00"
"SEQlotion","13135","Body Lotions","9943","Size - 8oz, Wellness - Red clover","7","28.00","0.00","14.00"
"SEQlotion","13135","Body Lotions","9944","Size - 2oz, Wellness - Skywoman","6","12.00","0.00","6.00"
"SEQlotion","13135","Body Lotions","9945","Size - 8oz, Wellness - Skywoman","2","28.00","0.00","14.00"
"SEQlotion","13135","Body Lotions","9946","Size - 2oz, Wellness - Sweetgrass","7","12.00","0.00","6.00"
"SEQlotion","13135","Body Lotions","9947","Size - 8oz, Wellness - Sweetgrass","2","28.00","0.00","14.00"
"SEQlotion","13135","Body Lotions","12703","Size - 2oz, Wellness - Jingle Dress","6","12.00","0.00","6.00"
