"Reference code","Product ID","Product name","Product Combinations ID","Combinations (Attribute - value pair)","Quantity","Final price (pre-tax)","Pre-tax wholesale price","Combinations wholesale price"
"POWERSTONES","10282","Power Stones","9072","Stones - Opal - Passion","0","3.95","1.75","0.00"
"POWERSTONES","10282","Power Stones","9073","Stones - Amazonite - Success","4","3.95","1.75","0.00"
"POWERSTONES","10282","Power Stones","9074","Stones - Labradorite - Balance","2","3.95","1.75","0.00"
"POWERSTONES","10282","Power Stones","9075","Stones - Lapiz Lazuli - Truth","0","3.95","1.75","0.00"
"Plume-FUM","11496","Smudging Feather","9218","Size - M","1","34.00","0.00","17.00"
"Plume-FUM","11496","Smudging Feather","9219","Size - L","18","36.00","0.00","18.00"
"Palo Santo Chips","11944","Palo Santo (Chips)","","Palo Santo (Chips)","2","12.95","5.50","0.00"
"Cobra Stand","11947","Wood Cobra Stand","9497","Size - 4""","14","11.95","0.00","5.00"
"Cobra Stand","11947","Wood Cobra Stand","9498","Size - 6""","1","18.95","0.00","9.00"
"Cobra Stand","11947","Wood Cobra Stand","9499","Size - 8""","6","24.95","0.00","12.00"
"CS","13053","Ancestral Seed Boxes","11928","Wellness - Pride of you vegetable garden","7","19.99","12.00","0.00"
"CS","13053","Ancestral Seed Boxes","11929","Wellness - Surprise Collection","7","19.99","12.00","0.00"
"CS","13053","Ancestral Seed Boxes","11930","Wellness - Save the bees","2","19.99","12.00","0.00"
"CS","13053","Ancestral Seed Boxes","11931","Wellness - Flowers and medicinal plants","5","19.99","12.00","0.00"
"TIS","13061","Herbal Teas","9829","Wellness - Wild chamomile","2","19.95","11.97","0.00"
"TIS","13061","Herbal Teas","9830","Wellness - Balsam fir","3","19.95","11.97","0.00"
"TIS","13061","Herbal Teas","9831","Wellness - Red clover","4","19.95","11.97","0.00"
"TIS","13061","Herbal Teas","9832","Wellness - Stinging nettle","2","19.95","11.97","0.00"
"MI","13062","Honey","9837","Wellness - Wild chamomile","2","19.95","11.97","0.00"
"MI","13062","Honey","9838","Wellness - Balsam fir","3","19.95","11.97","0.00"
"MI","13062","Honey","9839","Wellness - Rosehips","3","19.95","11.97","0.00"
"MI","13062","Honey","9840","Wellness - Wild mint","4","19.95","11.97","0.00"
"SEQincense","13141","Incense","9948","Wellness - Turtle Island","0","12.00","6.00","0.00"
"SEQincense","13141","Incense","9949","Wellness - Cedar","0","12.00","6.00","0.00"
"SEQincense","13141","Incense","9950","Wellness - Medicine Woman","0","12.00","6.00","0.00"
"SEQincense","13141","Incense","9951","Wellness - Sacred Tobacco","0","12.00","6.00","0.00"
"SEQincense","13141","Incense","9952","Wellness - Sweetgrass","0","12.00","6.00","0.00"
"SEQincense","13141","Incense","9953","Wellness - Warrior's Blood","0","12.00","6.00","0.00"
"SEQincense","13141","Incense","9954","Wellness - Red clover","0","12.00","6.00","0.00"
"SEQincense","13141","Incense","9955","Wellness - Sage","0","12.00","6.00","0.00"
"SEQfoils","13174","Fragrance Oils","10126","Wellness - Red clover","5","15.00","0.00","7.50"
"SEQfoils","13174","Fragrance Oils","10127","Wellness - Sweetgrass","5","18.00","0.00","9.00"
"SEQfoils","13174","Fragrance Oils","10128","Wellness - Lavender","6","15.00","0.00","7.50"
"SEQfoils","13174","Fragrance Oils","10129","Wellness - Blackberry - Sage","5","15.00","0.00","7.50"
"KEEincense","13395","Indigenous Astrology Incense","10196","Wellness - 1 Bear-Rain","7","8.95","3.75","0.00"
"KEEincense","13395","Indigenous Astrology Incense","10197","Wellness - 2 Moose-Cedar","7","8.95","3.75","0.00"
"KEEincense","13395","Indigenous Astrology Incense","10198","Wellness - 3 Marmot-Apple Blossom","8","8.95","3.75","0.00"
"KEEincense","13395","Indigenous Astrology Incense","10199","Wellness - 4 Hare-Lilac","5","8.95","3.75","0.00"
"KEEincense","13395","Indigenous Astrology Incense","10200","Wellness - 5 Snow Goose-Wild Fruit","19","8.95","3.75","0.00"
"KEEincense","13395","Indigenous Astrology Incense","10201","Wellness - 6 Salmon-Eucalyptus","14","8.95","3.75","0.00"
"KEEincense","13395","Indigenous Astrology Incense","10202","Wellness - 7 Deer-Maple Syrup","10","8.95","3.75","0.00"
"KEEincense","13395","Indigenous Astrology Incense","10203","Wellness - 8 Eagle-Wood Spices","16","8.95","3.75","0.00"
"KEEincense","13395","Indigenous Astrology Incense","10204","Wellness - 9 Turtle-Sweet Grass","11","8.95","3.75","0.00"
"KEEincense","13395","Indigenous Astrology Incense","10205","Wellness - 10 Canada Goose-Honeysuckle","15","8.95","3.75","0.00"
"KEEincense","13395","Indigenous Astrology Incense","10206","Wellness - 11 Beaver-Sunflower","19","8.95","3.75","0.00"
"KEEincense","13395","Indigenous Astrology Incense","10207","Wellness - 12  Fox-Pine","9","8.95","3.75","0.00"
"KEEincense","13395","Indigenous Astrology Incense","10208","Wellness - 13 Otter-Fire Wood","8","8.95","3.75","0.00"
"KEEincense","13395","Indigenous Astrology Incense","10209","Wellness - Sage","5","8.95","3.75","0.00"
"SF42","13785","Smudging Feathers","","Smudging Feathers","3","8.95","3.50","0.00"
"CS-Individual","15155","Ancestral Seeds (Sachet)","","Ancestral Seeds (Sachet)","27","3.99","2.40","0.00"
"SF32","15646","Smudging Feather","","Smudging Feather","2","8.95","3.50","0.00"
"MF21","15859","Smudging Feather (Small)","","Smudging Feather (Small)","3","6.95","2.72","0.00"
