"Reference code","Product ID","Product name","Product Combinations ID","Combinations (Attribute - value pair)","Quantity","Final price (pre-tax)","Pre-tax wholesale price"
"6080-0408-41SBL-661","558","Ladies Suede Slippers","726","Shoe Size - 8","1","108.00","46.90"
"6080-0408-41SBL-661","558","Ladies Suede Slippers","727","Shoe Size - 9","1","108.00","46.90"
"6080-0408-41SBL-661","558","Ladies Suede Slippers","728","Shoe Size - 10","1","108.00","46.90"
"6080-0408-41SBL-661","558","Ladies Suede Slippers","729","Shoe Size - 11","0","108.00","46.90"
"6080-0408-41SBL-661","558","Ladies Suede Slippers","730","Shoe Size - 12","1","108.00","46.90"
"6080-0408-41SBL-661","558","Ladies Suede Slippers","731","Shoe Size - 4","0","108.00","46.90"
"6080-0408-41FG-669","561","Ladies Suede Slippers","751","Shoe Size - 6","0","108.00","46.90"
"6080-0408-41FG-669","561","Ladies Suede Slippers","756","Shoe Size - 11","0","108.00","46.90"
"6080-0408-41FG-669","561","Ladies Suede Slippers","7114","Shoe Size - 4","0","108.00","46.90"
"6080-0408-41FG-669","561","Ladies Suede Slippers","7115","Shoe Size - 5","1","108.00","46.90"
"6080-0408-41FG-669","561","Ladies Suede Slippers","7116","Shoe Size - 7","0","108.00","46.90"
"6080-0408-41FG-669","561","Ladies Suede Slippers","7117","Shoe Size - 12","0","108.00","46.90"
"6080-0408-41FG-669","561","Ladies Suede Slippers","7118","Shoe Size - 8","0","108.00","46.90"
"6080-0408-41FG-669","561","Ladies Suede Slippers","7119","Shoe Size - 9","1","108.00","46.90"
"6080-0408-41FG-669","561","Ladies Suede Slippers","7120","Shoe Size - 10","0","108.00","46.90"
"6080-0408-41CHO-673","564","Ladies Suede Slippers","777","Shoe Size - 5","0","108.00","46.90"
"6080-0408-41CHO-673","564","Ladies Suede Slippers","778","Shoe Size - 6","0","108.00","46.90"
"6080-0408-41CHO-673","564","Ladies Suede Slippers","779","Shoe Size - 7","0","108.00","46.90"
"6080-0408-41CHO-673","564","Ladies Suede Slippers","780","Shoe Size - 8","1","108.00","46.90"
"6080-0408-41CHO-673","564","Ladies Suede Slippers","781","Shoe Size - 9","1","108.00","46.90"
"6080-0408-41CHO-673","564","Ladies Suede Slippers","782","Shoe Size - 10","0","108.00","46.90"
"6080-0408-41CHO-673","564","Ladies Suede Slippers","783","Shoe Size - 11","0","108.00","46.90"
"6080-0408-41CHO-673","564","Ladies Suede Slippers","784","Shoe Size - 12","0","108.00","46.90"
"6080-0408-41CHO-673","564","Ladies Suede Slippers","785","Shoe Size - 4","0","108.00","46.90"
"6080-0408-13CHO-13673","585","Suede Slippers with sole","966","Shoe Size - 5","0","132.00","57.30"
"6080-0408-13CHO-13673","585","Suede Slippers with sole","967","Shoe Size - 6","0","132.00","57.30"
"6080-0408-13CHO-13673","585","Suede Slippers with sole","968","Shoe Size - 7","1","132.00","57.30"
"6080-0408-13CHO-13673","585","Suede Slippers with sole","969","Shoe Size - 8","1","132.00","57.30"
"6080-0408-13CHO-13673","585","Suede Slippers with sole","970","Shoe Size - 9","0","132.00","57.30"
"6080-0408-13CHO-13673","585","Suede Slippers with sole","971","Shoe Size - 10","0","132.00","57.30"
"6080-0408-13CHO-13673","585","Suede Slippers with sole","972","Shoe Size - 11","0","132.00","57.30"
"6080-0408-13CHO-13673","585","Suede Slippers with sole","973","Shoe Size - 12","0","132.00","57.30"
"6080-0408-13CHO-13673","585","Suede Slippers with sole","974","Shoe Size - 4","0","132.00","57.30"
"189","927","Leather Moccasins for Men","2127","Shoe Size - 13","1","103.00","0.00"
"189","927","Leather Moccasins for Men","2128","Shoe Size - 12","2","103.00","0.00"
"189","927","Leather Moccasins for Men","2129","Shoe Size - 11","1","103.00","0.00"
"189","927","Leather Moccasins for Men","2566","Shoe Size - 15","1","113.00","0.00"
"189","927","Leather Moccasins for Men","2567","Shoe Size - 14","1","113.00","0.00"
"189","927","Leather Moccasins for Men","7177","Shoe Size - 6","0","103.00","0.00"
"189","927","Leather Moccasins for Men","7178","Shoe Size - 7","1","103.00","0.00"
"189","927","Leather Moccasins for Men","7179","Shoe Size - 8","1","103.00","0.00"
"189","927","Leather Moccasins for Men","7180","Shoe Size - 9","1","103.00","0.00"
"189","927","Leather Moccasins for Men","7181","Shoe Size - 10","1","103.00","0.00"
"186","930","Leather Moccasins for Men","2153","Shoe Size - 12","0","103.00","0.00"
"186","930","Leather Moccasins for Men","2154","Shoe Size - 11","0","103.00","0.00"
"186","930","Leather Moccasins for Men","2155","Shoe Size - 10","0","103.00","0.00"
"186","930","Leather Moccasins for Men","2156","Shoe Size - 6","0","103.00","0.00"
"186","930","Leather Moccasins for Men","2159","Shoe Size - 9","0","103.00","0.00"
"186","930","Leather Moccasins for Men","2160","Shoe Size - 13","0","103.00","0.00"
"186","930","Leather Moccasins for Men","7182","Shoe Size - 7","0","103.00","0.00"
"186","930","Leather Moccasins for Men","7183","Shoe Size - 8","2","103.00","0.00"
"186","930","Leather Moccasins for Men","7184","Shoe Size - 14","0","113.00","0.00"
"186","930","Leather Moccasins for Men","7185","Shoe Size - 15","0","113.00","0.00"
"142","1020","Suede Moccasins for Men","2508","Shoe Size - 12","2","76.00","0.00"
"142","1020","Suede Moccasins for Men","2512","Shoe Size - 8","0","76.00","0.00"
"142","1020","Suede Moccasins for Men","7186","Shoe Size - 6","0","76.00","0.00"
"142","1020","Suede Moccasins for Men","7187","Shoe Size - 7","0","76.00","0.00"
"142","1020","Suede Moccasins for Men","7188","Shoe Size - 13","0","76.00","0.00"
"142","1020","Suede Moccasins for Men","7189","Shoe Size - 14","0","86.00","0.00"
"142","1020","Suede Moccasins for Men","7190","Shoe Size - 15","0","86.00","0.00"
"142","1020","Suede Moccasins for Men","7191","Shoe Size - 9","0","76.00","0.00"
"142","1020","Suede Moccasins for Men","7192","Shoe Size - 10","0","76.00","0.00"
"142","1020","Suede Moccasins for Men","7193","Shoe Size - 11","0","76.00","0.00"
"258","1029","Mousecassins for Babies","2618","Shoe Size - 2","0","42.00","0.00"
"258","1029","Mousecassins for Babies","2619","Shoe Size - 3","1","42.00","0.00"
"258","1029","Mousecassins for Babies","2620","Shoe Size - 4","2","42.00","0.00"
"258","1029","Mousecassins for Babies","2621","Shoe Size - 5","3","42.00","0.00"
"258","1029","Mousecassins for Babies","2622","Shoe Size - 6","4","42.00","0.00"
"258","1030","Mousecassins for Children","2628","Shoe Size - 7","4","44.50","0.00"
"258","1030","Mousecassins for Children","2629","Shoe Size - 8","4","44.50","0.00"
"258","1030","Mousecassins for Children","2630","Shoe Size - 9","4","44.50","0.00"
"258","1030","Mousecassins for Children","2631","Shoe Size - 10","6","44.50","0.00"
"404","1031","Suede Moccasins for Women","2633","Shoe Size - 5","3","135.00","0.00"
"404","1031","Suede Moccasins for Women","2635","Shoe Size - 7","2","135.00","0.00"
"404","1031","Suede Moccasins for Women","2637","Shoe Size - 9","2","135.00","0.00"
"404","1031","Suede Moccasins for Women","2638","Shoe Size - 10","1","135.00","0.00"
"404","1031","Suede Moccasins for Women","7196","Shoe Size - 4","2","135.00","0.00"
"404","1031","Suede Moccasins for Women","7197","Shoe Size - 6","2","135.00","0.00"
"404","1031","Suede Moccasins for Women","7198","Shoe Size - 8","2","135.00","0.00"
"402","1034","Suede Moccasins for Women","7041","Shoe Size - 6","0","61.00","0.00"
"402","1034","Suede Moccasins for Women","7042","Shoe Size - 7","1","61.00","0.00"
"402","1034","Suede Moccasins for Women","7043","Shoe Size - 8","0","61.00","0.00"
"402","1034","Suede Moccasins for Women","7044","Shoe Size - 9","0","61.00","0.00"
"402","1034","Suede Moccasins for Women","7045","Shoe Size - 10","0","61.00","0.00"
"402","1034","Suede Moccasins for Women","7199","Shoe Size - 4","0","61.00","0.00"
"402","1034","Suede Moccasins for Women","7200","Shoe Size - 5","1","61.00","0.00"
"402","1035","Suede Moccasins for Junior","2667","Shoe Size - 1","2","51.00","0.00"
"402","1035","Suede Moccasins for Junior","2668","Shoe Size - 2","1","51.00","0.00"
"402","1035","Suede Moccasins for Junior","2669","Shoe Size - 3","2","51.00","0.00"
"402","1035","Suede Moccasins for Junior","2670","Shoe Size - 11","2","51.00","0.00"
"402","1035","Suede Moccasins for Junior","2671","Shoe Size - 12","3","51.00","0.00"
"402","1035","Suede Moccasins for Junior","2672","Shoe Size - 13","2","51.00","0.00"
"402","1036","Suede Moccasins for Children","2679","Shoe Size - 7","1","49.00","0.00"
"402","1036","Suede Moccasins for Children","2680","Shoe Size - 8","1","49.00","0.00"
"402","1036","Suede Moccasins for Children","2681","Shoe Size - 9","1","49.00","0.00"
"402","1036","Suede Moccasins for Children","2682","Shoe Size - 10","3","49.00","0.00"
"402","1037","Suede Moccasins for Babies","2689","Shoe Size - 2","0","46.00","0.00"
"402","1037","Suede Moccasins for Babies","2690","Shoe Size - 3","1","46.00","0.00"
"402","1037","Suede Moccasins for Babies","2691","Shoe Size - 4","1","46.00","0.00"
"402","1037","Suede Moccasins for Babies","2692","Shoe Size - 5","2","46.00","0.00"
"402","1037","Suede Moccasins for Babies","2693","Shoe Size - 6","2","46.00","0.00"
"842","1038","Suede Moccasins for Women","2694","Shoe Size - 5","0","114.00","0.00"
"842","1038","Suede Moccasins for Women","2695","Shoe Size - 6","1","114.00","0.00"
"842","1038","Suede Moccasins for Women","2696","Shoe Size - 7","0","114.00","0.00"
"842","1038","Suede Moccasins for Women","2697","Shoe Size - 8","0","114.00","0.00"
"842","1038","Suede Moccasins for Women","2698","Shoe Size - 9","0","114.00","0.00"
"842","1038","Suede Moccasins for Women","2699","Shoe Size - 10","1","114.00","0.00"
"842","1038","Suede Moccasins for Women","2700","Shoe Size - 4","0","114.00","0.00"
"4890","1042","Leather Moccasins for Women","2722","Shoe Size - 6","3","120.00","0.00"
"4890","1042","Leather Moccasins for Women","2723","Shoe Size - 7","8","120.00","0.00"
"4890","1042","Leather Moccasins for Women","2724","Shoe Size - 8","7","120.00","0.00"
"4890","1042","Leather Moccasins for Women","2725","Shoe Size - 9","15","120.00","0.00"
"4890","1042","Leather Moccasins for Women","2726","Shoe Size - 4","6","120.00","0.00"
"4890","1042","Leather Moccasins for Women","2728","Shoe Size - 10","11","120.00","0.00"
"4890","1042","Leather Moccasins for Women","7210","Shoe Size - 5","7","120.00","0.00"
"B489","1044","Leather Moccasins for Men","2744","Shoe Size - 7","4","108.00","0.00"
"B489","1044","Leather Moccasins for Men","2745","Shoe Size - 8","1","108.00","0.00"
"B489","1044","Leather Moccasins for Men","2746","Shoe Size - 10","1","108.00","0.00"
"B489","1044","Leather Moccasins for Men","2748","Shoe Size - 12","5","108.00","0.00"
"B489","1044","Leather Moccasins for Men","2749","Shoe Size - 13","6","108.00","0.00"
"B489","1044","Leather Moccasins for Men","5997","Shoe Size - 9","2","108.00","0.00"
"B489","1044","Leather Moccasins for Men","7216","Shoe Size - 6","0","108.00","0.00"
"B489","1044","Leather Moccasins for Men","7217","Shoe Size - 14","6","118.00","0.00"
"B489","1044","Leather Moccasins for Men","7218","Shoe Size - 15","0","118.00","0.00"
"B489","1044","Leather Moccasins for Men","7219","Shoe Size - 11","2","108.00","0.00"
"B489","1045","Leather Moccasins for Women","2761","Shoe Size - 4","3","98.00","0.00"
"B489","1045","Leather Moccasins for Women","2763","Shoe Size - 6","0","98.00","0.00"
"B489","1045","Leather Moccasins for Women","2764","Shoe Size - 7","7","98.00","0.00"
"B489","1045","Leather Moccasins for Women","2765","Shoe Size - 8","6","98.00","0.00"
"B489","1045","Leather Moccasins for Women","2766","Shoe Size - 9","8","98.00","0.00"
"B489","1045","Leather Moccasins for Women","2767","Shoe Size - 10","5","98.00","0.00"
"B489","1045","Leather Moccasins for Women","7220","Shoe Size - 5","7","98.00","0.00"
"220","1046","Suede Moccasins for Juniors","2775","Shoe Size - 11","6","68.00","0.00"
"220","1046","Suede Moccasins for Juniors","2776","Shoe Size - 12","3","68.00","0.00"
"220","1046","Suede Moccasins for Juniors","2777","Shoe Size - 13","2","68.00","0.00"
"220","1046","Suede Moccasins for Juniors","2779","Shoe Size - 2","5","68.00","0.00"
"220","1046","Suede Moccasins for Juniors","2780","Shoe Size - 3","7","68.00","0.00"
"220","1046","Suede Moccasins for Juniors","7221","Shoe Size - 1","3","68.00","0.00"
"220","1047","Suede Moccasins for Children","2787","Shoe Size - 7","6","65.00","0.00"
"220","1047","Suede Moccasins for Children","2790","Shoe Size - 10","3","65.00","0.00"
"220","1047","Suede Moccasins for Children","7222","Shoe Size - 8","3","65.00","0.00"
"220","1047","Suede Moccasins for Children","7223","Shoe Size - 9","4","65.00","0.00"
"220","1048","Suede Moccasins for Babies","8148","Shoe Size - 2","2","58.00","0.00"
"220","1048","Suede Moccasins for Babies","8149","Shoe Size - 3","2","58.00","0.00"
"220","1048","Suede Moccasins for Babies","8150","Shoe Size - 4","5","58.00","0.00"
"220","1048","Suede Moccasins for Babies","8151","Shoe Size - 5","4","58.00","0.00"
"220","1048","Suede Moccasins for Babies","8152","Shoe Size - 6","0","58.00","0.00"
"204","1056","Suede Moccasins for Men","2837","Shoe Size - 15","0","139.00","0.00"
"204","1056","Suede Moccasins for Men","2838","Shoe Size - 14","0","139.00","0.00"
"204","1056","Suede Moccasins for Men","2839","Shoe Size - 13","2","129.00","0.00"
"204","1056","Suede Moccasins for Men","2840","Shoe Size - 12","2","129.00","0.00"
"204","1056","Suede Moccasins for Men","2841","Shoe Size - 11","0","129.00","0.00"
"204","1056","Suede Moccasins for Men","2842","Shoe Size - 10","0","129.00","0.00"
"204","1056","Suede Moccasins for Men","2843","Shoe Size - 9","1","129.00","0.00"
"204","1056","Suede Moccasins for Men","2844","Shoe Size - 8","1","129.00","0.00"
"204","1056","Suede Moccasins for Men","2845","Shoe Size - 7","2","129.00","0.00"
"204","1056","Suede Moccasins for Men","2846","Shoe Size - 6","0","129.00","0.00"
"150CR","1076","Ballerina Slippers","3378","Shoe Size - 5","3","115.00","57.75"
"150CR","1076","Ballerina Slippers","3382","Shoe Size - 9","3","115.00","57.75"
"150CR","1076","Ballerina Slippers","3383","Shoe Size - 10","2","115.00","57.75"
"150CR","1076","Ballerina Slippers","7224","Shoe Size - 6","3","115.00","57.75"
"150CR","1076","Ballerina Slippers","7225","Shoe Size - 7","2","115.00","57.75"
"150CR","1076","Ballerina Slippers","7226","Shoe Size - 8","2","115.00","57.75"
"150CR","1076","Ballerina Slippers","9579","Shoe Size - 11","0","115.00","57.75"
"150CR","1076","Ballerina Slippers","9580","Shoe Size - 12","0","115.00","57.75"
"150BL","1078","Ballerina Slippers","3396","Shoe Size - 5","2","115.00","57.75"
"150BL","1078","Ballerina Slippers","3401","Shoe Size - 10","2","115.00","57.75"
"150BL","1078","Ballerina Slippers","7227","Shoe Size - 6","3","115.00","57.75"
"150BL","1078","Ballerina Slippers","7228","Shoe Size - 7","2","115.00","57.75"
"150BL","1078","Ballerina Slippers","7229","Shoe Size - 8","1","115.00","57.75"
"150BL","1078","Ballerina Slippers","7230","Shoe Size - 9","3","115.00","57.75"
"150BL","1078","Ballerina Slippers","9271","Shoe Size - 11","2","115.00","57.75"
"150BL","1078","Ballerina Slippers","9272","Shoe Size - 12","2","115.00","57.75"
"150BR","1079","Ballerina Slippers","3408","Shoe Size - 5","2","115.00","57.75"
"150BR","1079","Ballerina Slippers","3413","Shoe Size - 10","1","115.00","57.75"
"150BR","1079","Ballerina Slippers","7231","Shoe Size - 6","1","115.00","57.75"
"150BR","1079","Ballerina Slippers","7232","Shoe Size - 7","2","115.00","57.75"
"150BR","1079","Ballerina Slippers","7233","Shoe Size - 8","2","115.00","57.75"
"150BR","1079","Ballerina Slippers","7234","Shoe Size - 9","2","115.00","57.75"
"150BR","1079","Ballerina Slippers","9581","Shoe Size - 11","0","115.00","57.75"
"150BR","1079","Ballerina Slippers","9582","Shoe Size - 12","0","115.00","57.75"
"150PR","1081","Ballerina Slippers","3432","Shoe Size - 5","2","115.00","57.75"
"150PR","1081","Ballerina Slippers","3433","Shoe Size - 6","0","115.00","57.75"
"150PR","1081","Ballerina Slippers","3436","Shoe Size - 9","3","115.00","57.75"
"150PR","1081","Ballerina Slippers","3437","Shoe Size - 10","1","115.00","57.75"
"150PR","1081","Ballerina Slippers","7240","Shoe Size - 7","0","115.00","57.75"
"150PR","1081","Ballerina Slippers","7241","Shoe Size - 8","1","115.00","57.75"
"150PR","1081","Ballerina Slippers","9585","Shoe Size - 11","0","115.00","57.75"
"150PR","1081","Ballerina Slippers","9586","Shoe Size - 12","0","115.00","57.75"
"150RD","1082","Ballerina Slippers","3444","Shoe Size - 5","2","115.00","57.75"
"150RD","1082","Ballerina Slippers","3445","Shoe Size - 6","2","115.00","57.75"
"150RD","1082","Ballerina Slippers","3448","Shoe Size - 9","2","115.00","57.75"
"150RD","1082","Ballerina Slippers","3449","Shoe Size - 10","1","115.00","57.75"
"150RD","1082","Ballerina Slippers","7242","Shoe Size - 7","2","115.00","57.75"
"150RD","1082","Ballerina Slippers","7243","Shoe Size - 8","2","115.00","57.75"
"150RD","1082","Ballerina Slippers","9587","Shoe Size - 11","0","115.00","57.75"
"150RD","1082","Ballerina Slippers","9588","Shoe Size - 12","0","115.00","57.75"
"150ST","1083","Ballerina Slippers","3456","Shoe Size - 5","2","115.00","57.75"
"150ST","1083","Ballerina Slippers","3461","Shoe Size - 10","2","115.00","57.75"
"150ST","1083","Ballerina Slippers","7244","Shoe Size - 6","1","115.00","57.75"
"150ST","1083","Ballerina Slippers","7245","Shoe Size - 7","2","115.00","57.75"
"150ST","1083","Ballerina Slippers","7246","Shoe Size - 8","3","115.00","57.75"
"150ST","1083","Ballerina Slippers","7247","Shoe Size - 9","1","115.00","57.75"
"150ST","1083","Ballerina Slippers","9314","Shoe Size - 11","2","115.00","57.75"
"150ST","1083","Ballerina Slippers","9589","Shoe Size - 12","1","115.00","57.75"
"150TQ","1084","Ballerina Slippers","3468","Shoe Size - 5","1","115.00","57.75"
"150TQ","1084","Ballerina Slippers","3469","Shoe Size - 6","2","115.00","57.75"
"150TQ","1084","Ballerina Slippers","3470","Shoe Size - 7","1","115.00","57.75"
"150TQ","1084","Ballerina Slippers","3471","Shoe Size - 8","0","115.00","57.75"
"150TQ","1084","Ballerina Slippers","3473","Shoe Size - 10","1","115.00","57.75"
"150TQ","1084","Ballerina Slippers","7248","Shoe Size - 9","2","115.00","57.75"
"150TQ","1084","Ballerina Slippers","9590","Shoe Size - 11","0","115.00","57.75"
"150TQ","1084","Ballerina Slippers","9591","Shoe Size - 12","0","115.00","57.75"
"5000-0008-12-1493CHO","1100","Ladies Suede Moccasins","3656","Shoe Size - 6","1","81.00","36.10"
"5000-0008-12-1493CHO","1100","Ladies Suede Moccasins","3657","Shoe Size - 7","0","81.00","36.10"
"5000-0008-12-1493CHO","1100","Ladies Suede Moccasins","3661","Shoe Size - 11","1","81.00","36.10"
"5000-0008-12-1493CHO","1100","Ladies Suede Moccasins","7280","Shoe Size - 4","0","81.00","36.10"
"5000-0008-12-1493CHO","1100","Ladies Suede Moccasins","7281","Shoe Size - 5","0","81.00","36.10"
"5000-0008-12-1493CHO","1100","Ladies Suede Moccasins","7282","Shoe Size - 8","0","81.00","36.10"
"5000-0008-12-1493CHO","1100","Ladies Suede Moccasins","7283","Shoe Size - 9","0","81.00","36.10"
"5000-0008-12-1493CHO","1100","Ladies Suede Moccasins","7284","Shoe Size - 10","0","81.00","36.10"
"5000-0008-12-1493CHO","1100","Ladies Suede Moccasins","7285","Shoe Size - 12","0","81.00","36.10"
"6019-0300-41BR-9133BR","1101","Leather Moccasins for Men","3663","Shoe Size - 6","0","174.00","75.60"
"6019-0300-41BR-9133BR","1101","Leather Moccasins for Men","3664","Shoe Size - 7","2","174.00","75.60"
"6019-0300-41BR-9133BR","1101","Leather Moccasins for Men","3665","Shoe Size - 8","0","174.00","75.60"
"6019-0300-41BR-9133BR","1101","Leather Moccasins for Men","3668","Shoe Size - 11","1","174.00","75.60"
"6019-0300-41BR-9133BR","1101","Leather Moccasins for Men","3670","Shoe Size - 13","1","174.00","75.60"
"6019-0300-41BR-9133BR","1101","Leather Moccasins for Men","6905","Shoe Size - 14","0","174.00","75.60"
"6019-0300-41BR-9133BR","1101","Leather Moccasins for Men","7286","Shoe Size - 9","2","174.00","75.60"
"6019-0300-41BR-9133BR","1101","Leather Moccasins for Men","7287","Shoe Size - 10","1","174.00","75.60"
"6019-0300-41BR-9133BR","1101","Leather Moccasins for Men","7288","Shoe Size - 12","1","174.00","75.60"
"6019-0300-41BR-9133BR","1101","Leather Moccasins for Men","7289","Shoe Size - 15","0","174.00","75.60"
"6019-0300-41BR-9113MODKT-9113MO","1102","Suede Moccasins for Men","3683","Shoe Size - 6","0","170.00","73.70"
"6019-0300-41BR-9113MODKT-9113MO","1102","Suede Moccasins for Men","3685","Shoe Size - 8","1","170.00","73.70"
"6019-0300-41BR-9113MODKT-9113MO","1102","Suede Moccasins for Men","3686","Shoe Size - 9","1","170.00","73.70"
"6019-0300-41BR-9113MODKT-9113MO","1102","Suede Moccasins for Men","3689","Shoe Size - 12","1","170.00","73.70"
"6019-0300-41BR-9113MODKT-9113MO","1102","Suede Moccasins for Men","3690","Shoe Size - 13","1","170.00","73.70"
"6019-0300-41BR-9113MODKT-9113MO","1102","Suede Moccasins for Men","7290","Shoe Size - 7","1","170.00","73.70"
"6019-0300-41BR-9113MODKT-9113MO","1102","Suede Moccasins for Men","7291","Shoe Size - 10","0","170.00","73.70"
"6019-0300-41BR-9113MODKT-9113MO","1102","Suede Moccasins for Men","7292","Shoe Size - 11","1","170.00","73.70"
"6019-0300-41BR-9113MODKT-9113MO","1102","Suede Moccasins for Men","7293","Shoe Size - 14","1","170.00","73.70"
"6019-0300-41BR-9113MODKT-9113MO","1102","Suede Moccasins for Men","7294","Shoe Size - 15","0","170.00","73.70"
"6080-0408-41BL-653","1105","Suede Slippers for Men","3718","Shoe Size - 6","0","125.00","54.30"
"6080-0408-41BL-653","1105","Suede Slippers for Men","3719","Shoe Size - 7","1","125.00","54.30"
"6080-0408-41BL-653","1105","Suede Slippers for Men","3720","Shoe Size - 8","1","125.00","54.30"
"6080-0408-41BL-653","1105","Suede Slippers for Men","3721","Shoe Size - 9","1","125.00","54.30"
"6080-0408-41BL-653","1105","Suede Slippers for Men","3722","Shoe Size - 10","0","125.00","54.30"
