"Reference code","Product ID","Product name","Product Combinations ID","Combinations (Attribute - value pair)","Quantity","Final price (pre-tax)","Pre-tax wholesale price","Combinations wholesale price"
"C-Rings","12686","Semi-Precious Transparent Rings","","Semi-Precious Transparent Rings","25","12.95","5.60","0.00"
"82572","16009","Oxidized Wave Spin Ring","11940","Rings - 6","1","117.00","50.69","0.00"
"82572","16009","Oxidized Wave Spin Ring","11941","Rings - 7","1","117.00","50.69","0.00"
"82572","16009","Oxidized Wave Spin Ring","11942","Rings - 8","0","117.00","50.69","0.00"
"82572","16009","Oxidized Wave Spin Ring","11943","Rings - 9","1","117.00","50.69","0.00"
"82572","16009","Oxidized Wave Spin Ring","11944","Rings - 10","1","117.00","50.69","0.00"
"82572","16009","Oxidized Wave Spin Ring","11945","Rings - 11","0","117.00","50.69","0.00"
"82572","16009","Oxidized Wave Spin Ring","11946","Rings - 12","1","117.00","50.69","0.00"
"82572","16009","Oxidized Wave Spin Ring","11947","Rings - 13","1","117.00","50.69","0.00"
"82218","16010","Hammered Band","11948","Rings - 6","0","52.00","22.44","0.00"
"82218","16010","Hammered Band","11949","Rings - 7","0","52.00","22.44","0.00"
"82218","16010","Hammered Band","11950","Rings - 8","1","52.00","22.44","0.00"
"82218","16010","Hammered Band","11951","Rings - 9","2","52.00","22.44","0.00"
"82218","16010","Hammered Band","11952","Rings - 10","0","52.00","22.44","0.00"
"82409","16065","Rainbow Moonstone Ring","11961","Rings - 5","0","96.00","41.70","0.00"
"82409","16065","Rainbow Moonstone Ring","11962","Rings - 6","0","96.00","41.70","0.00"
"82409","16065","Rainbow Moonstone Ring","11963","Rings - 7","1","96.00","41.70","0.00"
"82409","16065","Rainbow Moonstone Ring","11964","Rings - 8","0","96.00","41.70","0.00"
"82409","16065","Rainbow Moonstone Ring","11965","Rings - 9","0","96.00","41.70","0.00"
"82409","16065","Rainbow Moonstone Ring","11966","Rings - 10","1","96.00","41.70","0.00"
"82409","16065","Rainbow Moonstone Ring","11967","Rings - 11","1","96.00","41.70","0.00"
"82668","16066","Turquoise Flower Ring","11968","Rings - 5","0","58.00","25.00","0.00"
"82668","16066","Turquoise Flower Ring","11969","Rings - 6","0","58.00","25.00","0.00"
"82668","16066","Turquoise Flower Ring","11970","Rings - 7","1","58.00","25.00","0.00"
"82668","16066","Turquoise Flower Ring","11971","Rings - 8","0","58.00","25.00","0.00"
"82668","16066","Turquoise Flower Ring","11972","Rings - 9","0","58.00","25.00","0.00"
"83147","16067","Freshwater Pearl and Turquoise Ring","11976","Rings - 6","0","0.00","0.00","0.00"
"83147","16067","Freshwater Pearl and Turquoise Ring","11977","Rings - 7","0","0.00","0.00","0.00"
"83147","16067","Freshwater Pearl and Turquoise Ring","11978","Rings - 8","0","0.00","0.00","0.00"
"83147","16067","Freshwater Pearl and Turquoise Ring","11979","Rings - 9","0","0.00","0.00","0.00"
"83156","16068","Turquoise Floral Ring","11982","Rings - 6","0","82.00","35.30","0.00"
"83156","16068","Turquoise Floral Ring","11983","Rings - 7","0","82.00","35.30","0.00"
"83156","16068","Turquoise Floral Ring","11984","Rings - 8","1","82.00","35.30","0.00"
"83156","16068","Turquoise Floral Ring","11985","Rings - 9","0","82.00","35.30","0.00"
"83156","16068","Turquoise Floral Ring","11986","Rings - 10","0","82.00","35.30","0.00"
"83215","16069","Faceted Moonstone Ring","11987","Rings - 6","0","34.00","14.11","0.00"
