"Product name","Reference code","Combinations Reference code","Combinations (Attribute - value pair)","Quantity","Pre-tax wholesale price","Pre-tax retail price","Combinations Impact on price (pre-tax)","Combinations wholesale price","Combinations Impact on unit price","Product Combinations ID","Product ID"
"5C Bracelet 4 Strands","Fab-5c","","5C Bracelet 4 Brins","0","9.00","24.00","0.00","0.00","0.00","","15547"
"19A Ceramic Mobile","Fab-19A","","19A Mobile en Céramique : Style - Tortue","0","6.00","18.00","0.00","0.00","0.00","11823","15662"
"19A Ceramic Mobile","Fab-19A","","19A Mobile en Céramique : Style - Coeur","0","6.00","18.00","0.00","0.00","0.00","11824","15662"
"19A Ceramic Mobile","Fab-19A","","19A Mobile en Céramique : Style - Oiseau","1","6.00","18.00","0.00","0.00","0.00","11825","15662"
"19B Ceramic Mobile - Bird","Fab-19B","","19B Mobile en Céramique - Oiseau","1","12.50","36.00","0.00","0.00","0.00","","15663"
"19C Ceramic Mobile - Small Fish","Fab-19C","","19C Mobile en Céramique - Petit Poisson","0","5.00","15.00","0.00","0.00","0.00","","15664"
"19D Ceramic Mobile - Multiple Small Fish","Fab-19D","","19D Mobile en Céramique - Petits Poissons Multiples","2","11.00","30.00","0.00","0.00","0.00","","15665"
"19E Ceramic Mobile - Sectional Small Fish","Fab-19E","","19E Mobile en Céramique - Petit Poisson Sectionnel","0","12.00","35.00","0.00","0.00","0.00","","15666"
"19F Ceramic Mobile - Sectional Medium Fish","Fab-19F","","19F Mobile en Céramique - Moyen Poisson Sectionnel","0","18.00","45.00","0.00","0.00","0.00","","15667"
"19G Ceramic Mobile - Sectional Big Fish","Fab-19G","","19G Mobile en Céramique - Gros Poisson Sectionnel","0","22.00","55.00","0.00","0.00","0.00","","15668"
"2A Animal Totem Month","Fab-2A","","2A Animal Totem Mois","49","1.00","5.50","0.00","0.00","0.00","","15669"
"12A Bowl Multiusage Mini","Fab-12A","","12A Bol Multiusage Mini","0","5.00","15.00","0.00","0.00","0.00","","15670"
"12B Bowl Multiusage Medium","Fab-12B","","12B Bol Multiusage Moyen","0","10.00","28.00","0.00","0.00","0.00","","15671"
"12C Bowl Multiusage Medium Pillar","Fab-12C","","12C Bol Multiusage Pillier Moyen","0","12.00","28.00","0.00","0.00","0.00","","15672"
"15A Mural Small","15A","","15A Murale Petite","1","10.00","35.00","0.00","0.00","0.00","","15673"
"15B Mural Big","15B","","15B Murale Grande","27","15.00","45.00","0.00","0.00","0.00","","15674"
"15C Mural Dream Catcher","15C","","15C Murale Capteur de Rêves","1","20.00","55.00","0.00","0.00","0.00","","15675"
"16A Wooden Dream Catcher","16A","","16A Capteur de Rêves en Bois","4","5.00","15.00","0.00","0.00","0.00","","15676"
"16B Mural Dream Catcher Goose","16B","","16B Murale Capteur de Rêves Oie","0","12.50","36.00","0.00","0.00","0.00","","15677"
"16C Mural Dream Catcher Turtle","16C","","16C Murale Capteur de Rêves Tortue","0","15.00","38.00","0.00","0.00","0.00","","15678"
"16D Mural Dream Catcher Wolf","16D","","16D Murale Capteur de Rêves Loup","0","15.00","38.00","0.00","0.00","0.00","","15679"
"16E Mural Dream Catcher Eagle","16E","","16E Murale Capteur de Rêves Aigle","0","15.00","38.00","0.00","0.00","0.00","","15680"
"16F Mural Dream Catcher Owl","16F","","16F Murale Capteur de Rêves Hibou","0","15.00","38.00","0.00","0.00","0.00","","15681"
