"Reference code","Product ID","Product name","Product Combinations ID","Combinations (Attribute - value pair)","Quantity","Final price (pre-tax)","Pre-tax wholesale price","Combinations wholesale price"
"3020","1147","Bear Pendant","","Bear Pendant","0","600.00","260.00","0.00"
"3099","1148","Bear Pendant","","Bear Pendant","1","560.00","240.00","0.00"
"3098","1193","Bear Pendant","","Bear Pendant","1","460.00","16.50","0.00"
"3031","1194","Bear Pendant","","Bear Pendant","1","440.00","190.00","0.00"
"3032","1195","Bear Pendant","","Bear Pendant","1","440.00","190.00","0.00"
"3033","1196","Bear Pendant","","Bear Pendant","0","440.00","190.00","0.00"
"3057","1197","Bear Pendant","","Bear Pendant","0","440.00","190.00","0.00"
"3059","1198","Bear Pendant","","Bear Pendant","1","440.00","190.00","0.00"
"3013","1199","Bear Pendant","","Bear Pendant","0","515.00","220.00","0.00"
"3014","1200","Bear Pendant","","Bear Pendant","2","480.00","200.00","0.00"
"3019","1201","Bear Pendant","","Bear Pendant","0","350.00","16.50","0.00"
"3016","1202","Bear Pendant","","Bear Pendant","1","350.00","150.00","0.00"
"3018","1203","Bear Pendant","","Bear Pendant","0","350.00","16.50","0.00"
"3011","1205","Bear Pendant","","Bear Pendant","0","485.00","16.50","0.00"
"3071","1207","Bear Pendant","","Bear Pendant","0","215.00","16.50","0.00"
"3043","1208","Feather Pendant","","Feather Pendant","0","295.00","16.50","0.00"
"3044","1209","Feather Pendant","","Feather Pendant","0","295.00","16.50","0.00"
"3049","1210","Feather Pendant","","Feather Pendant","0","295.00","16.50","0.00"
"3041","1211","Feather Pendant","","Feather Pendant","2","460.00","200.00","0.00"
"3042","1212","Feather Pendant","","Feather Pendant","0","460.00","16.50","0.00"
"3053","1214","Feather Pendant","","Feather Pendant","0","150.00","16.50","0.00"
"3062","1215","Feather Pendant","","Feather Pendant","0","160.00","16.50","0.00"
"3063","1216","Feather Pendant","","Feather Pendant","0","355.00","16.50","0.00"
"3064","1217","Feather Pendant","","Feather Pendant","0","65.00","16.50","0.00"
"3066","1218","Feather Pendant","","Feather Pendant","0","195.00","16.50","0.00"
"3067","1219","Feather Pendant","","Feather Pendant","1","375.00","160.00","0.00"
"3068","1220","Feather Pendant","","Feather Pendant","1","295.00","125.00","0.00"
"3070","1221","Feather Pendant","","Feather Pendant","0","95.00","16.50","0.00"
"3073","1222","Feather Pendant","","Feather Pendant","0","140.00","16.50","0.00"
"3045","1223","Feather Pendant","","Feather Pendant","0","175.00","16.50","0.00"
"3046","1224","Feather Pendant","","Feather Pendant","0","175.00","16.50","0.00"
"3047","1225","Feather Pendant","","Feather Pendant","0","175.00","16.50","0.00"
"3050","1226","Feather Pendant","","Feather Pendant","0","515.00","223.90","0.00"
"3075","1227","Pueblo Pendant","","Pueblo Pendant","0","160.00","16.50","0.00"
"3076","1228","Pueblo Pendant","","Pueblo Pendant","0","160.00","16.50","0.00"
"3077","1229","Pueblo Pendant","","Pueblo Pendant","0","160.00","16.50","0.00"
"3079","1230","Pueblo Pendant","","Pueblo Pendant","0","195.00","16.50","0.00"
"3102","1231","Pueblo Pendant","","Pueblo Pendant","1","750.00","325.00","0.00"
"3072","1232","Bear Pendant","","Bear Pendant","0","85.00","16.50","0.00"
"3085","1237","Pueblo Pendant","","Pueblo Pendant","0","145.00","16.50","0.00"
"3088","1238","Pueblo Pendant","","Pueblo Pendant","0","225.00","16.50","0.00"
"3090","1239","Pueblo Pendant","","Pueblo Pendant","1","295.00","125.00","0.00"
"3101","1240","Sungod Pendant","","Sungod Pendant","1","495.00","215.00","0.00"
"3108","1243","Rectangular Pendant","","Rectangular Pendant","0","135.00","16.50","0.00"
"3109","1244","Rectangular Pendant","","Rectangular Pendant","0","135.00","16.50","0.00"
"3110","1245","Rectangular Pendant","","Rectangular Pendant","0","135.00","16.50","0.00"
"3112","1246","Rectangular Pendant","","Rectangular Pendant","1","135.00","55.00","0.00"
