"Reference code","Product ID","Product name","Product Combinations ID","Combinations (Attribute - value pair)","Quantity","Final price (pre-tax)","Pre-tax wholesale price"
"6080-0208-41BL-613BL","550","Ladies Suede Slippers","7055","Shoe Size - 8","0","108.00","46.90"
"6080-0208-41BL-613BL","550","Ladies Suede Slippers","7056","Shoe Size - 11","0","108.00","46.90"
"6080-0208-41BL-613BL","550","Ladies Suede Slippers","7057","Shoe Size - 6","0","108.00","46.90"
"6080-0408-41IND-648","552","Ladies Suede Slippers","669","Shoe Size - 5","0","108.00","46.90"
"6080-0408-41IND-648","552","Ladies Suede Slippers","670","Shoe Size - 6","0","108.00","46.90"
"6080-0408-41IND-648","552","Ladies Suede Slippers","671","Shoe Size - 7","0","108.00","46.90"
"6080-0408-41IND-648","552","Ladies Suede Slippers","672","Shoe Size - 8","0","108.00","46.90"
"6080-0408-41IND-648","552","Ladies Suede Slippers","673","Shoe Size - 9","0","108.00","46.90"
"6080-0408-41IND-648","552","Ladies Suede Slippers","674","Shoe Size - 10","0","108.00","46.90"
"6080-0408-41IND-648","552","Ladies Suede Slippers","675","Shoe Size - 11","0","108.00","46.90"
"6080-0408-41IND-648","552","Ladies Suede Slippers","676","Shoe Size - 12","0","108.00","46.90"
"6080-0408-41IND-648","552","Ladies Suede Slippers","677","Shoe Size - 4","0","108.00","46.90"
"6080-0408-41PL-659","556","Ladies Suede Slippers","711","Shoe Size - 11","0","108.00","46.90"
"6080-0408-41PL-659","556","Ladies Suede Slippers","7106","Shoe Size - 12","0","108.00","46.90"
"6080-0408-41PL-659","556","Ladies Suede Slippers","7107","Shoe Size - 4","0","108.00","46.90"
"6080-0408-41PL-659","556","Ladies Suede Slippers","7108","Shoe Size - 5","0","108.00","46.90"
"6080-0408-41PL-659","556","Ladies Suede Slippers","7109","Shoe Size - 6","0","108.00","46.90"
"6080-0408-41PL-659","556","Ladies Suede Slippers","7110","Shoe Size - 7","0","108.00","46.90"
"6080-0408-41PL-659","556","Ladies Suede Slippers","7111","Shoe Size - 8","0","108.00","46.90"
"6080-0408-41PL-659","556","Ladies Suede Slippers","7112","Shoe Size - 9","0","108.00","46.90"
"6080-0408-41PL-659","556","Ladies Suede Slippers","7113","Shoe Size - 10","0","108.00","46.90"
"6080-0408-41GR-660","557","Ladies Suede Slippers","714","Shoe Size - 5","0","108.00","46.90"
"6080-0408-41GR-660","557","Ladies Suede Slippers","715","Shoe Size - 6","0","108.00","46.90"
"6080-0408-41GR-660","557","Ladies Suede Slippers","716","Shoe Size - 7","0","108.00","46.90"
"6080-0408-41GR-660","557","Ladies Suede Slippers","717","Shoe Size - 8","0","108.00","46.90"
"6080-0408-41GR-660","557","Ladies Suede Slippers","718","Shoe Size - 9","0","108.00","46.90"
"6080-0408-41GR-660","557","Ladies Suede Slippers","719","Shoe Size - 10","0","108.00","46.90"
"6080-0408-41GR-660","557","Ladies Suede Slippers","720","Shoe Size - 11","0","108.00","46.90"
"6080-0408-41GR-660","557","Ladies Suede Slippers","721","Shoe Size - 12","0","108.00","46.90"
"6080-0408-41GR-660","557","Ladies Suede Slippers","722","Shoe Size - 4","0","108.00","46.90"
"6080-0408-41PK-667","560","Ladies Suede Slippers","741","Shoe Size - 5","0","108.00","46.90"
"6080-0408-41PK-667","560","Ladies Suede Slippers","742","Shoe Size - 6","0","108.00","46.90"
"6080-0408-41PK-667","560","Ladies Suede Slippers","743","Shoe Size - 7","0","108.00","46.90"
"6080-0408-41PK-667","560","Ladies Suede Slippers","744","Shoe Size - 8","0","108.00","46.90"
"6080-0408-41PK-667","560","Ladies Suede Slippers","745","Shoe Size - 9","0","108.00","46.90"
"6080-0408-41PK-667","560","Ladies Suede Slippers","746","Shoe Size - 10","0","108.00","46.90"
"6080-0408-41PK-667","560","Ladies Suede Slippers","747","Shoe Size - 11","0","108.00","46.90"
"6080-0408-41PK-667","560","Ladies Suede Slippers","748","Shoe Size - 12","0","108.00","46.90"
"6080-0408-41PK-667","560","Ladies Suede Slippers","749","Shoe Size - 4","0","108.00","46.90"
"6080-0408-41NA-671NA","562","Ladies Leather Slippers","762","Shoe Size - 8","0","132.00","54.00"
"6080-0408-41NA-671NA","562","Ladies Leather Slippers","7121","Shoe Size - 12","0","132.00","54.00"
"6080-0408-41NA-671NA","562","Ladies Leather Slippers","7122","Shoe Size - 4","0","132.00","54.00"
"6080-0408-41NA-671NA","562","Ladies Leather Slippers","7123","Shoe Size - 5","0","132.00","54.00"
"6080-0408-41NA-671NA","562","Ladies Leather Slippers","7124","Shoe Size - 6","0","132.00","54.00"
"6080-0408-41NA-671NA","562","Ladies Leather Slippers","7125","Shoe Size - 7","0","132.00","54.00"
"6080-0408-41NA-671NA","562","Ladies Leather Slippers","7126","Shoe Size - 9","0","132.00","54.00"
"6080-0408-41NA-671NA","562","Ladies Leather Slippers","7127","Shoe Size - 10","0","132.00","54.00"
"6080-0408-41NA-671NA","562","Ladies Leather Slippers","7128","Shoe Size - 11","0","132.00","54.00"
"6080-0408-41CK-671CK","563","Ladies Leather Slippers","768","Shoe Size - 5","0","152.00","68.19"
"6080-0408-41CK-671CK","563","Ladies Leather Slippers","769","Shoe Size - 6","0","152.00","68.19"
"6080-0408-41CK-671CK","563","Ladies Leather Slippers","770","Shoe Size - 7","0","152.00","68.19"
"6080-0408-41CK-671CK","563","Ladies Leather Slippers","771","Shoe Size - 8","0","152.00","68.19"
"6080-0408-41CK-671CK","563","Ladies Leather Slippers","772","Shoe Size - 9","0","152.00","68.19"
"6080-0408-41CK-671CK","563","Ladies Leather Slippers","773","Shoe Size - 10","0","152.00","68.19"
"6080-0408-41CK-671CK","563","Ladies Leather Slippers","774","Shoe Size - 11","0","152.00","68.19"
"6080-0408-41CK-671CK","563","Ladies Leather Slippers","775","Shoe Size - 12","0","152.00","68.19"
"6080-0408-41CK-671CK","563","Ladies Leather Slippers","776","Shoe Size - 4","0","152.00","68.19"
"6080-0408-41MO-677","565","Ladies Suede Slippers","786","Shoe Size - 5","0","108.00","46.90"
"6080-0408-41MO-677","565","Ladies Suede Slippers","787","Shoe Size - 6","0","108.00","46.90"
"6080-0408-41MO-677","565","Ladies Suede Slippers","788","Shoe Size - 7","0","108.00","46.90"
"6080-0408-41MO-677","565","Ladies Suede Slippers","789","Shoe Size - 8","0","108.00","46.90"
"6080-0408-41MO-677","565","Ladies Suede Slippers","790","Shoe Size - 9","0","108.00","46.90"
"6080-0408-41MO-677","565","Ladies Suede Slippers","791","Shoe Size - 10","0","108.00","46.90"
"6080-0408-41MO-677","565","Ladies Suede Slippers","792","Shoe Size - 11","0","108.00","46.90"
"6080-0408-41MO-677","565","Ladies Suede Slippers","793","Shoe Size - 12","0","108.00","46.90"
"6080-0408-41MO-677","565","Ladies Suede Slippers","794","Shoe Size - 4","0","108.00","46.90"
"6080-0408-41MT-695","566","Ladies Suede Slippers","795","Shoe Size - 5","0","108.00","46.90"
"6080-0408-41MT-695","566","Ladies Suede Slippers","796","Shoe Size - 6","0","108.00","46.90"
"6080-0408-41MT-695","566","Ladies Suede Slippers","797","Shoe Size - 7","0","108.00","46.90"
"6080-0408-41MT-695","566","Ladies Suede Slippers","798","Shoe Size - 8","0","108.00","46.90"
"6080-0408-41MT-695","566","Ladies Suede Slippers","799","Shoe Size - 9","0","108.00","46.90"
"6080-0408-41MT-695","566","Ladies Suede Slippers","800","Shoe Size - 10","0","108.00","46.90"
"6080-0408-41MT-695","566","Ladies Suede Slippers","801","Shoe Size - 11","0","108.00","46.90"
"6080-0408-41MT-695","566","Ladies Suede Slippers","802","Shoe Size - 12","0","108.00","46.90"
"6080-0408-41MT-695","566","Ladies Suede Slippers","803","Shoe Size - 4","0","108.00","46.90"
"6080-0408-41TO-755TO","571","Ladies Suede Slippers","840","Shoe Size - 5","0","108.00","46.90"
"6080-0408-41TO-755TO","571","Ladies Suede Slippers","841","Shoe Size - 6","0","108.00","46.90"
"6080-0408-41TO-755TO","571","Ladies Suede Slippers","842","Shoe Size - 7","0","108.00","46.90"
"6080-0408-41TO-755TO","571","Ladies Suede Slippers","843","Shoe Size - 8","0","108.00","46.90"
"6080-0408-41TO-755TO","571","Ladies Suede Slippers","844","Shoe Size - 9","0","108.00","46.90"
"6080-0408-41TO-755TO","571","Ladies Suede Slippers","845","Shoe Size - 10","0","108.00","46.90"
"6080-0408-41TO-755TO","571","Ladies Suede Slippers","846","Shoe Size - 11","0","108.00","46.90"
"6080-0408-41TO-755TO","571","Ladies Suede Slippers","847","Shoe Size - 12","0","108.00","46.90"
"6080-0408-41TO-755TO","571","Ladies Suede Slippers","848","Shoe Size - 4","0","108.00","46.90"
"6080-0408-41BLPL-6531","572","Ladies Suede Slippers","854","Shoe Size - 10","0","108.00","46.90"
"6080-0408-41BLPL-6531","572","Ladies Suede Slippers","7129","Shoe Size - 12","0","108.00","46.90"
"6080-0408-41BLPL-6531","572","Ladies Suede Slippers","7130","Shoe Size - 4","0","108.00","46.90"
"6080-0408-41BLPL-6531","572","Ladies Suede Slippers","7131","Shoe Size - 5","0","108.00","46.90"
"6080-0408-41BLPL-6531","572","Ladies Suede Slippers","7132","Shoe Size - 6","0","108.00","46.90"
"6080-0408-41BLPL-6531","572","Ladies Suede Slippers","7133","Shoe Size - 7","0","108.00","46.90"
"6080-0408-41BLPL-6531","572","Ladies Suede Slippers","7134","Shoe Size - 8","0","108.00","46.90"
"6080-0408-41BLPL-6531","572","Ladies Suede Slippers","7135","Shoe Size - 9","0","108.00","46.90"
"6080-0408-41BLPL-6531","572","Ladies Suede Slippers","7136","Shoe Size - 11","0","108.00","46.90"
"6080-0408-REBL-6541","573","Ladies Suede Slippers","864","Shoe Size - 11","0","108.00","46.90"
"6080-0408-REBL-6541","573","Ladies Suede Slippers","7146","Shoe Size - 12","0","108.00","46.90"
"6080-0408-REBL-6541","573","Ladies Suede Slippers","7147","Shoe Size - 4","0","108.00","46.90"
"6080-0408-REBL-6541","573","Ladies Suede Slippers","7148","Shoe Size - 5","0","108.00","46.90"
"6080-0408-REBL-6541","573","Ladies Suede Slippers","7149","Shoe Size - 6","0","108.00","46.90"
"6080-0408-REBL-6541","573","Ladies Suede Slippers","7150","Shoe Size - 7","0","108.00","46.90"
"6080-0408-REBL-6541","573","Ladies Suede Slippers","7151","Shoe Size - 8","0","108.00","46.90"
"6080-0408-REBL-6541","573","Ladies Suede Slippers","7152","Shoe Size - 9","0","108.00","46.90"
"6080-0408-REBL-6541","573","Ladies Suede Slippers","7153","Shoe Size - 10","0","108.00","46.90"
"6080-0408-41GRBL-6601","575","Ladies Suede Slippers","878","Shoe Size - 7","0","108.00","46.90"
"6080-0408-41GRBL-6601","575","Ladies Suede Slippers","7154","Shoe Size - 12","0","108.00","46.90"
"6080-0408-41GRBL-6601","575","Ladies Suede Slippers","7155","Shoe Size - 4","0","108.00","46.90"
"6080-0408-41GRBL-6601","575","Ladies Suede Slippers","7156","Shoe Size - 5","0","108.00","46.90"
"6080-0408-41GRBL-6601","575","Ladies Suede Slippers","7157","Shoe Size - 6","0","108.00","46.90"
"6080-0408-41GRBL-6601","575","Ladies Suede Slippers","7158","Shoe Size - 8","0","108.00","46.90"
"6080-0408-41GRBL-6601","575","Ladies Suede Slippers","7159","Shoe Size - 9","0","108.00","46.90"
"6080-0408-41GRBL-6601","575","Ladies Suede Slippers","7160","Shoe Size - 10","0","108.00","46.90"
"6080-0408-41GRBL-6601","575","Ladies Suede Slippers","7161","Shoe Size - 11","0","108.00","46.90"
"6080-0408-41CHOBL-6733","576","Ladies Suede Slippers","885","Shoe Size - 5","0","108.00","46.90"
"6080-0408-41CHOBL-6733","576","Ladies Suede Slippers","886","Shoe Size - 6","0","108.00","46.90"
"6080-0408-41CHOBL-6733","576","Ladies Suede Slippers","887","Shoe Size - 7","0","108.00","46.90"
"6080-0408-41CHOBL-6733","576","Ladies Suede Slippers","888","Shoe Size - 8","0","108.00","46.90"
"6080-0408-41CHOBL-6733","576","Ladies Suede Slippers","889","Shoe Size - 9","0","108.00","46.90"
"6080-0408-41CHOBL-6733","576","Ladies Suede Slippers","890","Shoe Size - 10","0","108.00","46.90"
"6080-0408-41CHOBL-6733","576","Ladies Suede Slippers","891","Shoe Size - 11","0","108.00","46.90"
"6080-0408-41CHOBL-6733","576","Ladies Suede Slippers","892","Shoe Size - 12","0","108.00","46.90"
"6080-0408-41CHOBL-6733","576","Ladies Suede Slippers","893","Shoe Size - 4","0","108.00","46.90"
"6080-0408-41MOCHO-6773","577","Ladies Suede Slippers","894","Shoe Size - 5","0","108.00","46.90"
"6080-0408-41MOCHO-6773","577","Ladies Suede Slippers","895","Shoe Size - 6","0","108.00","46.90"
"6080-0408-41MOCHO-6773","577","Ladies Suede Slippers","896","Shoe Size - 7","0","108.00","46.90"
"6080-0408-41MOCHO-6773","577","Ladies Suede Slippers","897","Shoe Size - 8","0","108.00","46.90"
"6080-0408-41MOCHO-6773","577","Ladies Suede Slippers","898","Shoe Size - 9","0","108.00","46.90"
"6080-0408-41MOCHO-6773","577","Ladies Suede Slippers","899","Shoe Size - 10","0","108.00","46.90"
"6080-0408-41MOCHO-6773","577","Ladies Suede Slippers","900","Shoe Size - 11","0","108.00","46.90"
"6080-0408-41MOCHO-6773","577","Ladies Suede Slippers","901","Shoe Size - 12","0","108.00","46.90"
"6080-0408-41MOCHO-6773","577","Ladies Suede Slippers","902","Shoe Size - 4","0","108.00","46.90"
"6080-0408-41TUCHO-69773","579","Ladies Suede Slippers","912","Shoe Size - 5","0","108.00","46.90"
"6080-0408-41TUCHO-69773","579","Ladies Suede Slippers","913","Shoe Size - 6","0","108.00","46.90"
"6080-0408-41TUCHO-69773","579","Ladies Suede Slippers","914","Shoe Size - 7","0","108.00","46.90"
"6080-0408-41TUCHO-69773","579","Ladies Suede Slippers","915","Shoe Size - 8","0","108.00","46.90"
"6080-0408-41TUCHO-69773","579","Ladies Suede Slippers","916","Shoe Size - 9","0","108.00","46.90"
"6080-0408-41TUCHO-69773","579","Ladies Suede Slippers","917","Shoe Size - 10","0","108.00","46.90"
"6080-0408-41TUCHO-69773","579","Ladies Suede Slippers","918","Shoe Size - 11","0","108.00","46.90"
"6080-0408-41TUCHO-69773","579","Ladies Suede Slippers","919","Shoe Size - 12","0","108.00","46.90"
"6080-0408-41TUCHO-69773","579","Ladies Suede Slippers","920","Shoe Size - 4","0","108.00","46.90"
"6080-0408-12BL-12653","582","Suede Slippers with sole","939","Shoe Size - 5","0","128.00","44.50"
"6080-0408-12BL-12653","582","Suede Slippers with sole","940","Shoe Size - 6","0","128.00","44.50"
"6080-0408-12BL-12653","582","Suede Slippers with sole","941","Shoe Size - 7","0","128.00","44.50"
"6080-0408-12BL-12653","582","Suede Slippers with sole","942","Shoe Size - 8","0","128.00","44.50"
"6080-0408-12BL-12653","582","Suede Slippers with sole","943","Shoe Size - 9","0","128.00","44.50"
"6080-0408-12BL-12653","582","Suede Slippers with sole","944","Shoe Size - 10","0","128.00","44.50"
"6080-0408-12BL-12653","582","Suede Slippers with sole","945","Shoe Size - 11","0","128.00","44.50"
"6080-0408-12BL-12653","582","Suede Slippers with sole","946","Shoe Size - 12","0","128.00","44.50"
"6080-0408-12BL-12653","582","Suede Slippers with sole","947","Shoe Size - 4","0","128.00","44.50"
"6080-0408-13MO-13677","586","Suede Slippers with sole","975","Shoe Size - 5","0","132.00","57.30"
"6080-0408-13MO-13677","586","Suede Slippers with sole","976","Shoe Size - 6","0","132.00","57.30"
"6080-0408-13MO-13677","586","Suede Slippers with sole","977","Shoe Size - 7","0","132.00","57.30"
"6080-0408-13MO-13677","586","Suede Slippers with sole","978","Shoe Size - 8","0","132.00","57.30"
"6080-0408-13MO-13677","586","Suede Slippers with sole","979","Shoe Size - 9","0","132.00","57.30"
"6080-0408-13MO-13677","586","Suede Slippers with sole","980","Shoe Size - 10","0","132.00","57.30"
"6080-0408-13MO-13677","586","Suede Slippers with sole","981","Shoe Size - 11","0","132.00","57.30"
"6080-0408-13MO-13677","586","Suede Slippers with sole","982","Shoe Size - 12","0","132.00","57.30"
"6080-0408-13MO-13677","586","Suede Slippers with sole","983","Shoe Size - 4","0","132.00","57.30"
"6080-0408-13MT-13695","587","Suede Slippers with sole","984","Shoe Size - 5","0","132.00","57.30"
"6080-0408-13MT-13695","587","Suede Slippers with sole","985","Shoe Size - 6","0","132.00","57.30"
"6080-0408-13MT-13695","587","Suede Slippers with sole","986","Shoe Size - 7","0","132.00","57.30"
"6080-0408-13MT-13695","587","Suede Slippers with sole","987","Shoe Size - 8","0","132.00","57.30"
"6080-0408-13MT-13695","587","Suede Slippers with sole","988","Shoe Size - 9","0","132.00","57.30"
"6080-0408-13MT-13695","587","Suede Slippers with sole","989","Shoe Size - 10","0","132.00","57.30"
"6080-0408-13MT-13695","587","Suede Slippers with sole","990","Shoe Size - 11","0","132.00","57.30"
"6080-0408-13MT-13695","587","Suede Slippers with sole","991","Shoe Size - 12","0","132.00","57.30"
"6080-0408-13MT-13695","587","Suede Slippers with sole","992","Shoe Size - 4","0","132.00","57.30"
"188","928","Leather Moccasins for Men","2135","Shoe Size - 12","0","103.00","0.00"
"188","928","Leather Moccasins for Men","2136","Shoe Size - 11","0","103.00","0.00"
"188","928","Leather Moccasins for Men","2137","Shoe Size - 10","0","103.00","0.00"
"188","928","Leather Moccasins for Men","2138","Shoe Size - 6","0","103.00","0.00"
"188","928","Leather Moccasins for Men","2139","Shoe Size - 7","0","103.00","0.00"
"188","928","Leather Moccasins for Men","2140","Shoe Size - 8","0","103.00","0.00"
"188","928","Leather Moccasins for Men","2141","Shoe Size - 9","0","103.00","0.00"
"188","928","Leather Moccasins for Men","2142","Shoe Size - 13","0","103.00","0.00"
"188","928","Leather Moccasins for Men","2552","Shoe Size - 14","0","113.00","0.00"
"188","928","Leather Moccasins for Men","2553","Shoe Size - 15","0","113.00","0.00"
"193","932","Leather Moccasins for Men","2168","Shoe Size - 12","0","110.00","0.00"
"193","932","Leather Moccasins for Men","2169","Shoe Size - 11","0","110.00","0.00"
"193","932","Leather Moccasins for Men","2170","Shoe Size - 10","0","110.00","0.00"
"193","932","Leather Moccasins for Men","2171","Shoe Size - 6","0","110.00","0.00"
