"Product name","Reference code","Combinations Reference code","Combinations (Attribute - value pair)","Quantity","Pre-tax wholesale price","Pre-tax retail price","Combinations Impact on price (pre-tax)","Combinations wholesale price","Combinations Impact on unit price","Product Combinations ID","Product ID"
"Salvadore Tee for Men ""Whisper""","A08011-MSS0701NC0HA","","Salvador Tee pour Homme ""Murmure"" : Taille - XP","0","36.00","89.00","0.00","0.00","0.00","3332","898"
"Salvadore Tee for Men ""Whisper""","A08011-MSS0701NC0HA","","Salvador Tee pour Homme ""Murmure"" : Taille - P","1","36.00","89.00","0.00","0.00","0.00","3333","898"
"Salvadore Tee for Men ""Whisper""","A08011-MSS0701NC0HA","","Salvador Tee pour Homme ""Murmure"" : Taille - M","1","36.00","89.00","0.00","0.00","0.00","3334","898"
"Salvadore Tee for Men ""Whisper""","A08011-MSS0701NC0HA","","Salvador Tee pour Homme ""Murmure"" : Taille - L","0","36.00","89.00","0.00","0.00","0.00","3335","898"
"Salvadore Tee for Men ""Whisper""","A08011-MSS0701NC0HA","","Salvador Tee pour Homme ""Murmure"" : Taille - XL","1","36.00","89.00","0.00","0.00","0.00","3336","898"
"Salvadore Tee for Men ""Wisdom Keepers""","A16059-MSS0701NC0IA","","Salvador Tee pour Homme ""Gardiens de la Sagesse"" : Taille - XP","0","36.00","89.00","0.00","0.00","0.00","3337","951"
"Salvadore Tee for Men ""Wisdom Keepers""","A16059-MSS0701NC0IA","","Salvador Tee pour Homme ""Gardiens de la Sagesse"" : Taille - P","0","36.00","89.00","0.00","0.00","0.00","3338","951"
"Salvadore Tee for Men ""Wisdom Keepers""","A16059-MSS0701NC0IA","","Salvador Tee pour Homme ""Gardiens de la Sagesse"" : Taille - M","0","36.00","89.00","0.00","0.00","0.00","3339","951"
"Salvadore Tee for Men ""Wisdom Keepers""","A16059-MSS0701NC0IA","","Salvador Tee pour Homme ""Gardiens de la Sagesse"" : Taille - L","0","36.00","89.00","0.00","0.00","0.00","3340","951"
"Salvadore Tee for Men ""Wisdom Keepers""","A16059-MSS0701NC0IA","","Salvador Tee pour Homme ""Gardiens de la Sagesse"" : Taille - XL","0","36.00","89.00","0.00","0.00","0.00","3341","951"
"Salvadore Tee for Men ""Early Evening Flowing Into Fall""","A16059-MSS0701NC0DA","","Salvador Tee pour Homme ""Soirée Glissant Vers l'Automne"" : Taille - XP","0","36.00","89.00","0.00","0.00","0.00","3342","952"
"Salvadore Tee for Men ""Early Evening Flowing Into Fall""","A16059-MSS0701NC0DA","","Salvador Tee pour Homme ""Soirée Glissant Vers l'Automne"" : Taille - P","0","36.00","89.00","0.00","0.00","0.00","3343","952"
"Salvadore Tee for Men ""Early Evening Flowing Into Fall""","A16059-MSS0701NC0DA","","Salvador Tee pour Homme ""Soirée Glissant Vers l'Automne"" : Taille - M","0","36.00","89.00","0.00","0.00","0.00","3344","952"
"Salvadore Tee for Men ""Early Evening Flowing Into Fall""","A16059-MSS0701NC0DA","","Salvador Tee pour Homme ""Soirée Glissant Vers l'Automne"" : Taille - L","0","36.00","89.00","0.00","0.00","0.00","3345","952"
"Salvadore Tee for Men ""Early Evening Flowing Into Fall""","A16059-MSS0701NC0DA","","Salvador Tee pour Homme ""Soirée Glissant Vers l'Automne"" : Taille - XL","1","36.00","89.00","0.00","0.00","0.00","3346","952"
"Salvadore Tee for Men ""Silent Seekers""","A16058-MSS0701NC04A","","Salvador Tee pour Homme ""Quête de Silence"" : Taille - P","0","36.00","89.00","0.00","0.00","0.00","7535","4056"
"Salvadore Tee for Men ""Silent Seekers""","A16058-MSS0701NC04A","","Salvador Tee pour Homme ""Quête de Silence"" : Taille - M","1","36.00","89.00","0.00","0.00","0.00","7536","4056"
